date,session_key,driver_number,meeting_key,interval,gap_to_leader
2026-08-22T10:16:51.923000+00:00,11348,43,1292,2.178,26.104
2026-08-22T10:16:52.032000+00:00,11348,23,1292,3.706,33.438
2026-08-22T10:16:52.344000+00:00,11348,12,1292,0.703,3.081
2026-08-22T10:16:52.360000+00:00,11348,87,1292,1.08,29.758
2026-08-22T10:16:52.657000+00:00,11348,22,1292,0.718,26.822
2026-08-22T10:16:52.719000+00:00,11348,5,1292,1.016,22.319
2026-08-22T10:16:52.751000+00:00,11348,18,1292,0.695,34.133
2026-08-22T10:16:52.969000+00:00,11348,14,1292,3.649,37.851
2026-08-22T10:16:53.938000+00:00,11348,77,1292,2.165,39.939
2026-08-22T10:16:53.954000+00:00,11348,41,1292,1.172,23.491
2026-08-22T10:16:54.157000+00:00,11348,44,1292,2.26,10.005
2026-08-22T10:16:54.648000+00:00,11348,30,1292,0.666,24.157
2026-08-22T10:16:54.659000+00:00,11348,55,1292,0.715,40.654
2026-08-22T10:16:54.670000+00:00,11348,31,1292,2.003,28.825
2026-08-22T10:16:54.676000+00:00,11348,10,1292,11.49,21.483
2026-08-22T10:16:54.917000+00:00,11348,1,1292,1.627,1.627
2026-08-22T10:16:55.070000+00:00,11348,77,1292,2.097,39.948
2026-08-22T10:16:55.409000+00:00,11348,81,1292,3.078,6.159
2026-08-22T10:16:55.691000+00:00,11348,16,1292,0.705,2.332
2026-08-22T10:16:55.706000+00:00,11348,5,1292,1.004,22.487
2026-08-22T10:16:55.769000+00:00,11348,55,1292,0.666,40.614
2026-08-22T10:16:55.769000+00:00,11348,87,1292,,29.905
2026-08-22T10:16:56.144000+00:00,11348,23,1292,3.773,33.531
2026-08-22T10:16:56.300000+00:00,11348,12,1292,0.7,3.032
2026-08-22T10:16:56.409000+00:00,11348,14,1292,3.695,37.828
2026-08-22T10:16:56.581000+00:00,11348,43,1292,2.023,26.18
2026-08-22T10:16:56.753000+00:00,11348,18,1292,0.637,34.168
2026-08-22T10:16:56.816000+00:00,11348,41,1292,1.135,23.622
2026-08-22T10:16:56.972000+00:00,11348,3,1292,1.546,7.705
2026-08-22T10:16:57.394000+00:00,11348,30,1292,0.598,24.22
2026-08-22T10:16:57.409000+00:00,11348,22,1292,0.815,26.995
2026-08-22T10:16:57.628000+00:00,11348,10,1292,11.511,21.493
2026-08-22T10:16:58.644000+00:00,11348,77,1292,2.21,40.038
2026-08-22T10:16:58.706000+00:00,11348,5,1292,1.079,22.572
2026-08-22T10:16:59.066000+00:00,11348,1,1292,1.697,1.697
2026-08-22T10:16:59.316000+00:00,11348,44,1292,2.316,10.021
2026-08-22T10:16:59.363000+00:00,11348,31,1292,1.949,28.944
2026-08-22T10:16:59.394000+00:00,11348,81,1292,3.071,6.103
2026-08-22T10:16:59.441000+00:00,11348,55,1292,0.776,40.814
2026-08-22T10:16:59.550000+00:00,11348,43,1292,2.111,26.331
2026-08-22T10:16:59.613000+00:00,11348,23,1292,3.884,33.789
2026-08-22T10:16:59.659000+00:00,11348,16,1292,0.629,2.326
2026-08-22T10:16:59.878000+00:00,11348,41,1292,1.176,23.748
2026-08-22T10:17:00.222000+00:00,11348,18,1292,0.612,34.401
2026-08-22T10:17:00.316000+00:00,11348,22,1292,0.826,27.157
2026-08-22T10:17:00.352000+00:00,11348,14,1292,3.573,37.741
2026-08-22T10:17:00.447000+00:00,11348,12,1292,0.717,3.043
2026-08-22T10:17:00.517000+00:00,11348,87,1292,1.189,30.133
2026-08-22T10:17:00.631000+00:00,11348,30,1292,0.739,24.487
2026-08-22T10:17:00.900000+00:00,11348,3,1292,1.525,7.628
2026-08-22T10:17:02.330000+00:00,11348,31,1292,1.983,29.14
2026-08-22T10:17:02.330000+00:00,11348,1,1292,1.688,1.688
2026-08-22T10:17:02.603000+00:00,11348,43,1292,1.984,26.471
2026-08-22T10:17:02.796000+00:00,11348,10,1292,11.466,21.503
2026-08-22T10:17:02.797000+00:00,11348,77,1292,2.438,40.179
2026-08-22T10:17:02.931000+00:00,11348,16,1292,0.602,2.29
2026-08-22T10:17:03.262000+00:00,11348,44,1292,2.346,9.974
2026-08-22T10:17:03.474000+00:00,11348,22,1292,0.879,27.35
2026-08-22T10:17:03.519000+00:00,11348,81,1292,3.121,6.164
2026-08-22T10:17:03.596000+00:00,11348,87,1292,1.292,30.432
2026-08-22T10:17:03.612000+00:00,11348,55,1292,0.814,40.993
2026-08-22T10:17:03.666000+00:00,11348,12,1292,0.723,3.013
2026-08-22T10:17:03.697000+00:00,11348,14,1292,3.48,37.881
2026-08-22T10:17:03.977000+00:00,11348,5,1292,1.183,22.686
2026-08-22T10:17:04.277000+00:00,11348,23,1292,3.722,33.855
2026-08-22T10:17:04.574000+00:00,11348,63,1292,0.0,0.0
2026-08-22T10:17:04.660000+00:00,11348,1,1292,1.686,1.686
2026-08-22T10:17:04.950000+00:00,11348,18,1292,0.661,34.516
2026-08-22T10:17:05.017000+00:00,11348,3,1292,1.456,7.62
2026-08-22T10:17:05.101000+00:00,11348,41,1292,1.128,23.814
2026-08-22T10:17:05.146000+00:00,11348,16,1292,0.565,2.251
2026-08-22T10:17:05.432000+00:00,11348,31,1292,1.927,29.277
2026-08-22T10:17:05.617000+00:00,11348,1,1292,1.688,1.688
2026-08-22T10:17:05.657000+00:00,11348,10,1292,11.537,21.542
2026-08-22T10:17:05.758000+00:00,11348,30,1292,0.655,24.469
2026-08-22T10:17:05.863000+00:00,11348,12,1292,0.716,2.967
2026-08-22T10:17:06.145000+00:00,11348,16,1292,0.532,2.22
2026-08-22T10:17:06.246000+00:00,11348,1,1292,1.693,1.693
2026-08-22T10:17:06.257000+00:00,11348,77,1292,2.52,40.401
2026-08-22T10:17:06.848000+00:00,11348,87,1292,1.284,30.561
2026-08-22T10:17:06.959000+00:00,11348,16,1292,0.506,2.199
2026-08-22T10:17:07.017000+00:00,11348,5,1292,1.125,22.667
2026-08-22T10:17:07.017000+00:00,11348,81,1292,3.144,6.157
2026-08-22T10:17:07.017000+00:00,11348,12,1292,0.712,2.932
2026-08-22T10:17:07.152000+00:00,11348,55,1292,0.849,41.25
2026-08-22T10:17:07.197000+00:00,11348,23,1292,3.579,34.011
2026-08-22T10:17:07.339000+00:00,11348,44,1292,2.305,9.925
2026-08-22T10:17:07.462000+00:00,11348,12,1292,0.708,2.907
2026-08-22T10:17:07.730000+00:00,11348,18,1292,0.53,34.541
2026-08-22T10:17:07.874000+00:00,11348,43,1292,2.113,26.582
2026-08-22T10:17:07.974000+00:00,11348,41,1292,1.189,23.856
2026-08-22T10:17:08.256000+00:00,11348,3,1292,1.452,7.609
2026-08-22T10:17:08.276000+00:00,11348,14,1292,3.374,37.89
2026-08-22T10:17:08.530000+00:00,11348,1,1292,1.751,1.751
2026-08-22T10:17:08.646000+00:00,11348,30,1292,0.654,24.51
2026-08-22T10:17:08.676000+00:00,11348,22,1292,0.816,27.398
2026-08-22T10:17:08.904000+00:00,11348,16,1292,0.396,2.147
2026-08-22T10:17:09.049000+00:00,11348,81,1292,3.181,6.148
2026-08-22T10:17:09.633000+00:00,11348,12,1292,0.705,2.852
2026-08-22T10:17:10.079000+00:00,11348,81,1292,3.217,6.149
2026-08-22T10:17:10.313000+00:00,11348,23,1292,3.6,34.161
2026-08-22T10:17:10.516000+00:00,11348,1,1292,1.783,1.783
2026-08-22T10:17:10.532000+00:00,11348,3,1292,1.466,7.614
2026-08-22T10:17:10.579000+00:00,11348,44,1292,2.302,9.911
2026-08-22T10:17:10.766000+00:00,11348,81,1292,3.25,6.157
2026-08-22T10:17:10.782000+00:00,11348,31,1292,2.011,29.409
2026-08-22T10:17:10.860000+00:00,11348,43,1292,2.134,26.644
2026-08-22T10:17:10.876000+00:00,11348,10,1292,11.529,21.55
2026-08-22T10:17:10.876000+00:00,11348,77,1292,2.562,40.452
2026-08-22T10:17:10.891000+00:00,11348,18,1292,0.595,34.756
2026-08-22T10:17:10.970000+00:00,11348,16,1292,0.468,2.251
2026-08-22T10:17:11.204000+00:00,11348,14,1292,3.486,38.027
2026-08-22T10:17:11.532000+00:00,11348,3,1292,1.484,7.633
2026-08-22T10:17:11.563000+00:00,11348,22,1292,0.811,27.455
2026-08-22T10:17:11.657000+00:00,11348,12,1292,0.657,2.908
2026-08-22T10:17:11.907000+00:00,11348,55,1292,1.043,41.495
2026-08-22T10:17:11.954000+00:00,11348,5,1292,1.127,22.677
2026-08-22T10:17:12.048000+00:00,11348,87,1292,1.292,30.701
2026-08-22T10:17:12.188000+00:00,11348,3,1292,1.499,7.656
2026-08-22T10:17:12.798000+00:00,11348,44,1292,2.29,9.904
2026-08-22T10:17:12.969000+00:00,11348,81,1292,3.376,6.228
2026-08-22T10:17:13.282000+00:00,11348,41,1292,1.354,24.031
2026-08-22T10:17:13.641000+00:00,11348,31,1292,2.053,29.508
2026-08-22T10:17:13.813000+00:00,11348,44,1292,2.268,9.901
2026-08-22T10:17:13.860000+00:00,11348,77,1292,2.67,40.697
2026-08-22T10:17:13.860000+00:00,11348,30,1292,0.543,24.574
2026-08-22T10:17:14.219000+00:00,11348,14,1292,3.33,38.086
2026-08-22T10:17:14.579000+00:00,11348,44,1292,2.246,9.902
2026-08-22T10:17:14.579000+00:00,11348,3,1292,1.522,7.75
2026-08-22T10:17:14.844000+00:00,11348,10,1292,11.598,21.572
2026-08-22T10:17:14.969000+00:00,11348,87,1292,1.284,30.792
2026-08-22T10:17:14.969000+00:00,11348,81,1292,3.299,6.207
2026-08-22T10:17:14.985000+00:00,11348,55,1292,1.104,41.801
2026-08-22T10:17:15.594000+00:00,11348,23,1292,3.601,34.302
2026-08-22T10:17:15.673000+00:00,11348,1,1292,1.811,1.811
2026-08-22T10:17:15.923000+00:00,11348,5,1292,1.074,22.646
2026-08-22T10:17:16.048000+00:00,11348,43,1292,2.171,26.745
2026-08-22T10:17:16.094000+00:00,11348,18,1292,0.488,34.79
2026-08-22T10:17:16.141000+00:00,11348,16,1292,0.472,2.283
2026-08-22T10:17:16.532000+00:00,11348,3,1292,1.572,7.779
2026-08-22T10:17:16.735000+00:00,11348,44,1292,2.192,9.942
2026-08-22T10:17:16.798000+00:00,11348,12,1292,0.664,2.947
2026-08-22T10:17:16.844000+00:00,11348,22,1292,0.817,27.562
2026-08-22T10:17:16.938000+00:00,11348,77,1292,2.719,40.805
2026-08-22T10:17:17.298000+00:00,11348,41,1292,1.376,24.022
2026-08-22T10:17:17.798000+00:00,11348,30,1292,0.513,24.535
2026-08-22T10:17:18.157000+00:00,11348,55,1292,1.213,42.018
2026-08-22T10:17:18.219000+00:00,11348,1,1292,1.806,1.806
2026-08-22T10:17:18.454000+00:00,11348,23,1292,3.512,34.304
2026-08-22T10:17:18.641000+00:00,11348,44,1292,2.112,9.891
2026-08-22T10:17:18.688000+00:00,11348,16,1292,0.473,2.279
2026-08-22T10:17:18.891000+00:00,11348,31,1292,2.061,29.623
2026-08-22T10:17:19.001000+00:00,11348,18,1292,0.563,34.867
2026-08-22T10:17:19.016000+00:00,11348,10,1292,11.696,21.621
2026-08-22T10:17:19.360000+00:00,11348,12,1292,0.651,2.93
2026-08-22T10:17:19.501000+00:00,11348,14,1292,3.429,38.219
2026-08-22T10:17:20.063000+00:00,11348,43,1292,2.245,26.78
2026-08-22T10:17:20.157000+00:00,11348,81,1292,3.337,6.284
2026-08-22T10:17:20.176000+00:00,11348,87,1292,1.267,30.89
2026-08-22T10:17:20.188000+00:00,11348,5,1292,1.169,22.79
2026-08-22T10:17:20.907000+00:00,11348,22,1292,0.841,27.621
2026-08-22T10:17:21.110000+00:00,11348,1,1292,1.75,1.75
2026-08-22T10:17:21.501000+00:00,11348,41,1292,1.322,24.112
2026-08-22T10:17:21.516000+00:00,11348,3,1292,1.387,7.671
2026-08-22T10:17:21.610000+00:00,11348,16,1292,0.509,2.259
2026-08-22T10:17:22.157000+00:00,11348,30,1292,0.647,24.759
2026-08-22T10:17:22.251000+00:00,11348,77,1292,2.747,40.966
2026-08-22T10:17:22.251000+00:00,11348,12,1292,0.661,2.92
2026-08-22T10:17:22.298000+00:00,11348,10,1292,11.716,21.627
2026-08-22T10:17:22.360000+00:00,11348,14,1292,3.35,38.217
2026-08-22T10:17:22.688000+00:00,11348,81,1292,3.345,6.275
2026-08-22T10:17:22.907000+00:00,11348,31,1292,2.024,29.645
2026-08-22T10:17:23.409000+00:00,11348,55,1292,1.171,42.137
2026-08-22T10:17:23.454000+00:00,11348,5,1292,1.178,22.805
2026-08-22T10:17:23.704000+00:00,11348,23,1292,3.554,34.444
2026-08-22T10:17:23.719000+00:00,11348,44,1292,2.203,9.874
2026-08-22T10:17:24.079000+00:00,11348,3,1292,1.375,7.65
2026-08-22T10:17:24.188000+00:00,11348,87,1292,1.278,30.923
2026-08-22T10:17:24.313000+00:00,11348,43,1292,2.189,26.948
2026-08-22T10:17:24.360000+00:00,11348,18,1292,0.642,35.086
2026-08-22T10:17:24.532000+00:00,11348,10,1292,11.72,21.624
2026-08-22T10:17:24.735000+00:00,11348,41,1292,1.287,24.092
2026-08-22T10:17:25.094000+00:00,11348,1,1292,1.692,1.692
2026-08-22T10:17:25.173000+00:00,11348,77,1292,2.845,41.062
2026-08-22T10:17:25.188000+00:00,11348,22,1292,0.853,27.801
2026-08-22T10:17:25.423000+00:00,11348,30,1292,0.669,24.761
2026-08-22T10:17:25.548000+00:00,11348,10,1292,11.722,21.623
2026-08-22T10:17:25.594000+00:00,11348,81,1292,3.33,6.25
2026-08-22T10:17:25.751000+00:00,11348,5,1292,1.185,22.809
2026-08-22T10:17:25.751000+00:00,11348,16,1292,0.641,2.333
2026-08-22T10:17:26.188000+00:00,11348,10,1292,11.719,21.621
2026-08-22T10:17:26.235000+00:00,11348,55,1292,1.052,42.114
2026-08-22T10:17:26.313000+00:00,11348,44,1292,2.243,9.893
2026-08-22T10:17:26.360000+00:00,11348,12,1292,0.65,2.983
2026-08-22T10:17:26.891000+00:00,11348,5,1292,1.202,22.825
2026-08-22T10:17:27.032000+00:00,11348,41,1292,1.262,24.071
2026-08-22T10:17:27.063000+00:00,11348,3,1292,1.385,7.635
2026-08-22T10:17:27.219000+00:00,11348,31,1292,2.028,29.829
2026-08-22T10:17:27.438000+00:00,11348,5,1292,1.225,22.846
2026-08-22T10:17:27.626000+00:00,11348,14,1292,3.233,38.319
2026-08-22T10:17:27.641000+00:00,11348,43,1292,2.175,26.936
2026-08-22T10:17:27.688000+00:00,11348,30,1292,0.662,24.733
2026-08-22T10:17:27.766000+00:00,11348,23,1292,3.561,34.484
2026-08-22T10:17:27.969000+00:00,11348,41,1292,1.243,24.068
2026-08-22T10:17:28.298000+00:00,11348,18,1292,0.506,34.99
2026-08-22T10:17:28.407000+00:00,11348,10,1292,11.666,21.608
2026-08-22T10:17:28.423000+00:00,11348,87,1292,1.162,30.991
2026-08-22T10:17:28.485000+00:00,11348,22,1292,0.868,27.804
2026-08-22T10:17:28.563000+00:00,11348,1,1292,1.663,1.663
2026-08-22T10:17:28.610000+00:00,11348,41,1292,1.228,24.074
2026-08-22T10:17:28.641000+00:00,11348,30,1292,0.648,24.716
2026-08-22T10:17:29.235000+00:00,11348,16,1292,0.677,2.34
2026-08-22T10:17:29.251000+00:00,11348,30,1292,0.634,24.708
2026-08-22T10:17:29.266000+00:00,11348,44,1292,2.265,9.9
2026-08-22T10:17:29.735000+00:00,11348,5,1292,1.336,22.944
2026-08-22T10:17:29.844000+00:00,11348,43,1292,2.176,26.909
2026-08-22T10:17:29.876000+00:00,11348,81,1292,3.495,6.478
2026-08-22T10:17:29.876000+00:00,11348,12,1292,0.649,2.989
2026-08-22T10:17:30.376000+00:00,11348,10,1292,11.779,21.67
2026-08-22T10:17:30.438000+00:00,11348,77,1292,2.86,41.179
2026-08-22T10:17:30.516000+00:00,11348,31,1292,2.057,29.861
2026-08-22T10:17:30.735000+00:00,11348,22,1292,0.922,27.831
2026-08-22T10:17:30.829000+00:00,11348,43,1292,2.181,26.897
2026-08-22T10:17:30.891000+00:00,11348,41,1292,1.182,24.126
2026-08-22T10:17:31.173000+00:00,11348,3,1292,1.28,7.758
2026-08-22T10:17:31.470000+00:00,11348,43,1292,2.178,26.886
2026-08-22T10:17:31.501000+00:00,11348,30,1292,0.596,24.722
2026-08-22T10:17:31.565000+00:00,11348,55,1292,1.1,42.279
2026-08-22T10:17:31.674000+00:00,11348,87,1292,1.14,31.001
2026-08-22T10:17:31.685000+00:00,11348,14,1292,3.389,38.379
2026-08-22T10:17:31.685000+00:00,11348,1,1292,1.652,1.652
2026-08-22T10:17:31.781000+00:00,11348,5,1292,1.322,22.992
2026-08-22T10:17:31.788000+00:00,11348,22,1292,0.947,27.844
2026-08-22T10:17:32.093000+00:00,11348,23,1292,3.713,34.704
2026-08-22T10:17:32.375000+00:00,11348,16,1292,0.669,2.321
2026-08-22T10:17:32.417000+00:00,11348,22,1292,0.975,27.861
2026-08-22T10:17:32.671000+00:00,11348,18,1292,0.561,35.265
2026-08-22T10:17:32.778000+00:00,11348,31,1292,2.039,29.87
2026-08-22T10:17:32.875000+00:00,11348,1,1292,1.639,1.639
2026-08-22T10:17:32.931000+00:00,11348,41,1292,1.208,24.2
2026-08-22T10:17:32.952000+00:00,11348,12,1292,0.615,2.936
2026-08-22T10:17:33.445000+00:00,11348,44,1292,2.203,9.961
2026-08-22T10:17:33.456000+00:00,11348,81,1292,3.528,6.517
2026-08-22T10:17:33.529000+00:00,11348,16,1292,0.651,2.29
2026-08-22T10:17:33.587000+00:00,11348,30,1292,0.672,24.872
2026-08-22T10:17:33.697000+00:00,11348,43,1292,2.109,26.831
2026-08-22T10:17:33.797000+00:00,11348,31,1292,2.031,29.875
2026-08-22T10:17:33.917000+00:00,11348,87,1292,1.129,30.999
2026-08-22T10:17:34.096000+00:00,11348,12,1292,0.6,2.89
2026-08-22T10:17:34.439000+00:00,11348,31,1292,2.023,29.884
2026-08-22T10:17:34.531000+00:00,11348,77,1292,2.848,41.227
2026-08-22T10:17:34.660000+00:00,11348,3,1292,1.24,7.757
2026-08-22T10:17:34.718000+00:00,11348,22,1292,1.101,27.932
2026-08-22T10:17:34.931000+00:00,11348,87,1292,1.121,30.996
2026-08-22T10:17:35.362000+00:00,11348,23,1292,,34.714
2026-08-22T10:17:35.537000+00:00,11348,87,1292,1.112,
2026-08-22T10:17:35.537000+00:00,11348,43,1292,1.937,26.809
2026-08-22T10:17:35.574000+00:00,11348,10,1292,11.871,21.745
2026-08-22T10:17:35.620000+00:00,11348,55,1292,1.126,42.353
2026-08-22T10:17:35.924000+00:00,11348,14,1292,3.26,38.525
2026-08-22T10:17:35.960000+00:00,11348,18,1292,0.593,35.307
2026-08-22T10:17:36.074000+00:00,11348,1,1292,1.364,1.364
2026-08-22T10:17:36.575000+00:00,11348,81,1292,3.604,6.54
2026-08-22T10:17:36.720000+00:00,11348,31,1292,2.019,29.951
2026-08-22T10:17:36.817000+00:00,11348,16,1292,0.691,2.055
2026-08-22T10:17:36.817000+00:00,11348,22,1292,1.272,28.081
2026-08-22T10:17:36.831000+00:00,11348,5,1292,1.258,23.003
2026-08-22T10:17:36.913000+00:00,11348,44,1292,2.238,9.995
2026-08-22T10:17:37.528000+00:00,11348,12,1292,0.759,2.814
2026-08-22T10:17:37.619000+00:00,11348,23,1292,3.7,34.699
2026-08-22T10:17:37.778000+00:00,11348,81,1292,3.654,6.544
2026-08-22T10:17:37.818000+00:00,11348,87,1292,1.075,31.026
2026-08-22T10:17:37.818000+00:00,11348,3,1292,1.229,7.769
2026-08-22T10:17:38.216000+00:00,11348,41,1292,1.273,24.276
2026-08-22T10:17:38.232000+00:00,11348,10,1292,11.885,21.778
2026-08-22T10:17:38.232000+00:00,11348,18,1292,0.603,35.302
2026-08-22T10:17:38.622000+00:00,11348,23,1292,3.697,34.693
2026-08-22T10:17:38.841000+00:00,11348,31,1292,2.0,30.081
2026-08-22T10:17:38.857000+00:00,11348,30,1292,0.723,24.999
2026-08-22T10:17:38.872000+00:00,11348,77,1292,2.947,41.472
2026-08-22T10:17:38.982000+00:00,11348,3,1292,1.221,7.765
2026-08-22T10:17:39.216000+00:00,11348,14,1292,,38.567
2026-08-22T10:17:39.247000+00:00,11348,23,1292,3.694,34.69
2026-08-22T10:17:39.263000+00:00,11348,18,1292,0.6,35.293
2026-08-22T10:17:39.450000+00:00,11348,5,1292,,23.036
2026-08-22T10:17:39.857000+00:00,11348,18,1292,0.599,35.289
2026-08-22T10:17:39.888000+00:00,11348,87,1292,1.091,31.172
2026-08-22T10:17:39.950000+00:00,11348,1,1292,1.254,1.254
2026-08-22T10:17:40.044000+00:00,11348,44,1292,2.235,10.004
2026-08-22T10:17:40.044000+00:00,11348,55,1292,1.173,42.645
2026-08-22T10:17:40.625000+00:00,11348,16,1292,0.685,1.939
2026-08-22T10:17:40.694000+00:00,11348,43,1292,1.862,26.861
2026-08-22T10:17:40.717000+00:00,11348,41,1292,1.268,24.304
2026-08-22T10:17:41.032000+00:00,11348,81,1292,3.502,6.316
2026-08-22T10:17:41.147000+00:00,11348,10,1292,11.892,21.792
2026-08-22T10:17:41.217000+00:00,11348,44,1292,2.225,9.99
2026-08-22T10:17:41.428000+00:00,11348,30,1292,0.706,25.01
2026-08-22T10:17:41.457000+00:00,11348,23,1292,3.682,34.708
2026-08-22T10:17:41.504000+00:00,11348,12,1292,0.877,2.816
2026-08-22T10:17:41.528000+00:00,11348,14,1292,3.294,38.596
2026-08-22T10:17:41.898000+00:00,11348,22,1292,1.19,28.051
2026-08-22T10:17:42.064000+00:00,11348,18,1292,0.6,35.308
2026-08-22T10:17:42.174000+00:00,11348,77,1292,2.952,41.519
2026-08-22T10:17:42.397000+00:00,11348,3,1292,1.357,7.673
2026-08-22T10:17:42.491000+00:00,11348,5,1292,1.329,23.121
2026-08-22T10:17:42.538000+00:00,11348,14,1292,3.337,38.63
2026-08-22T10:17:43.116000+00:00,11348,1,1292,1.259,1.259
2026-08-22T10:17:43.232000+00:00,11348,14,1292,3.376,38.665
2026-08-22T10:17:43.332000+00:00,11348,43,1292,1.915,26.925
2026-08-22T10:17:43.348000+00:00,11348,55,1292,1.168,42.687
2026-08-22T10:17:43.493000+00:00,11348,23,1292,3.575,34.747
2026-08-22T10:17:43.849000+00:00,11348,41,1292,1.365,24.486
2026-08-22T10:17:43.860000+00:00,11348,16,1292,0.711,1.97
2026-08-22T10:17:44.031000+00:00,11348,31,1292,2.145,30.196
2026-08-22T10:17:44.145000+00:00,11348,18,1292,0.658,35.405
2026-08-22T10:17:44.431000+00:00,11348,44,1292,2.063,9.736
2026-08-22T10:17:44.515000+00:00,11348,77,1292,2.937,41.533
2026-08-22T10:17:44.523000+00:00,11348,30,1292,0.634,25.12
2026-08-22T10:17:44.532000+00:00,11348,22,1292,1.162,28.087
2026-08-22T10:17:44.816000+00:00,11348,12,1292,0.959,2.929
2026-08-22T10:17:44.899000+00:00,11348,81,1292,3.412,6.228
2026-08-22T10:17:45.030000+00:00,11348,87,1292,0.979,31.175
2026-08-22T10:17:45.384000+00:00,11348,10,1292,12.02,21.981
2026-08-22T10:17:45.448000+00:00,11348,77,1292,2.909,41.539
2026-08-22T10:17:45.577000+00:00,11348,14,1292,3.506,38.814
2026-08-22T10:17:45.596000+00:00,11348,55,1292,1.143,42.676
2026-08-22T10:17:46.097000+00:00,11348,77,1292,2.88,41.545
2026-08-22T10:17:46.331000+00:00,11348,3,1292,1.408,7.636
2026-08-22T10:17:46.398000+00:00,11348,43,1292,1.909,27.029
2026-08-22T10:17:46.626000+00:00,11348,55,1292,1.132,42.671
2026-08-22T10:17:46.681000+00:00,11348,31,1292,2.151,30.238
2026-08-22T10:17:46.763000+00:00,11348,5,1292,1.359,23.34
2026-08-22T10:17:47.277000+00:00,11348,55,1292,1.129,42.674
2026-08-22T10:17:47.598000+00:00,11348,22,1292,1.181,28.21
2026-08-22T10:17:47.632000+00:00,11348,1,1292,1.287,1.287
2026-08-22T10:17:47.647000+00:00,11348,14,1292,3.489,38.894
2026-08-22T10:17:47.659000+00:00,11348,87,1292,0.994,31.232
2026-08-22T10:17:48.017000+00:00,11348,41,1292,1.277,24.617
2026-08-22T10:17:48.113000+00:00,11348,81,1292,3.308,6.237
2026-08-22T10:17:48.394000+00:00,11348,77,1292,2.784,41.598
2026-08-22T10:17:48.394000+00:00,11348,44,1292,2.039,9.675
2026-08-22T10:17:48.425000+00:00,11348,16,1292,0.793,2.08
2026-08-22T10:17:48.816000+00:00,11348,30,1292,0.733,25.35
2026-08-22T10:17:48.816000+00:00,11348,23,1292,3.747,34.922
2026-08-22T10:17:48.925000+00:00,11348,10,1292,12.011,22.006
2026-08-22T10:17:49.300000+00:00,11348,18,1292,0.515,35.437
2026-08-22T10:17:49.488000+00:00,11348,12,1292,1.026,3.106
2026-08-22T10:17:49.550000+00:00,11348,3,1292,1.427,7.664
2026-08-22T10:17:49.644000+00:00,11348,55,1292,1.288,42.886
2026-08-22T10:17:49.660000+00:00,11348,31,1292,2.093,30.303
2026-08-22T10:17:50.300000+00:00,11348,5,1292,1.401,23.407
2026-08-22T10:17:50.504000+00:00,11348,1,1292,1.396,1.396
2026-08-22T10:17:50.535000+00:00,11348,77,1292,2.915,41.809
2026-08-22T10:17:50.707000+00:00,11348,87,1292,1.05,31.353
2026-08-22T10:17:50.769000+00:00,11348,43,1292,1.969,27.319
2026-08-22T10:17:51.254000+00:00,11348,16,1292,0.727,2.123
2026-08-22T10:17:51.425000+00:00,11348,23,1292,3.754,34.986
2026-08-22T10:17:51.550000+00:00,11348,41,1292,1.234,24.641
2026-08-22T10:17:51.550000+00:00,11348,44,1292,2.001,9.665
2026-08-22T10:17:51.816000+00:00,11348,22,1292,1.097,28.416
2026-08-22T10:17:51.941000+00:00,11348,18,1292,0.54,35.526
2026-08-22T10:17:52.066000+00:00,11348,10,1292,12.023,22.027
2026-08-22T10:17:52.207000+00:00,11348,12,1292,0.983,
2026-08-22T10:17:52.300000+00:00,11348,30,1292,0.771,25.412
2026-08-22T10:17:52.519000+00:00,11348,55,1292,1.989,43.798
2026-08-22T10:17:52.722000+00:00,11348,14,1292,3.437,38.874
2026-08-22T10:17:52.738000+00:00,11348,81,1292,3.293,6.399
2026-08-22T10:17:53.269000+00:00,11348,10,1292,12.047,22.037
2026-08-22T10:17:53.504000+00:00,11348,5,1292,1.432,23.459
2026-08-22T10:17:53.535000+00:00,11348,1,1292,1.454,1.454
2026-08-22T10:17:53.957000+00:00,11348,31,1292,2.141,30.557
2026-08-22T10:17:54.030000+00:00,11348,3,1292,1.275,7.674
2026-08-22T10:17:54.328000+00:00,11348,16,1292,0.739,2.193
2026-08-22T10:17:54.349000+00:00,11348,43,1292,1.954,27.366
2026-08-22T10:17:54.566000+00:00,11348,23,1292,3.85,35.203
2026-08-22T10:17:54.676000+00:00,11348,41,1292,1.173,24.632
2026-08-22T10:17:54.725000+00:00,11348,5,1292,1.439,23.476
2026-08-22T10:17:54.957000+00:00,11348,87,1292,1.013,31.57
2026-08-22T10:17:55.058000+00:00,11348,18,1292,0.486,35.689
2026-08-22T10:17:55.217000+00:00,11348,12,1292,0.96,3.153
2026-08-22T10:17:55.284000+00:00,11348,14,1292,3.353,38.879
2026-08-22T10:17:55.390000+00:00,11348,22,1292,1.075,28.441
2026-08-22T10:17:55.464000+00:00,11348,30,1292,0.768,25.4
2026-08-22T10:17:55.574000+00:00,11348,81,1292,3.355,6.461
2026-08-22T10:17:55.674000+00:00,11348,77,1292,2.942,41.816
2026-08-22T10:17:55.846000+00:00,11348,41,1292,1.14,24.616
2026-08-22T10:17:56.096000+00:00,11348,44,1292,2.081,9.755
2026-08-22T10:17:56.584000+00:00,11348,30,1292,0.747,25.363
