date,session_key,meeting_key,gap_to_leader,interval,driver_number
2026-06-14T13:37:09.660000+00:00,11307,1287,75.684,2.605,41
2026-06-14T13:37:09.735000+00:00,11307,1287,17.125,3.032,16
2026-06-14T13:37:09.860000+00:00,11307,1287,56.092,13.695,30
2026-06-14T13:37:10.110000+00:00,11307,1287,42.589,19.106,6
2026-06-14T13:37:10.360000+00:00,11307,1287,56.58,0.488,27
2026-06-14T13:37:10.422000+00:00,11307,1287,17.126,3.033,16
2026-06-14T13:37:10.453000+00:00,11307,1287,72.502,3.462,5
2026-06-14T13:37:10.914000+00:00,11307,1287,57.116,0.536,10
2026-06-14T13:37:10.932000+00:00,11307,1287,14.114,7.268,3
2026-06-14T13:37:11.337000+00:00,11307,1287,73.408,0.906,31
2026-06-14T13:37:11.366000+00:00,11307,1287,23.443,6.254,81
2026-06-14T13:37:11.443000+00:00,11307,1287,80.315,4.623,87
2026-06-14T13:37:11.982000+00:00,11307,1287,4.983,2.724,12
2026-06-14T13:37:12.400000+00:00,11307,1287,2.266,2.266,44
2026-06-14T13:37:12.885000+00:00,11307,1287,+1 LAP,25.758,14
2026-06-14T13:37:13.010000+00:00,11307,1287,69.138,9.794,55
2026-06-14T13:37:13.400000+00:00,11307,1287,59.625,2.509,43
2026-06-14T13:37:13.666000+00:00,11307,1287,6.632,1.649,1
2026-06-14T13:37:13.713000+00:00,11307,1287,23.442,6.278,81
2026-06-14T13:37:13.713000+00:00,11307,1287,75.679,2.271,41
2026-06-14T13:37:13.729000+00:00,11307,1287,82.542,2.227,23
2026-06-14T13:37:13.808000+00:00,11307,1287,14.144,7.429,3
2026-06-14T13:37:13.994000+00:00,11307,1287,17.162,3.048,16
2026-06-14T13:37:14.323000+00:00,11307,1287,+1 LAP,8.224,11
2026-06-14T13:37:14.385000+00:00,11307,1287,80.392,4.708,87
2026-06-14T13:37:14.885000+00:00,11307,1287,56.127,13.767,30
2026-06-14T13:37:15.104000+00:00,11307,1287,4.943,2.677,12
2026-06-14T13:37:15.510000+00:00,11307,1287,56.746,0.619,27
2026-06-14T13:37:16.025000+00:00,11307,1287,23.424,6.299,81
2026-06-14T13:37:16.119000+00:00,11307,1287,57.344,0.598,10
2026-06-14T13:37:16.135000+00:00,11307,1287,14.116,7.464,3
2026-06-14T13:37:16.291000+00:00,11307,1287,2.264,2.264,44
2026-06-14T13:37:16.322000+00:00,11307,1287,+1 LAP,25.751,14
2026-06-14T13:37:16.447000+00:00,11307,1287,72.562,3.424,5
2026-06-14T13:37:16.713000+00:00,11307,1287,23.428,6.302,81
2026-06-14T13:37:16.842000+00:00,11307,1287,17.208,3.064,16
2026-06-14T13:37:16.862000+00:00,11307,1287,6.711,1.768,1
2026-06-14T13:37:16.972000+00:00,11307,1287,+1 LAP,2.603,23
2026-06-14T13:37:17.424000+00:00,11307,1287,73.525,0.963,31
2026-06-14T13:37:17.772000+00:00,11307,1287,+1 LAP,8.176,11
2026-06-14T13:37:18.371000+00:00,11307,1287,56.26,13.865,30
2026-06-14T13:37:18.382000+00:00,11307,1287,42.466,19.137,6
2026-06-14T13:37:18.420000+00:00,11307,1287,80.498,4.819,87
2026-06-14T13:37:18.620000+00:00,11307,1287,59.844,2.5,43
2026-06-14T13:37:18.762000+00:00,11307,1287,69.201,9.622,55
2026-06-14T13:37:19.028000+00:00,11307,1287,4.956,2.692,12
2026-06-14T13:37:19.037000+00:00,11307,1287,56.921,0.661,27
2026-06-14T13:37:19.181000+00:00,11307,1287,2.318,2.318,44
2026-06-14T13:37:19.204000+00:00,11307,1287,17.182,3.066,16
2026-06-14T13:37:19.503000+00:00,11307,1287,75.616,2.091,41
2026-06-14T13:37:19.643000+00:00,11307,1287,57.531,0.61,10
2026-06-14T13:37:19.878000+00:00,11307,1287,+1 LAP,25.735,14
2026-06-14T13:37:20.295000+00:00,11307,1287,23.481,6.319,81
2026-06-14T13:37:20.762000+00:00,11307,1287,6.679,1.723,1
2026-06-14T13:37:21.036000+00:00,11307,1287,14.069,7.437,3
2026-06-14T13:37:21.613000+00:00,11307,1287,+1 LAP,3.139,23
2026-06-14T13:37:21.885000+00:00,11307,1287,4.978,2.66,12
2026-06-14T13:37:21.917000+00:00,11307,1287,+1 LAP,8.236,11
2026-06-14T13:37:21.917000+00:00,11307,1287,56.406,13.876,30
2026-06-14T13:37:22.140000+00:00,11307,1287,60.026,2.495,43
2026-06-14T13:37:22.214000+00:00,11307,1287,72.648,3.447,5
2026-06-14T13:37:22.292000+00:00,11307,1287,+1 LAP,25.712,14
2026-06-14T13:37:22.651000+00:00,11307,1287,57.119,0.713,27
2026-06-14T13:37:22.995000+00:00,11307,1287,69.219,9.594,55
2026-06-14T13:37:23.073000+00:00,11307,1287,2.095,2.095,44
2026-06-14T13:37:23.135000+00:00,11307,1287,23.542,6.334,81
2026-06-14T13:37:23.260000+00:00,11307,1287,57.758,0.639,10
2026-06-14T13:37:23.276000+00:00,11307,1287,73.737,1.089,31
2026-06-14T13:37:23.542000+00:00,11307,1287,6.674,1.696,1
2026-06-14T13:37:23.776000+00:00,11307,1287,42.463,19.099,6
2026-06-14T13:37:24.028000+00:00,11307,1287,56.48,13.891,30
2026-06-14T13:37:24.080000+00:00,11307,1287,17.101,3.032,16
2026-06-14T13:37:24.299000+00:00,11307,1287,14.128,7.417,3
2026-06-14T13:37:24.484000+00:00,11307,1287,80.581,4.965,87
2026-06-14T13:37:24.707000+00:00,11307,1287,57.198,0.718,27
2026-06-14T13:37:24.766000+00:00,11307,1287,+1 LAP,25.644,14
2026-06-14T13:37:24.832000+00:00,11307,1287,+1 LAP,7.867,11
2026-06-14T13:37:25.132000+00:00,11307,1287,75.59,1.853,41
2026-06-14T13:37:25.384000+00:00,11307,1287,57.82,0.622,10
2026-06-14T13:37:25.489000+00:00,11307,1287,+1 LAP,25.643,14
2026-06-14T13:37:25.528000+00:00,11307,1287,23.518,6.336,81
2026-06-14T13:37:25.687000+00:00,11307,1287,4.782,2.687,12
2026-06-14T13:37:25.741000+00:00,11307,1287,60.207,2.449,43
2026-06-14T13:37:26.379000+00:00,11307,1287,72.595,3.376,5
2026-06-14T13:37:27.142000+00:00,11307,1287,42.539,19.136,6
2026-06-14T13:37:27.306000+00:00,11307,1287,17.172,3.044,16
2026-06-14T13:37:27.564000+00:00,11307,1287,6.574,1.792,1
2026-06-14T13:37:27.573000+00:00,11307,1287,73.787,1.192,31
2026-06-14T13:37:27.782000+00:00,11307,1287,60.285,2.465,43
2026-06-14T13:37:27.829000+00:00,11307,1287,+1 LAP,3.378,23
2026-06-14T13:37:28.143000+00:00,11307,1287,69.358,9.514,55
2026-06-14T13:37:28.199000+00:00,11307,1287,14.155,7.476,3
2026-06-14T13:37:28.956000+00:00,11307,1287,+1 LAP,7.383,11
2026-06-14T13:37:29.043000+00:00,11307,1287,2.154,2.154,44
2026-06-14T13:37:29.090000+00:00,11307,1287,+1 LAP,25.684,14
2026-06-14T13:37:29.365000+00:00,11307,1287,75.537,1.75,41
2026-06-14T13:37:30.228000+00:00,11307,1287,80.66499999999999,5.075,87
2026-06-14T13:37:30.491000+00:00,11307,1287,23.541,6.44,81
2026-06-14T13:37:30.515000+00:00,11307,1287,42.585,19.142,6
2026-06-14T13:37:31.064000+00:00,11307,1287,14.16,7.486,3
2026-06-14T13:37:31.157000+00:00,11307,1287,17.119,2.964,16
2026-06-14T13:37:31.560000+00:00,11307,1287,72.814,3.456,5
2026-06-14T13:37:31.612000+00:00,11307,1287,69.507,9.481,55
2026-06-14T13:37:31.666000+00:00,11307,1287,4.779,2.625,12
2026-06-14T13:37:32.065000+00:00,11307,1287,+1 LAP,25.784,14
2026-06-14T13:37:32.288000+00:00,11307,1287,56.398,13.932,30
2026-06-14T13:37:32.752000+00:00,11307,1287,42.581,19.139,6
2026-06-14T13:37:32.812000+00:00,11307,1287,74.037,1.223,31
2026-06-14T13:37:33.090000+00:00,11307,1287,57.204,0.806,27
2026-06-14T13:37:33.436000+00:00,11307,1287,6.56,1.781,1
2026-06-14T13:37:33.717000+00:00,11307,1287,57.812,0.608,10
2026-06-14T13:37:33.733000+00:00,11307,1287,+1 LAP,3.509,23
2026-06-14T13:37:33.811000+00:00,11307,1287,23.614,6.442,81
2026-06-14T13:37:34.099000+00:00,11307,1287,17.186,3.026,16
2026-06-14T13:37:34.345000+00:00,11307,1287,75.574,1.537,41
2026-06-14T13:37:34.470000+00:00,11307,1287,80.679,5.142,87
2026-06-14T13:37:34.657000+00:00,11307,1287,2.058,2.058,44
2026-06-14T13:37:34.673000+00:00,11307,1287,+1 LAP,25.59,14
2026-06-14T13:37:35.032000+00:00,11307,1287,14.087,7.513,3
2026-06-14T13:37:35.048000+00:00,11307,1287,+1 LAP,7.213,11
2026-06-14T13:37:35.048000+00:00,11307,1287,72.94200000000001,3.435,5
2026-06-14T13:37:35.192000+00:00,11307,1287,42.579,19.155,6
2026-06-14T13:37:35.314000+00:00,11307,1287,69.787,9.58,55
2026-06-14T13:37:35.876000+00:00,11307,1287,42.585,19.157,6
2026-06-14T13:37:36.237000+00:00,11307,1287,60.342,2.53,43
2026-06-14T13:37:36.298000+00:00,11307,1287,74.206,1.264,31
2026-06-14T13:37:37.392000+00:00,11307,1287,69.886,9.601,55
2026-06-14T13:37:37.392000+00:00,11307,1287,4.817,2.759,12
2026-06-14T13:37:37.736000+00:00,11307,1287,23.697,6.578,81
2026-06-14T13:37:37.829000+00:00,11307,1287,56.506,14.043,30
2026-06-14T13:37:37.861000+00:00,11307,1287,75.763,1.557,41
2026-06-14T13:37:38.064000+00:00,11307,1287,+1 LAP,3.602,23
2026-06-14T13:37:38.111000+00:00,11307,1287,17.129,3.042,16
2026-06-14T13:37:38.611000+00:00,11307,1287,57.331,0.825,27
2026-06-14T13:37:38.626000+00:00,11307,1287,73.115,3.328,5
2026-06-14T13:37:38.876000+00:00,11307,1287,2.104,2.104,44
2026-06-14T13:37:39.064000+00:00,11307,1287,6.488,1.671,1
2026-06-14T13:37:39.283000+00:00,11307,1287,57.994,0.663,10
2026-06-14T13:37:39.423000+00:00,11307,1287,42.627,19.146,6
2026-06-14T13:37:39.486000+00:00,11307,1287,80.721,5.147,87
2026-06-14T13:37:39.720000+00:00,11307,1287,+1 LAP,25.377,14
2026-06-14T13:37:39.988000+00:00,11307,1287,74.483,1.368,31
2026-06-14T13:37:40.611000+00:00,11307,1287,23.726,6.54,81
2026-06-14T13:37:40.736000+00:00,11307,1287,73.182,3.296,5
2026-06-14T13:37:40.892000+00:00,11307,1287,+1 LAP,7.156,11
2026-06-14T13:37:40.908000+00:00,11307,1287,14.021,7.461,3
2026-06-14T13:37:41.199000+00:00,11307,1287,56.569,14.03,30
2026-06-14T13:37:41.402000+00:00,11307,1287,75.882,1.399,41
2026-06-14T13:37:41.589000+00:00,11307,1287,4.828,2.724,12
2026-06-14T13:37:41.842000+00:00,11307,1287,60.555,2.561,43
2026-06-14T13:37:41.942000+00:00,11307,1287,57.346,0.777,27
2026-06-14T13:37:42.047000+00:00,11307,1287,74.507,1.325,31
2026-06-14T13:37:42.301000+00:00,11307,1287,42.672,19.13,6
2026-06-14T13:37:42.766000+00:00,11307,1287,58.165,0.819,10
2026-06-14T13:37:42.947000+00:00,11307,1287,+1 LAP,25.175,14
2026-06-14T13:37:42.966000+00:00,11307,1287,80.837,5.074,87
2026-06-14T13:37:43.280000+00:00,11307,1287,+1 LAP,3.788,23
2026-06-14T13:37:43.299000+00:00,11307,1287,6.496,1.668,1
2026-06-14T13:37:43.439000+00:00,11307,1287,75.905,1.398,41
2026-06-14T13:37:43.881000+00:00,11307,1287,16.994,2.973,16
2026-06-14T13:37:44.018000+00:00,11307,1287,2.115,2.115,44
2026-06-14T13:37:44.572000+00:00,11307,1287,56.644,14.059,30
2026-06-14T13:37:44.615000+00:00,11307,1287,23.621,6.492,81
2026-06-14T13:37:44.641000+00:00,11307,1287,42.64,19.122,6
2026-06-14T13:37:45.124000+00:00,11307,1287,+1 LAP,7.054,11
2026-06-14T13:37:45.183000+00:00,11307,1287,60.579,2.414,43
2026-06-14T13:37:45.367000+00:00,11307,1287,57.406,0.762,27
2026-06-14T13:37:45.773000+00:00,11307,1287,69.866,9.524,55
2026-06-14T13:37:46.158000+00:00,11307,1287,58.216,0.81,10
2026-06-14T13:37:46.477000+00:00,11307,1287,80.96000000000001,5.078,87
2026-06-14T13:37:46.518000+00:00,11307,1287,13.933,7.445,3
2026-06-14T13:37:46.638000+00:00,11307,1287,4.746,2.631,12
2026-06-14T13:37:46.788000+00:00,11307,1287,+1 LAP,3.851,23
2026-06-14T13:37:46.941000+00:00,11307,1287,56.759,14.178,30
2026-06-14T13:37:47.009000+00:00,11307,1287,+1 LAP,25.114,14
2026-06-14T13:37:47.425000+00:00,11307,1287,2.207,2.207,44
2026-06-14T13:37:47.642000+00:00,11307,1287,57.474,0.715,27
2026-06-14T13:37:48.358000+00:00,11307,1287,6.436,1.69,1
2026-06-14T13:37:48.479000+00:00,11307,1287,58.301,0.827,10
2026-06-14T13:37:48.503000+00:00,11307,1287,80.974,5.069,87
2026-06-14T13:37:48.542000+00:00,11307,1287,60.624,2.408,43
2026-06-14T13:37:49.042000+00:00,11307,1287,73.127,3.261,5
2026-06-14T13:37:49.379000+00:00,11307,1287,56.753,14.174,30
2026-06-14T13:37:49.541000+00:00,11307,1287,16.952,3.019,16
2026-06-14T13:37:49.642000+00:00,11307,1287,42.655,19.114,6
2026-06-14T13:37:49.942000+00:00,11307,1287,4.726,2.519,12
2026-06-14T13:37:49.999000+00:00,11307,1287,+1 LAP,25.15,14
2026-06-14T13:37:50.052000+00:00,11307,1287,56.758,14.173,30
2026-06-14T13:37:50.071000+00:00,11307,1287,57.479,0.726,27
2026-06-14T13:37:50.380000+00:00,11307,1287,+1 LAP,7.088,11
2026-06-14T13:37:50.438000+00:00,11307,1287,23.538,6.544,81
2026-06-14T13:37:50.501000+00:00,11307,1287,74.599,1.472,31
2026-06-14T13:37:50.583000+00:00,11307,1287,+1 LAP,4.102,23
2026-06-14T13:37:50.648000+00:00,11307,1287,13.875,7.379,3
2026-06-14T13:37:50.786000+00:00,11307,1287,57.482,0.724,27
2026-06-14T13:37:50.880000+00:00,11307,1287,60.69,2.389,43
2026-06-14T13:37:50.958000+00:00,11307,1287,2.257,2.257,44
2026-06-14T13:37:50.973000+00:00,11307,1287,58.359,0.88,10
2026-06-14T13:37:51.228000+00:00,11307,1287,69.95400000000001,9.399,55
2026-06-14T13:37:51.672000+00:00,11307,1287,58.367,0.885,10
2026-06-14T13:37:51.672000+00:00,11307,1287,6.463,1.737,1
2026-06-14T13:37:51.757000+00:00,11307,1287,75.832,1.233,41
2026-06-14T13:37:52.828000+00:00,11307,1287,,19.041,6
2026-06-14T13:37:52.984000+00:00,11307,1287,2.309,2.309,44
2026-06-14T13:37:53.109000+00:00,11307,1287,+1 LAP,4.611,23
2026-06-14T13:37:53.343000+00:00,11307,1287,60.692,2.333,43
2026-06-14T13:37:53.422000+00:00,11307,1287,4.739,2.482,12
2026-06-14T13:37:53.718000+00:00,11307,1287,56.81,14.183,30
2026-06-14T13:37:53.718000+00:00,11307,1287,16.929,3.054,16
2026-06-14T13:37:53.937000+00:00,11307,1287,+1 LAP,7.116,11
2026-06-14T13:37:54.047000+00:00,11307,1287,60.696,2.329,43
2026-06-14T13:37:54.156000+00:00,11307,1287,+1 LAP,25.144,14
2026-06-14T13:37:54.250000+00:00,11307,1287,57.442,0.632,27
2026-06-14T13:37:54.468000+00:00,11307,1287,73.187,3.233,5
2026-06-14T13:37:54.625000+00:00,11307,1287,70.023,9.444,55
2026-06-14T13:37:55.125000+00:00,11307,1287,58.314,0.872,10
2026-06-14T13:37:55.187000+00:00,11307,1287,6.516,1.777,1
2026-06-14T13:37:55.437000+00:00,11307,1287,4.783,2.474,12
2026-06-14T13:37:55.719000+00:00,11307,1287,13.835,7.399,3
2026-06-14T13:37:56.078000+00:00,11307,1287,74.74,1.553,31
2026-06-14T13:37:56.140000+00:00,11307,1287,23.54,6.588,81
2026-06-14T13:37:56.500000+00:00,11307,1287,56.866,14.194,30
2026-06-14T13:37:56.679000+00:00,11307,1287,42.628,18.931,6
2026-06-14T13:37:56.772000+00:00,11307,1287,80.877,5.045,87
2026-06-14T13:37:56.989000+00:00,11307,1287,57.356,0.49,27
2026-06-14T13:37:57.144000+00:00,11307,1287,75.861,1.121,41
2026-06-14T13:37:57.222000+00:00,11307,1287,6.571,1.788,1
2026-06-14T13:37:57.528000+00:00,11307,1287,60.712,2.398,43
2026-06-14T13:37:57.704000+00:00,11307,1287,+1 LAP,7.121,11
2026-06-14T13:37:57.753000+00:00,11307,1287,73.166,3.143,5
2026-06-14T13:37:57.879000+00:00,11307,1287,58.193,0.837,10
2026-06-14T13:37:58.048000+00:00,11307,1287,70.132,9.508,55
2026-06-14T13:37:58.693000+00:00,11307,1287,16.796,2.961,16
2026-06-14T13:37:58.903000+00:00,11307,1287,56.897,14.257,30
2026-06-14T13:37:59.085000+00:00,11307,1287,13.891,7.428,3
2026-06-14T13:37:59.417000+00:00,11307,1287,74.825,1.659,31
2026-06-14T13:37:59.427000+00:00,11307,1287,57.393,0.496,27
2026-06-14T13:37:59.525000+00:00,11307,1287,42.608,18.882,6
2026-06-14T13:37:59.728000+00:00,11307,1287,+1 LAP,6.634,11
2026-06-14T13:38:00.185000+00:00,11307,1287,58.169,0.776,10
2026-06-14T13:38:00.242000+00:00,11307,1287,+1 LAP,25.175,14
2026-06-14T13:38:00.363000+00:00,11307,1287,60.719,2.526,43
2026-06-14T13:38:00.363000+00:00,11307,1287,23.557,6.628,81
2026-06-14T13:38:00.437000+00:00,11307,1287,70.26,9.57,55
2026-06-14T13:38:00.442000+00:00,11307,1287,75.845,1.02,41
2026-06-14T13:38:01.185000+00:00,11307,1287,73.261,3.129,5
2026-06-14T13:38:01.366000+00:00,11307,1287,2.37,2.37,44
2026-06-14T13:38:01.906000+00:00,11307,1287,+1 LAP,5.129,23
2026-06-14T13:38:02.007000+00:00,11307,1287,16.787,2.896,16
2026-06-14T13:38:02.215000+00:00,11307,1287,80.892,5.031,87
2026-06-14T13:38:02.692000+00:00,11307,1287,14.01,7.494,3
2026-06-14T13:38:02.720000+00:00,11307,1287,60.729,2.56,43
2026-06-14T13:38:02.942000+00:00,11307,1287,70.325,9.633,55
2026-06-14T13:38:02.966000+00:00,11307,1287,75.035,1.774,31
2026-06-14T13:38:03.522000+00:00,11307,1287,73.341,3.081,5
2026-06-14T13:38:03.566000+00:00,11307,1287,42.63,19.009,6
2026-06-14T13:38:03.661000+00:00,11307,1287,70.342,9.646,55
2026-06-14T13:38:03.737000+00:00,11307,1287,4.705,2.335,12
2026-06-14T13:38:03.799000+00:00,11307,1287,75.858,0.823,41
2026-06-14T13:38:04.024000+00:00,11307,1287,57.035,14.38,30
2026-06-14T13:38:04.585000+00:00,11307,1287,57.595,0.56,27
2026-06-14T13:38:04.763000+00:00,11307,1287,14.089,7.518,3
2026-06-14T13:38:05.328000+00:00,11307,1287,23.44,6.644,81
2026-06-14T13:38:05.342000+00:00,11307,1287,58.338,0.743,10
2026-06-14T13:38:05.342000+00:00,11307,1287,75.149,1.808,31
2026-06-14T13:38:05.447000+00:00,11307,1287,6.463,1.758,1
2026-06-14T13:38:05.542000+00:00,11307,1287,80.947,5.102,87
2026-06-14T13:38:05.566000+00:00,11307,1287,16.879,2.869,16
2026-06-14T13:38:05.966000+00:00,11307,1287,73.345,3.02,5
2026-06-14T13:38:06.017000+00:00,11307,1287,+1 LAP,25.126,14
2026-06-14T13:38:06.102000+00:00,11307,1287,75.943,0.794,41
2026-06-14T13:38:06.674000+00:00,11307,1287,73.35,3.008,5
2026-06-14T13:38:06.741000+00:00,11307,1287,2.34,2.34,44
2026-06-14T13:38:07.242000+00:00,11307,1287,70.411,9.699,55
2026-06-14T13:38:07.372000+00:00,11307,1287,57.199,14.544,30
2026-06-14T13:38:07.488000+00:00,11307,1287,+1 LAP,5.229,23
2026-06-14T13:38:07.608000+00:00,11307,1287,16.912,2.823,16
2026-06-14T13:38:07.831000+00:00,11307,1287,57.645,0.446,27
2026-06-14T13:38:07.831000+00:00,11307,1287,75.205,1.86,31
2026-06-14T13:38:07.890000+00:00,11307,1287,60.881,2.543,43
2026-06-14T13:38:08.245000+00:00,11307,1287,+1 LAP,6.353,11
2026-06-14T13:38:08.528000+00:00,11307,1287,75.917,0.712,41
2026-06-14T13:38:08.528000+00:00,11307,1287,75.22,1.87,31
2026-06-14T13:38:08.608000+00:00,11307,1287,58.441,0.796,10
2026-06-14T13:38:08.666000+00:00,11307,1287,23.454,6.667,81
2026-06-14T13:38:08.966000+00:00,11307,1287,81.039,5.181,87
2026-06-14T13:38:09+00:00,11307,1287,4.623,2.283,12
2026-06-14T13:38:09.221000+00:00,11307,1287,75.911,0.691,41
2026-06-14T13:38:09.443000+00:00,11307,1287,42.556,19.018,6
2026-06-14T13:38:10.003000+00:00,11307,1287,2.287,2.287,44
2026-06-14T13:38:10.127000+00:00,11307,1287,70.465,9.746,55
2026-06-14T13:38:10.212000+00:00,11307,1287,73.39,2.979,5
2026-06-14T13:38:10.429000+00:00,11307,1287,+1 LAP,25.266,14
2026-06-14T13:38:10.779000+00:00,11307,1287,+1 LAP,5.253,23
2026-06-14T13:38:10.815000+00:00,11307,1287,6.442,1.819,1
2026-06-14T13:38:11.245000+00:00,11307,1287,61.069,2.628,43
2026-06-14T13:38:11.280000+00:00,11307,1287,81.086,5.143,87
2026-06-14T13:38:11.321000+00:00,11307,1287,57.267,14.639,30
2026-06-14T13:38:11.757000+00:00,11307,1287,57.707,0.44,27
2026-06-14T13:38:12.090000+00:00,11307,1287,75.274,1.884,31
2026-06-14T13:38:12.182000+00:00,11307,1287,23.482,6.603,81
2026-06-14T13:38:12.259000+00:00,11307,1287,4.558,2.271,12
2026-06-14T13:38:12.499000+00:00,11307,1287,70.506,9.777,55
2026-06-14T13:38:12.614000+00:00,11307,1287,58.581,0.874,10
2026-06-14T13:38:12.699000+00:00,11307,1287,75.886,0.612,41
2026-06-14T13:38:12.905000+00:00,11307,1287,13.93,7.467,3
2026-06-14T13:38:13.056000+00:00,11307,1287,73.417,2.952,5
2026-06-14T13:38:13.389000+00:00,11307,1287,2.371,2.371,44
2026-06-14T13:38:13.796000+00:00,11307,1287,81.10300000000001,5.186,87
2026-06-14T13:38:13.890000+00:00,11307,1287,+1 LAP,6.463,11
2026-06-14T13:38:14.124000+00:00,11307,1287,6.313,1.755,1
2026-06-14T13:38:14.218000+00:00,11307,1287,57.27,14.662,30
2026-06-14T13:38:14.218000+00:00,11307,1287,23.528,6.616,81
2026-06-14T13:38:14.332000+00:00,11307,1287,+1 LAP,5.352,23
2026-06-14T13:38:14.500000+00:00,11307,1287,81.113,5.202,87
2026-06-14T13:38:14.671000+00:00,11307,1287,57.776,0.506,27
2026-06-14T13:38:14.999000+00:00,11307,1287,75.30799999999999,1.891,31
2026-06-14T13:38:15.140000+00:00,11307,1287,61.121,2.54,43
2026-06-14T13:38:15.187000+00:00,11307,1287,42.567,19.027,6
2026-06-14T13:38:15.421000+00:00,11307,1287,73.411,2.905,5
2026-06-14T13:38:15.437000+00:00,11307,1287,+1 LAP,25.077,14
2026-06-14T13:38:15.515000+00:00,11307,1287,75.86,0.552,41
2026-06-14T13:38:15.515000+00:00,11307,1287,58.623,0.847,10
2026-06-14T13:38:15.625000+00:00,11307,1287,4.593,2.222,12
2026-06-14T13:38:15.656000+00:00,11307,1287,2.376,2.376,44
2026-06-14T13:38:15.781000+00:00,11307,1287,16.78,2.85,16
2026-06-14T13:38:16.374000+00:00,11307,1287,0.0,0.0,63
2026-06-14T13:38:16.687000+00:00,11307,1287,+1 LAP,5.425,23
2026-06-14T13:38:17.296000+00:00,11307,1287,75.291,1.88,31
2026-06-14T13:38:17.328000+00:00,11307,1287,+1 LAP,6.551,11
2026-06-14T13:38:17.344000+00:00,11307,1287,6.314,1.721,1
2026-06-14T13:38:17.671000+00:00,11307,1287,70.722,9.841,55
2026-06-14T13:38:17.890000+00:00,11307,1287,4.626,2.25,12
2026-06-14T13:38:17.921000+00:00,11307,1287,75.91,0.619,41
2026-06-14T13:38:17.968000+00:00,11307,1287,81.17,5.284,87
2026-06-14T13:38:18.046000+00:00,11307,1287,61.161,2.538,43
2026-06-14T13:38:18.062000+00:00,11307,1287,2.404,2.404,44
2026-06-14T13:38:18.406000+00:00,11307,1287,57.446,14.816,30
2026-06-14T13:38:18.468000+00:00,11307,1287,14.029,7.587,3
2026-06-14T13:38:18.749000+00:00,11307,1287,2.415,2.415,44
2026-06-14T13:38:18.749000+00:00,11307,1287,57.82,0.374,27
2026-06-14T13:38:18.953000+00:00,11307,1287,+1 LAP,25.053,14
2026-06-14T13:38:19.171000+00:00,11307,1287,+1 LAP,5.481,23
2026-06-14T13:38:19.374000+00:00,11307,1287,42.562,19.005,6
2026-06-14T13:38:19.578000+00:00,11307,1287,6.31,1.684,1
2026-06-14T13:38:19.671000+00:00,11307,1287,58.691,0.871,10
2026-06-14T13:38:19.874000+00:00,11307,1287,+1 LAP,5.485,23
2026-06-14T13:38:20.328000+00:00,11307,1287,4.662,2.258,12
2026-06-14T13:38:20.449000+00:00,11307,1287,73.462,2.74,5
2026-06-14T13:38:20.839000+00:00,11307,1287,81.227,5.367,87
2026-06-14T13:38:20.858000+00:00,11307,1287,+1 LAP,6.524,11
2026-06-14T13:38:21.008000+00:00,11307,1287,4.665,2.25,12
2026-06-14T13:38:21.100000+00:00,11307,1287,70.91499999999999,9.846,55
2026-06-14T13:38:21.111000+00:00,11307,1287,16.704,2.675,16
2026-06-14T13:38:21.689000+00:00,11307,1287,13.978,7.665,3
2026-06-14T13:38:21.966000+00:00,11307,1287,6.355,1.693,1
2026-06-14T13:38:22.192000+00:00,11307,1287,61.252,2.561,43
2026-06-14T13:38:22.304000+00:00,11307,1287,2.445,2.445,44
2026-06-14T13:38:22.343000+00:00,11307,1287,23.364,6.584,81
2026-06-14T13:38:22.461000+00:00,11307,1287,75.495,2.033,31
2026-06-14T13:38:22.621000+00:00,11307,1287,+1 LAP,24.922,14
2026-06-14T13:38:22.689000+00:00,11307,1287,6.364,1.699,1
2026-06-14T13:38:23.009000+00:00,11307,1287,76.002,0.507,41
2026-06-14T13:38:23.263000+00:00,11307,1287,+1 LAP,6.567,11
2026-06-14T13:38:23.279000+00:00,11307,1287,81.242,5.332,87
2026-06-14T13:38:23.374000+00:00,11307,1287,+1 LAP,5.4,23
2026-06-14T13:38:23.666000+00:00,11307,1287,73.502,2.587,5
2026-06-14T13:38:24.338000+00:00,11307,1287,42.45,19.01,6
2026-06-14T13:38:24.391000+00:00,11307,1287,57.498,14.942,30
2026-06-14T13:38:24.422000+00:00,11307,1287,16.712,2.734,16
2026-06-14T13:38:24.530000+00:00,11307,1287,4.645,2.2,12
2026-06-14T13:38:24.772000+00:00,11307,1287,+1 LAP,25.003,14
2026-06-14T13:38:24.852000+00:00,11307,1287,57.936,0.438,27
2026-06-14T13:38:25.022000+00:00,11307,1287,70.962,9.841,55
2026-06-14T13:38:25.061000+00:00,11307,1287,13.999,7.685,3
2026-06-14T13:38:25.136000+00:00,11307,1287,2.47,2.47,44
2026-06-14T13:38:25.601000+00:00,11307,1287,58.698,0.762,10
2026-06-14T13:38:25.748000+00:00,11307,1287,+1 LAP,6.552,11
2026-06-14T13:38:25.764000+00:00,11307,1287,75.622,2.12,31
2026-06-14T13:38:26.092000+00:00,11307,1287,+1 LAP,5.241,23
2026-06-14T13:38:26.217000+00:00,11307,1287,6.381,1.736,1
2026-06-14T13:38:26.295000+00:00,11307,1287,76.13,0.508,41
