date,session_key,meeting_key,gap_to_leader,interval,driver_number
2026-09-26T11:12:48.068000+00:00,11377,1295,20.482,0.518,5
2026-09-26T11:12:48.376000+00:00,11377,1295,10.666,1.463,43
2026-09-26T11:12:48.426000+00:00,11377,1295,7.338,1.012,1
2026-09-26T11:12:48.456000+00:00,11377,1295,4.194,1.32,6
2026-09-26T11:12:48.604000+00:00,11377,1295,26.795,6.023,77
2026-09-26T11:12:48.644000+00:00,11377,1295,21.043,0.561,11
2026-09-26T11:12:49.168000+00:00,11377,1295,8.095,0.757,44
2026-09-26T11:12:49.331000+00:00,11377,1295,17.326,2.269,41
2026-09-26T11:12:49.346000+00:00,11377,1295,5.098,0.904,3
2026-09-26T11:12:49.703000+00:00,11377,1295,27.873,1.078,14
2026-09-26T11:12:49.703000+00:00,11377,1295,12.811,2.153,30
2026-09-26T11:12:49.857000+00:00,11377,1295,17.828,0.502,12
2026-09-26T11:12:50.201000+00:00,11377,1295,13.354,0.543,87
2026-09-26T11:12:50.369000+00:00,11377,1295,9.237,1.142,10
2026-09-26T11:12:50.510000+00:00,11377,1295,12.808,2.142,30
2026-09-26T11:12:50.555000+00:00,11377,1295,6.287,1.189,16
2026-09-26T11:12:50.564000+00:00,11377,1295,2.929,2.929,81
2026-09-26T11:12:50.667000+00:00,11377,1295,28.865,0.992,18
2026-09-26T11:12:51.050000+00:00,11377,1295,13.35,0.542,87
2026-09-26T11:12:51.334000+00:00,11377,1295,19.327,1.499,55
2026-09-26T11:12:51.604000+00:00,11377,1295,14.603,1.249,23
2026-09-26T11:12:51.611000+00:00,11377,1295,26.925,6.024,77
2026-09-26T11:12:51.661000+00:00,11377,1295,7.368,1.081,1
2026-09-26T11:12:51.773000+00:00,11377,1295,10.646,1.409,43
2026-09-26T11:12:51.827000+00:00,11377,1295,4.187,1.258,6
2026-09-26T11:12:52.016000+00:00,11377,1295,19.967,0.64,27
2026-09-26T11:12:52.110000+00:00,11377,1295,15.235,0.632,31
2026-09-26T11:12:52.351000+00:00,11377,1295,14.614,1.264,23
2026-09-26T11:12:52.426000+00:00,11377,1295,8.137,0.769,44
2026-09-26T11:12:52.566000+00:00,11377,1295,20.509,0.542,5
2026-09-26T11:12:52.658000+00:00,11377,1295,28.043,1.118,14
2026-09-26T11:12:52.702000+00:00,11377,1295,5.037,0.85,3
2026-09-26T11:12:52.702000+00:00,11377,1295,2.99,2.99,81
2026-09-26T11:12:52.932000+00:00,11377,1295,15.236,0.622,31
2026-09-26T11:12:53.015000+00:00,11377,1295,21.021,0.512,11
2026-09-26T11:12:53.493000+00:00,11377,1295,9.229,1.092,10
2026-09-26T11:12:53.663000+00:00,11377,1295,29.048,1.005,18
2026-09-26T11:12:53.909000+00:00,11377,1295,4.192,1.202,6
2026-09-26T11:12:53.910000+00:00,11377,1295,12.791,2.145,30
2026-09-26T11:12:53.911000+00:00,11377,1295,6.266,1.229,16
2026-09-26T11:12:54.384000+00:00,11377,1295,17.531,2.296,41
2026-09-26T11:12:54.416000+00:00,11377,1295,13.323,0.532,87
2026-09-26T11:12:54.741000+00:00,11377,1295,4.982,0.79,3
2026-09-26T11:12:54.756000+00:00,11377,1295,27.083,6.04,77
2026-09-26T11:12:54.847000+00:00,11377,1295,10.586,1.357,43
2026-09-26T11:12:54.869000+00:00,11377,1295,18.018,0.487,12
2026-09-26T11:12:54.943000+00:00,11377,1295,7.349,1.083,1
2026-09-26T11:12:55.235000+00:00,11377,1295,17.547,2.311,41
2026-09-26T11:12:55.717000+00:00,11377,1295,14.619,1.296,23
2026-09-26T11:12:55.733000+00:00,11377,1295,18.026,0.479,12
2026-09-26T11:12:55.752000+00:00,11377,1295,8.117,0.768,44
2026-09-26T11:12:55.932000+00:00,11377,1295,28.261,1.178,14
2026-09-26T11:12:55.960000+00:00,11377,1295,6.244,1.262,16
2026-09-26T11:12:56.347000+00:00,11377,1295,15.235,0.616,31
2026-09-26T11:12:56.403000+00:00,11377,1295,19.576,1.558,55
2026-09-26T11:12:56.774000+00:00,11377,1295,9.177,1.06,10
2026-09-26T11:12:56.915000+00:00,11377,1295,29.265,1.004,18
2026-09-26T11:12:56.915000+00:00,11377,1295,20.078,0.502,27
2026-09-26T11:12:57.008000+00:00,11377,1295,12.758,2.172,30
2026-09-26T11:12:57.041000+00:00,11377,1295,7.321,1.077,1
2026-09-26T11:12:57.292000+00:00,11377,1295,19.585,1.559,55
2026-09-26T11:12:57.391000+00:00,11377,1295,3.103,3.103,81
2026-09-26T11:12:57.423000+00:00,11377,1295,20.603,0.525,5
2026-09-26T11:12:57.502000+00:00,11377,1295,13.253,0.495,87
2026-09-26T11:12:57.760000+00:00,11377,1295,20.079,0.494,27
2026-09-26T11:12:58.028000+00:00,11377,1295,0.0,0.0,63
2026-09-26T11:12:58.048000+00:00,11377,1295,8.057,0.736,44
2026-09-26T11:12:58.106000+00:00,11377,1295,21.251,0.648,11
2026-09-26T11:12:58.169000+00:00,11377,1295,10.539,1.362,43
2026-09-26T11:12:58.309000+00:00,11377,1295,20.61,0.531,5
2026-09-26T11:12:58.460000+00:00,11377,1295,4.165,1.062,6
2026-09-26T11:12:58.652000+00:00,11377,1295,17.546,,41
2026-09-26T11:12:58.843000+00:00,11377,1295,9.118,1.061,10
2026-09-26T11:12:58.892000+00:00,11377,1295,14.638,1.385,23
2026-09-26T11:12:58.948000+00:00,11377,1295,21.26,0.65,11
2026-09-26T11:12:59.073000+00:00,11377,1295,27.07,6.049,77
2026-09-26T11:12:59.073000+00:00,11377,1295,4.79,0.625,3
2026-09-26T11:12:59.124000+00:00,11377,1295,18.013,0.467,12
2026-09-26T11:12:59.505000+00:00,11377,1295,15.245,0.607,31
2026-09-26T11:13:00.225000+00:00,11377,1295,10.508,1.39,43
2026-09-26T11:13:00.356000+00:00,11377,1295,12.73,2.191,30
2026-09-26T11:13:00.392000+00:00,11377,1295,28.397,1.327,14
2026-09-26T11:13:00.421000+00:00,11377,1295,6.13,1.34,16
2026-09-26T11:13:00.535000+00:00,11377,1295,3.152,3.152,81
2026-09-26T11:13:00.692000+00:00,11377,1295,19.588,1.575,55
2026-09-26T11:13:00.819000+00:00,11377,1295,13.184,0.454,87
2026-09-26T11:13:01.174000+00:00,11377,1295,20.073,0.485,27
2026-09-26T11:13:01.231000+00:00,11377,1295,3.163,3.163,81
2026-09-26T11:13:01.327000+00:00,11377,1295,29.342,0.945,18
2026-09-26T11:13:01.495000+00:00,11377,1295,4.108,0.956,6
2026-09-26T11:13:01.556000+00:00,11377,1295,7.231,1.101,1
2026-09-26T11:13:01.735000+00:00,11377,1295,20.624,0.551,5
2026-09-26T11:13:01.770000+00:00,11377,1295,17.505,2.26,41
2026-09-26T11:13:02.028000+00:00,11377,1295,4.63,0.522,3
2026-09-26T11:13:02.194000+00:00,11377,1295,4.093,0.93,6
2026-09-26T11:13:02.194000+00:00,11377,1295,7.843,0.612,44
2026-09-26T11:13:02.289000+00:00,11377,1295,14.621,1.437,23
2026-09-26T11:13:02.299000+00:00,11377,1295,17.993,0.488,12
2026-09-26T11:13:02.381000+00:00,11377,1295,21.289,0.665,11
2026-09-26T11:13:02.441000+00:00,11377,1295,12.717,2.209,30
2026-09-26T11:13:02.701000+00:00,11377,1295,4.592,0.499,3
2026-09-26T11:13:02.859000+00:00,11377,1295,15.19,0.569,31
2026-09-26T11:13:02.863000+00:00,11377,1295,13.132,0.415,87
2026-09-26T11:13:03.169000+00:00,11377,1295,8.889,1.046,10
2026-09-26T11:13:03.392000+00:00,11377,1295,6.016,1.386,16
2026-09-26T11:13:03.861000+00:00,11377,1295,19.611,1.618,55
2026-09-26T11:13:04.014000+00:00,11377,1295,5.989,1.397,16
2026-09-26T11:13:04.031000+00:00,11377,1295,27.17,5.919,77
2026-09-26T11:13:04.273000+00:00,11377,1295,14.572,1.44,23
2026-09-26T11:13:04.349000+00:00,11377,1295,20.089,0.478,27
2026-09-26T11:13:04.519000+00:00,11377,1295,7.14,1.124,1
2026-09-26T11:13:04.668000+00:00,11377,1295,10.392,1.503,43
2026-09-26T11:13:04.841000+00:00,11377,1295,15.114,0.542,31
2026-09-26T11:13:04.870000+00:00,11377,1295,27.174,5.914,77
2026-09-26T11:13:04.917000+00:00,11377,1295,20.669,0.58,5
2026-09-26T11:13:05.036000+00:00,11377,1295,7.661,0.521,44
2026-09-26T11:13:05.148000+00:00,11377,1295,17.468,2.278,41
2026-09-26T11:13:05.156000+00:00,11377,1295,7.119,1.13,1
2026-09-26T11:13:05.378000+00:00,11377,1295,28.539,1.369,14
2026-09-26T11:13:05.563000+00:00,11377,1295,17.917,0.449,12
2026-09-26T11:13:05.572000+00:00,11377,1295,21.329,0.66,11
2026-09-26T11:13:05.630000+00:00,11377,1295,7.618,0.499,44
2026-09-26T11:13:05.656000+00:00,11377,1295,3.175,3.175,81
2026-09-26T11:13:06.070000+00:00,11377,1295,8.701,1.04,10
2026-09-26T11:13:06.257000+00:00,11377,1295,28.551,1.377,14
2026-09-26T11:13:06.360000+00:00,11377,1295,29.523,0.984,18
2026-09-26T11:13:06.447000+00:00,11377,1295,3.98,0.805,6
2026-09-26T11:13:06.673000+00:00,11377,1295,8.659,1.041,10
2026-09-26T11:13:06.955000+00:00,11377,1295,12.672,2.28,30
2026-09-26T11:13:06.969000+00:00,11377,1295,4.505,0.525,3
2026-09-26T11:13:07.168000+00:00,11377,1295,17.442,2.328,41
2026-09-26T11:13:07.221000+00:00,11377,1295,29.538,0.987,18
2026-09-26T11:13:07.221000+00:00,11377,1295,19.587,1.67,55
2026-09-26T11:13:07.247000+00:00,11377,1295,12.961,0.289,87
2026-09-26T11:13:07.571000+00:00,11377,1295,17.832,0.39,12
2026-09-26T11:13:07.648000+00:00,11377,1295,10.269,1.568,43
2026-09-26T11:13:07.702000+00:00,11377,1295,20.091,0.504,27
2026-09-26T11:13:08.272000+00:00,11377,1295,10.241,1.582,43
2026-09-26T11:13:08.334000+00:00,11377,1295,20.693,0.602,5
2026-09-26T11:13:08.334000+00:00,11377,1295,27.225,5.936,77
2026-09-26T11:13:08.404000+00:00,11377,1295,5.95,1.445,16
2026-09-26T11:13:08.669000+00:00,11377,1295,14.381,1.42,23
2026-09-26T11:13:08.934000+00:00,11377,1295,21.311,0.618,11
2026-09-26T11:13:09.153000+00:00,11377,1295,14.863,0.482,31
2026-09-26T11:13:09.257000+00:00,11377,1295,19.543,1.711,55
2026-09-26T11:13:09.547000+00:00,11377,1295,7.075,1.125,1
2026-09-26T11:13:09.685000+00:00,11377,1295,28.586,1.361,14
2026-09-26T11:13:09.764000+00:00,11377,1295,20.042,0.499,27
2026-09-26T11:13:10.026000+00:00,11377,1295,12.626,2.357,30
2026-09-26T11:13:10.078000+00:00,11377,1295,7.605,0.53,44
2026-09-26T11:13:10.193000+00:00,11377,1295,12.781,0.155,87
2026-09-26T11:13:10.392000+00:00,11377,1295,20.654,0.612,5
2026-09-26T11:13:10.719000+00:00,11377,1295,12.616,2.375,30
2026-09-26T11:13:10.719000+00:00,11377,1295,29.576,0.99,18
2026-09-26T11:13:10.843000+00:00,11377,1295,12.734,0.118,87
2026-09-26T11:13:11.033000+00:00,11377,1295,8.497,0.892,10
2026-09-26T11:13:11.041000+00:00,11377,1295,21.253,0.599,11
2026-09-26T11:13:11.239000+00:00,11377,1295,3.21,3.21,81
2026-09-26T11:13:11.602000+00:00,11377,1295,14.223,1.442,23
2026-09-26T11:13:11.617000+00:00,11377,1295,27.347,6.018,77
2026-09-26T11:13:11.648000+00:00,11377,1295,17.329,2.466,41
2026-09-26T11:13:11.893000+00:00,11377,1295,17.569,0.24,12
2026-09-26T11:13:12.062000+00:00,11377,1295,14.653,0.43,31
2026-09-26T11:13:12.073000+00:00,11377,1295,4.064,0.854,6
2026-09-26T11:13:12.209000+00:00,11377,1295,14.187,1.453,23
2026-09-26T11:13:12.650000+00:00,11377,1295,14.604,0.417,31
2026-09-26T11:13:12.650000+00:00,11377,1295,4.633,0.569,3
2026-09-26T11:13:12.663000+00:00,11377,1295,10.186,1.689,43
2026-09-26T11:13:12.810000+00:00,11377,1295,28.568,1.221,14
2026-09-26T11:13:13.675000+00:00,11377,1295,19.39,1.821,55
2026-09-26T11:13:13.880000+00:00,11377,1295,29.631,1.063,18
2026-09-26T11:13:14.079000+00:00,11377,1295,6.093,1.46,16
2026-09-26T11:13:14.173000+00:00,11377,1295,19.88,0.49,27
2026-09-26T11:13:14.627000+00:00,11377,1295,17.255,2.602,41
2026-09-26T11:13:14.707000+00:00,11377,1295,17.338,0.083,12
2026-09-26T11:13:14.794000+00:00,11377,1295,20.505,0.625,5
2026-09-26T11:13:15.055000+00:00,11377,1295,12.587,2.401,87
2026-09-26T11:13:15.121000+00:00,11377,1295,27.458,6.147,77
2026-09-26T11:13:15.164000+00:00,11377,1295,7.174,1.081,1
2026-09-26T11:13:15.207000+00:00,11377,1295,12.745,0.158,30
2026-09-26T11:13:15.289000+00:00,11377,1295,17.24,2.636,41
2026-09-26T11:13:15.332000+00:00,11377,1295,21.019,0.514,11
2026-09-26T11:13:15.401000+00:00,11377,1295,17.291,0.051,12
2026-09-26T11:13:15.549000+00:00,11377,1295,3.127,3.127,81
2026-09-26T11:13:15.711000+00:00,11377,1295,7.715,0.541,44
2026-09-26T11:13:16.443000+00:00,11377,1295,4.063,0.936,6
2026-09-26T11:13:16.542000+00:00,11377,1295,28.619,1.161,14
2026-09-26T11:13:16.569000+00:00,11377,1295,14.105,1.36,23
2026-09-26T11:13:16.625000+00:00,11377,1295,19.252,1.914,55
2026-09-26T11:13:16.726000+00:00,11377,1295,8.754,1.039,10
2026-09-26T11:13:16.993000+00:00,11377,1295,4.624,0.561,3
2026-09-26T11:13:17.084000+00:00,11377,1295,14.615,0.51,31
2026-09-26T11:13:17.109000+00:00,11377,1295,19.725,0.473,27
2026-09-26T11:13:17.237000+00:00,11377,1295,27.499,6.246,77
2026-09-26T11:13:17.247000+00:00,11377,1295,19.222,1.931,55
2026-09-26T11:13:17.319000+00:00,11377,1295,29.683,1.064,18
2026-09-26T11:13:17.669000+00:00,11377,1295,19.689,0.467,27
2026-09-26T11:13:17.743000+00:00,11377,1295,20.358,0.633,5
2026-09-26T11:13:18.202000+00:00,11377,1295,20.817,0.459,11
2026-09-26T11:13:18.303000+00:00,11377,1295,10.311,1.557,43
2026-09-26T11:13:18.349000+00:00,11377,1295,20.324,0.635,5
2026-09-26T11:13:18.404000+00:00,11377,1295,28.707,1.208,14
2026-09-26T11:13:18.478000+00:00,11377,1295,6.089,1.465,16
2026-09-26T11:13:18.823000+00:00,11377,1295,20.772,0.448,11
2026-09-26T11:13:19.427000+00:00,11377,1295,29.706,0.999,18
2026-09-26T11:13:19.609000+00:00,11377,1295,7.237,1.148,1
2026-09-26T11:13:19.787000+00:00,11377,1295,17.319,2.704,12
2026-09-26T11:13:20.024000+00:00,11377,1295,17.567,0.248,41
2026-09-26T11:13:20.246000+00:00,11377,1295,7.838,0.601,44
2026-09-26T11:13:21.098000+00:00,11377,1295,13.102,2.791,87
2026-09-26T11:13:21.157000+00:00,11377,1295,8.776,0.938,10
2026-09-26T11:13:21.236000+00:00,11377,1295,13.263,0.161,30
2026-09-26T11:13:21.314000+00:00,11377,1295,3.142,3.142,81
2026-09-26T11:13:21.771000+00:00,11377,1295,19.317,1.75,55
2026-09-26T11:13:21.843000+00:00,11377,1295,27.549,6.53,77
2026-09-26T11:13:22.131000+00:00,11377,1295,4.003,0.861,6
2026-09-26T11:13:22.214000+00:00,11377,1295,19.741,0.424,27
2026-09-26T11:13:22.292000+00:00,11377,1295,14.324,1.061,23
2026-09-26T11:13:22.602000+00:00,11377,1295,4.472,0.469,3
2026-09-26T11:13:22.828000+00:00,11377,1295,10.445,1.669,43
2026-09-26T11:13:22.828000+00:00,11377,1295,14.841,0.517,31
2026-09-26T11:13:22.855000+00:00,11377,1295,20.406,0.665,5
2026-09-26T11:13:23.168000+00:00,11377,1295,28.883,1.334,14
2026-09-26T11:13:23.376000+00:00,11377,1295,20.898,0.492,11
2026-09-26T11:13:24.029000+00:00,11377,1295,29.752,0.869,18
2026-09-26T11:13:24.242000+00:00,11377,1295,6.105,1.633,16
2026-09-26T11:13:24.970000+00:00,11377,1295,27.596,6.779,77
2026-09-26T11:13:25.369000+00:00,11377,1295,7.224,1.119,1
2026-09-26T11:13:25.565000+00:00,11377,1295,17.588,2.747,12
2026-09-26T11:13:25.606000+00:00,11377,1295,27.61,6.838,77
2026-09-26T11:13:25.643000+00:00,11377,1295,13.254,2.809,87
2026-09-26T11:13:25.866000+00:00,11377,1295,7.733,0.509,44
2026-09-26T11:13:25.956000+00:00,11377,1295,17.984,0.396,41
2026-09-26T11:13:26.062000+00:00,11377,1295,13.677,0.423,30
2026-09-26T11:13:26.193000+00:00,11377,1295,3.056,3.056,81
2026-09-26T11:13:26.337000+00:00,11377,1295,28.966,1.37,14
2026-09-26T11:13:26.856000+00:00,11377,1295,3.706,0.65,6
2026-09-26T11:13:26.902000+00:00,11377,1295,14.513,0.836,23
2026-09-26T11:13:26.983000+00:00,11377,1295,8.852,1.119,10
2026-09-26T11:13:27.003000+00:00,11377,1295,28.986,1.376,14
2026-09-26T11:13:27.134000+00:00,11377,1295,29.748,0.782,18
2026-09-26T11:13:27.392000+00:00,11377,1295,19.42,1.436,55
2026-09-26T11:13:27.407000+00:00,11377,1295,4.198,0.492,3
2026-09-26T11:13:27.492000+00:00,11377,1295,15.115,0.602,31
2026-09-26T11:13:27.746000+00:00,11377,1295,29.747,0.761,18
2026-09-26T11:13:27.891000+00:00,11377,1295,19.902,0.482,27
2026-09-26T11:13:28.558000+00:00,11377,1295,20.568,0.666,5
2026-09-26T11:13:28.566000+00:00,11377,1295,10.425,1.573,43
2026-09-26T11:13:29.063000+00:00,11377,1295,21.069,0.501,11
2026-09-26T11:13:29.179000+00:00,11377,1295,6.048,1.85,16
2026-09-26T11:13:30.086000+00:00,11377,1295,17.702,2.587,12
2026-09-26T11:13:30.220000+00:00,11377,1295,7.08,1.032,1
2026-09-26T11:13:30.297000+00:00,11377,1295,27.844,6.946,77
2026-09-26T11:13:30.660000+00:00,11377,1295,18.28,0.578,41
2026-09-26T11:13:30.769000+00:00,11377,1295,7.602,0.522,44
2026-09-26T11:13:30.845000+00:00,11377,1295,3.012,3.012,81
2026-09-26T11:13:31.502000+00:00,11377,1295,13.287,2.862,87
2026-09-26T11:13:31.766000+00:00,11377,1295,3.871,0.859,6
2026-09-26T11:13:31.769000+00:00,11377,1295,29.259,1.415,14
2026-09-26T11:13:31.769000+00:00,11377,1295,13.585,0.298,30
2026-09-26T11:13:31.985000+00:00,11377,1295,19.576,1.296,55
2026-09-26T11:13:32.055000+00:00,11377,1295,8.866,1.264,10
2026-09-26T11:13:32.265000+00:00,11377,1295,4.377,0.506,3
2026-09-26T11:13:32.435000+00:00,11377,1295,20.049,0.473,27
2026-09-26T11:13:32.466000+00:00,11377,1295,29.986,0.727,18
2026-09-26T11:13:32.652000+00:00,11377,1295,14.522,0.937,23
2026-09-26T11:13:33.089000+00:00,11377,1295,20.656,0.607,5
2026-09-26T11:13:33.208000+00:00,11377,1295,15.08,0.558,31
2026-09-26T11:13:33.405000+00:00,11377,1295,10.244,1.378,43
2026-09-26T11:13:33.619000+00:00,11377,1295,21.239,0.583,11
2026-09-26T11:13:33.998000+00:00,11377,1295,6.145,1.768,16
2026-09-26T11:13:34.984000+00:00,11377,1295,7.156,1.011,1
2026-09-26T11:13:35.611000+00:00,11377,1295,7.768,0.612,44
2026-09-26T11:13:35.745000+00:00,11377,1295,3.009,3.009,81
2026-09-26T11:13:35.818000+00:00,11377,1295,17.688,2.608,12
2026-09-26T11:13:36.243000+00:00,11377,1295,28.25,7.181,77
2026-09-26T11:13:36.334000+00:00,11377,1295,18.212,0.524,41
2026-09-26T11:13:36.457000+00:00,11377,1295,13.243,2.999,87
2026-09-26T11:13:36.693000+00:00,11377,1295,3.929,0.92,6
2026-09-26T11:13:36.703000+00:00,11377,1295,13.543,0.3,30
2026-09-26T11:13:36.856000+00:00,11377,1295,9.009,1.241,10
2026-09-26T11:13:37.305000+00:00,11377,1295,4.555,0.626,3
2026-09-26T11:13:37.460000+00:00,11377,1295,29.485,1.235,14
2026-09-26T11:13:37.634000+00:00,11377,1295,14.505,0.962,23
2026-09-26T11:13:37.758000+00:00,11377,1295,19.627,1.415,55
2026-09-26T11:13:38.184000+00:00,11377,1295,20.06,0.433,27
2026-09-26T11:13:38.210000+00:00,11377,1295,30.226,0.741,18
2026-09-26T11:13:38.268000+00:00,11377,1295,10.424,1.415,43
2026-09-26T11:13:38.304000+00:00,11377,1295,15.139,0.634,31
2026-09-26T11:13:38.805000+00:00,11377,1295,20.668,0.608,5
2026-09-26T11:13:38.892000+00:00,11377,1295,6.151,1.596,16
2026-09-26T11:13:39.158000+00:00,11377,1295,3.014,3.014,81
2026-09-26T11:13:39.347000+00:00,11377,1295,21.21,0.542,11
2026-09-26T11:13:39.956000+00:00,11377,1295,7.2,1.049,1
2026-09-26T11:13:40.144000+00:00,11377,1295,4.0,0.986,6
2026-09-26T11:13:40.659000+00:00,11377,1295,7.908,0.708,44
2026-09-26T11:13:40.800000+00:00,11377,1295,4.627,0.627,3
2026-09-26T11:13:40.805000+00:00,11377,1295,17.627,2.488,12
2026-09-26T11:13:40.870000+00:00,11377,1295,28.493,7.254,77
2026-09-26T11:13:41.348000+00:00,11377,1295,13.501,3.077,87
2026-09-26T11:13:41.392000+00:00,11377,1295,18.225,0.598,41
2026-09-26T11:13:41.805000+00:00,11377,1295,13.974,0.473,30
2026-09-26T11:13:41.974000+00:00,11377,1295,9.229,1.321,10
2026-09-26T11:13:41.992000+00:00,11377,1295,29.611,1.118,14
2026-09-26T11:13:42.368000+00:00,11377,1295,6.229,1.602,16
2026-09-26T11:13:42.547000+00:00,11377,1295,14.703,0.729,23
2026-09-26T11:13:42.802000+00:00,11377,1295,30.423,0.812,18
2026-09-26T11:13:42.827000+00:00,11377,1295,19.633,1.408,55
2026-09-26T11:13:43.169000+00:00,11377,1295,20.006,0.373,27
2026-09-26T11:13:43.209000+00:00,11377,1295,15.368,0.665,31
2026-09-26T11:13:43.248000+00:00,11377,1295,10.507,1.278,43
2026-09-26T11:13:43.321000+00:00,11377,1295,7.181,0.952,1
2026-09-26T11:13:43.928000+00:00,11377,1295,20.725,0.719,5
2026-09-26T11:13:44.105000+00:00,11377,1295,7.983,0.802,44
2026-09-26T11:13:44.399000+00:00,11377,1295,21.267,,11
2026-09-26T11:13:45.420000+00:00,11377,1295,9.268,1.285,10
2026-09-26T11:13:45.469000+00:00,11377,1295,2.999,2.999,81
2026-09-26T11:13:45.594000+00:00,11377,1295,17.747,2.379,12
2026-09-26T11:13:46.397000+00:00,11377,1295,13.643,3.136,87
2026-09-26T11:13:46.426000+00:00,11377,1295,18.575,0.828,41
2026-09-26T11:13:46.579000+00:00,11377,1295,4.046,1.047,6
2026-09-26T11:13:46.647000+00:00,11377,1295,10.498,1.23,43
2026-09-26T11:13:46.788000+00:00,11377,1295,28.651,7.441,77
2026-09-26T11:13:46.992000+00:00,11377,1295,14.255,0.612,30
2026-09-26T11:13:47.173000+00:00,11377,1295,4.71,0.664,3
2026-09-26T11:13:47.692000+00:00,11377,1295,19.848,1.273,55
2026-09-26T11:13:47.724000+00:00,11377,1295,14.975,0.72,23
2026-09-26T11:13:47.883000+00:00,11377,1295,29.764,1.113,14
2026-09-26T11:13:48.125000+00:00,11377,1295,20.296,0.448,27
2026-09-26T11:13:48.270000+00:00,11377,1295,15.534,0.559,31
2026-09-26T11:13:48.714000+00:00,11377,1295,30.568,0.804,18
2026-09-26T11:13:48.744000+00:00,11377,1295,6.262,1.552,16
2026-09-26T11:13:48.787000+00:00,11377,1295,20.951,0.655,5
2026-09-26T11:13:49.269000+00:00,11377,1295,2.977,2.977,81
2026-09-26T11:13:49.349000+00:00,11377,1295,21.497,0.546,11
2026-09-26T11:13:49.774000+00:00,11377,1295,7.286,1.024,1
2026-09-26T11:13:49.889000+00:00,11377,1295,13.733,3.235,87
2026-09-26T11:13:50.448000+00:00,11377,1295,4.109,1.132,6
2026-09-26T11:13:50.519000+00:00,11377,1295,17.772,2.238,12
2026-09-26T11:13:50.525000+00:00,11377,1295,14.384,0.651,30
2026-09-26T11:13:50.678000+00:00,11377,1295,8.139,0.853,44
2026-09-26T11:13:51.003000+00:00,11377,1295,4.722,0.613,3
2026-09-26T11:13:51.138000+00:00,11377,1295,14.996,0.612,23
2026-09-26T11:13:51.603000+00:00,11377,1295,18.834,1.062,41
2026-09-26T11:13:51.769000+00:00,11377,1295,15.592,0.596,31
2026-09-26T11:13:51.929000+00:00,11377,1295,9.433,1.294,10
2026-09-26T11:13:51.963000+00:00,11377,1295,28.769,7.502,77
2026-09-26T11:13:52.602000+00:00,11377,1295,6.317,1.595,16
2026-09-26T11:13:52.829000+00:00,11377,1295,20.081,1.247,55
2026-09-26T11:13:52.964000+00:00,11377,1295,29.801,1.032,14
2026-09-26T11:13:53.169000+00:00,11377,1295,10.645,1.212,43
2026-09-26T11:13:53.339000+00:00,11377,1295,20.579,0.498,27
2026-09-26T11:13:53.570000+00:00,11377,1295,7.29,0.973,1
2026-09-26T11:13:53.835000+00:00,11377,1295,30.662,0.861,18
2026-09-26T11:13:53.835000+00:00,11377,1295,21.087,0.508,5
2026-09-26T11:13:53.898000+00:00,11377,1295,17.765,2.173,12
2026-09-26T11:13:54.447000+00:00,11377,1295,21.712,0.625,11
2026-09-26T11:13:54.551000+00:00,11377,1295,8.247,0.957,44
2026-09-26T11:13:55.079000+00:00,11377,1295,18.936,1.171,41
2026-09-26T11:13:55.694000+00:00,11377,1295,9.416,1.169,10
2026-09-26T11:13:55.792000+00:00,11377,1295,2.98,2.98,81
2026-09-26T11:13:56.217000+00:00,11377,1295,20.069,1.133,55
2026-09-26T11:13:56.443000+00:00,11377,1295,13.915,3.27,87
2026-09-26T11:13:56.801000+00:00,11377,1295,20.602,0.533,27
2026-09-26T11:13:56.917000+00:00,11377,1295,29.064,7.567,77
2026-09-26T11:13:56.957000+00:00,11377,1295,10.672,1.256,43
2026-09-26T11:13:57.045000+00:00,11377,1295,4.172,1.192,6
2026-09-26T11:13:57.219000+00:00,11377,1295,14.652,0.737,30
2026-09-26T11:13:57.308000+00:00,11377,1295,21.132,0.53,5
2026-09-26T11:13:57.647000+00:00,11377,1295,4.814,0.642,3
2026-09-26T11:13:57.821000+00:00,11377,1295,15.332,0.68,23
2026-09-26T11:13:57.885000+00:00,11377,1295,30.043,0.979,14
2026-09-26T11:13:57.996000+00:00,11377,1295,21.835,0.703,11
2026-09-26T11:13:58.353000+00:00,11377,1295,15.874,0.542,31
2026-09-26T11:13:58.775000+00:00,11377,1295,30.929,0.886,18
2026-09-26T11:13:59.285000+00:00,11377,1295,6.448,1.634,16
2026-09-26T11:14:00.083000+00:00,11377,1295,2.923,2.923,81
2026-09-26T11:14:00.122000+00:00,11377,1295,7.327,0.879,1
2026-09-26T11:14:00.219000+00:00,11377,1295,13.931,3.259,87
2026-09-26T11:14:00.302000+00:00,11377,1295,17.813,1.939,12
2026-09-26T11:14:00.983000+00:00,11377,1295,14.709,0.778,30
2026-09-26T11:14:01.267000+00:00,11377,1295,8.418,1.091,44
2026-09-26T11:14:01.283000+00:00,11377,1295,4.112,1.189,6
2026-09-26T11:14:01.569000+00:00,11377,1295,15.294,0.585,23
2026-09-26T11:14:01.714000+00:00,11377,1295,19.193,1.38,41
2026-09-26T11:14:01.969000+00:00,11377,1295,29.229,7.517,77
2026-09-26T11:14:02.006000+00:00,11377,1295,4.858,0.746,3
2026-09-26T11:14:02.159000+00:00,11377,1295,15.888,0.594,31
