date,session_key,meeting_key,driver_number,gap_to_leader,interval,source_closure_retrieved_utc
2026-07-04T11:14:09.592000+00:00,11321,1289,43,20.615,2.021,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:09.685000+00:00,11321,1289,55,25.465,0.854,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:09.935000+00:00,11321,1289,1,6.551,5.889,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:09.967000+00:00,11321,1289,30,15.763,4.501,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:10.185000+00:00,11321,1289,87,21.209,0.594,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:10.310000+00:00,11321,1289,12,0.664,0.664,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:10.685000+00:00,11321,1289,3,7.281,0.73,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:10.826000+00:00,11321,1289,81,11.228,1.489,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:10.904000+00:00,11321,1289,23,27.979,2.511,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:11.607000+00:00,11321,1289,27,22.631,1.422,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:11.638000+00:00,11321,1289,41,17.416,1.653,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:11.795000+00:00,11321,1289,63,8.364,1.083,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:11.842000+00:00,11321,1289,11,74.044,36.443,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:12.233000+00:00,11321,1289,23,28.017,2.552,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:12.560000+00:00,11321,1289,10,18.346,0.93,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:12.826000+00:00,11321,1289,12,0.638,0.638,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:12.935000+00:00,11321,1289,5,23.955,1.324,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:12.935000+00:00,11321,1289,6,18.747,0.401,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:13.076000+00:00,11321,1289,16,9.69,1.326,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:13.357000+00:00,11321,1289,77,34.746,6.74,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:13.638000+00:00,11321,1289,1,6.461,5.789,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:13.654000+00:00,11321,1289,18,38.9,4.171,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:13.904000+00:00,11321,1289,31,24.928,0.973,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:14.482000+00:00,11321,1289,14,39.67,0.77,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:14.560000+00:00,11321,1289,3,7.357,0.896,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:14.670000+00:00,11321,1289,81,11.261,1.571,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:14.779000+00:00,11321,1289,55,25.794,0.866,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:15.045000+00:00,11321,1289,43,20.845,2.098,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:15.373000+00:00,11321,1289,30,15.764,4.536,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:15.529000+00:00,11321,1289,63,8.343,0.986,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:15.717000+00:00,11321,1289,87,21.491,0.646,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:16.060000+00:00,11321,1289,1,6.422,5.758,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:16.326000+00:00,11321,1289,12,0.668,0.668,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:16.873000+00:00,11321,1289,16,9.697,1.354,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:16.998000+00:00,11321,1289,41,17.414,1.65,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:17.014000+00:00,11321,1289,27,22.802,1.311,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:17.029000+00:00,11321,1289,3,7.368,0.946,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:17.029000+00:00,11321,1289,11,74.534,36.407,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:17.232000+00:00,11321,1289,23,28.271,2.477,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:17.623000+00:00,11321,1289,18,39.002,4.256,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:17.810000+00:00,11321,1289,77,34.879,6.9,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:17.920000+00:00,11321,1289,10,18.328,0.914,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:17.982000+00:00,11321,1289,63,8.327,0.959,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:18.342000+00:00,11321,1289,14,39.694,0.692,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:18.342000+00:00,11321,1289,5,24.117,1.315,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:18.357000+00:00,11321,1289,6,,0.419,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:18.388000+00:00,11321,1289,11,74.659,36.394,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:18.482000+00:00,11321,1289,81,11.313,1.616,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:18.545000+00:00,11321,1289,1,6.382,5.744,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:19.123000+00:00,11321,1289,77,34.96,6.943,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:19.326000+00:00,11321,1289,31,25.111,0.994,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:19.326000+00:00,11321,1289,30,15.92,4.659,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:19.342000+00:00,11321,1289,16,9.706,1.379,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:19.529000+00:00,11321,1289,3,7.369,0.987,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:20.201000+00:00,11321,1289,55,26.002,0.891,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:20.482000+00:00,11321,1289,43,20.86,2.113,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:20.482000+00:00,11321,1289,63,8.312,0.943,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:20.654000+00:00,11321,1289,12,0.64,0.64,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:20.920000+00:00,11321,1289,81,11.299,1.593,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:20.967000+00:00,11321,1289,41,17.557,1.637,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:21.076000+00:00,11321,1289,87,21.467,0.607,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:21.732000+00:00,11321,1289,10,18.348,0.791,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:21.857000+00:00,11321,1289,16,9.707,1.395,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:22.092000+00:00,11321,1289,18,39.191,4.312,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:22.108000+00:00,11321,1289,1,6.439,5.771,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:22.123000+00:00,11321,1289,6,18.729,0.381,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:22.451000+00:00,11321,1289,27,22.871,1.404,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:22.638000+00:00,11321,1289,23,28.439,2.437,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:22.701000+00:00,11321,1289,14,39.801,0.61,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:23.076000+00:00,11321,1289,12,0.525,0.525,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:23.138000+00:00,11321,1289,3,7.457,1.018,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:23.326000+00:00,11321,1289,30,16.149,4.836,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:23.404000+00:00,11321,1289,81,11.251,1.544,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:23.498000+00:00,11321,1289,18,39.267,4.307,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:23.842000+00:00,11321,1289,5,24.255,1.384,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:23.998000+00:00,11321,1289,63,8.34,0.883,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:24.076000+00:00,11321,1289,14,39.871,0.604,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:24.107000+00:00,11321,1289,11,74.961,36.223,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:24.326000+00:00,11321,1289,77,35.356,7.085,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:24.342000+00:00,11321,1289,43,20.945,2.216,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:24.670000+00:00,11321,1289,31,25.089,0.834,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:24.904000+00:00,11321,1289,87,21.5,0.555,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:24.920000+00:00,11321,1289,41,17.76,1.611,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:25.342000+00:00,11321,1289,16,9.686,1.346,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:25.404000+00:00,11321,1289,12,0.342,0.342,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:25.514000+00:00,11321,1289,11,74.982,36.211,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:25.671000+00:00,11321,1289,55,26.083,0.994,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:25.811000+00:00,11321,1289,30,16.188,4.889,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:25.873000+00:00,11321,1289,10,18.644,0.884,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:26.138000+00:00,11321,1289,6,18.956,0.312,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:26.420000+00:00,11321,1289,27,23.027,1.527,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:26.451000+00:00,11321,1289,1,6.429,5.789,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:26.951000+00:00,11321,1289,81,11.304,1.618,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:27.310000+00:00,11321,1289,12,0.0,0.0,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:27.357000+00:00,11321,1289,44,0.0,0.0,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:27.451000+00:00,11321,1289,41,17.787,1.599,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:27.513000+00:00,11321,1289,3,7.467,1.038,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:27.530000+00:00,11321,1289,11,75.011,36.169,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:27.873000+00:00,11321,1289,5,24.494,1.467,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:28.092000+00:00,11321,1289,23,28.484,2.401,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:28.323000+00:00,11321,1289,63,8.296,0.829,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:28.365000+00:00,11321,1289,43,21.164,2.208,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:28.413000+00:00,11321,1289,10,18.7,0.913,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:28.413000+00:00,11321,1289,30,16.201,4.95,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:28.413000+00:00,11321,1289,11,75.019,36.14,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:28.489000+00:00,11321,1289,31,25.092,0.598,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:28.581000+00:00,11321,1289,18,39.57,4.214,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:28.653000+00:00,11321,1289,6,18.991,0.291,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:28.905000+00:00,11321,1289,1,6.361,5.836,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:28.905000+00:00,11321,1289,87,21.729,0.565,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:29.182000+00:00,11321,1289,14,40.213,0.643,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:29.542000+00:00,11321,1289,55,26.163,1.071,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:29.729000+00:00,11321,1289,77,35.514,7.075,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:29.729000+00:00,11321,1289,16,9.746,1.45,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:29.932000+00:00,11321,1289,3,7.393,1.032,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:29.979000+00:00,11321,1289,41,17.792,1.591,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:30.323000+00:00,11321,1289,27,23.164,1.435,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:30.448000+00:00,11321,1289,12,0.311,0.311,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:30.745000+00:00,11321,1289,63,8.165,0.772,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:30.870000+00:00,11321,1289,43,21.19,2.199,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:30.885000+00:00,11321,1289,10,18.692,0.9,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:31.167000+00:00,11321,1289,6,,0.299,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:31.292000+00:00,11321,1289,81,11.292,1.546,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:31.338000+00:00,11321,1289,1,6.274,5.932,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:31.417000+00:00,11321,1289,87,21.784,0.594,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:31.792000+00:00,11321,1289,5,24.615,1.451,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:32.010000+00:00,11321,1289,30,16.349,5.045,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:32.026000+00:00,11321,1289,23,28.628,2.465,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:32.213000+00:00,11321,1289,16,9.68,1.515,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:32.354000+00:00,11321,1289,3,7.285,1.011,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:32.557000+00:00,11321,1289,31,25.4,0.785,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:32.901000+00:00,11321,1289,27,23.248,1.464,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:33.026000+00:00,11321,1289,63,7.945,0.66,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:33.198000+00:00,11321,1289,11,74.94800000000001,35.854,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:33.338000+00:00,11321,1289,43,21.182,2.191,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:33.401000+00:00,11321,1289,1,,6.032,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:33.588000+00:00,11321,1289,41,17.936,1.587,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:33.588000+00:00,11321,1289,55,26.418,1.018,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:33.745000+00:00,11321,1289,81,11.212,1.532,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:33.979000+00:00,11321,1289,87,21.817,0.635,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:34.088000+00:00,11321,1289,18,39.874,4.36,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:34.417000+00:00,11321,1289,3,7.25,0.976,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:34.432000+00:00,11321,1289,5,24.738,1.49,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:34.510000+00:00,11321,1289,10,18.827,0.891,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:34.682000+00:00,11321,1289,16,9.577,1.632,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:34.776000+00:00,11321,1289,14,40.537,0.663,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:34.870000+00:00,11321,1289,6,19.192,0.365,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:34.979000+00:00,11321,1289,63,7.81,0.56,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:35.135000+00:00,11321,1289,31,25.472,0.734,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:35.213000+00:00,11321,1289,77,35.582,7.098,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:35.370000+00:00,11321,1289,12,0.369,0.369,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:35.463000+00:00,11321,1289,27,23.306,1.489,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:35.948000+00:00,11321,1289,23,28.777,2.359,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:36.104000+00:00,11321,1289,55,26.462,0.99,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:36.182000+00:00,11321,1289,81,11.091,1.514,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:36.354000+00:00,11321,1289,1,6.233,5.922,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:36.542000+00:00,11321,1289,30,16.498,5.206,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:36.635000+00:00,11321,1289,12,0.439,0.439,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:36.698000+00:00,11321,1289,16,9.547,1.737,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:36.698000+00:00,11321,1289,11,75.077,35.828,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:36.917000+00:00,11321,1289,43,21.269,2.077,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:36.995000+00:00,11321,1289,5,24.832,1.526,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:37.401000+00:00,11321,1289,3,7.275,1.042,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:37.635000+00:00,11321,1289,87,21.989,0.72,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:37.667000+00:00,11321,1289,31,25.512,0.68,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:37.901000+00:00,11321,1289,63,7.766,0.491,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:38.135000+00:00,11321,1289,41,18.096,1.598,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:38.167000+00:00,11321,1289,81,11.052,1.505,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:38.448000+00:00,11321,1289,23,28.795,2.333,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:38.635000+00:00,11321,1289,55,26.463,0.951,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:38.979000+00:00,11321,1289,30,16.442,5.23,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:39.042000+00:00,11321,1289,10,18.992,0.896,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:39.057000+00:00,11321,1289,27,23.393,1.404,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:39.135000+00:00,11321,1289,77,35.739,7.111,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:39.385000+00:00,11321,1289,6,19.349,0.357,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:39.620000+00:00,11321,1289,16,9.487,1.721,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:39.667000+00:00,11321,1289,18,40.07,4.488,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:40.104000+00:00,11321,1289,11,75.19200000000001,35.785,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:40.323000+00:00,11321,1289,14,40.738,0.668,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:40.526000+00:00,11321,1289,5,24.887,1.494,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:40.573000+00:00,11321,1289,41,18.04,,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:40.963000+00:00,11321,1289,23,28.797,2.334,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:41.151000+00:00,11321,1289,81,11.017,1.53,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:41.260000+00:00,11321,1289,1,6.256,5.887,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:41.417000+00:00,11321,1289,31,25.757,0.87,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:41.448000+00:00,11321,1289,30,16.365,5.274,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:41.463000+00:00,11321,1289,10,18.931,0.891,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:41.495000+00:00,11321,1289,43,21.441,2.092,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:41.745000+00:00,11321,1289,6,19.224,0.293,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:42.229000+00:00,11321,1289,87,22.185,0.744,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:42.307000+00:00,11321,1289,3,7.304,1.048,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:42.323000+00:00,11321,1289,55,26.675,0.918,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:42.401000+00:00,11321,1289,12,0.592,0.592,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:42.542000+00:00,11321,1289,1,6.336,5.897,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:42.917000+00:00,11321,1289,63,7.917,0.613,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:42.979000+00:00,11321,1289,41,17.953,1.588,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:43.256000+00:00,11321,1289,77,36.073,7.296,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:43.490000+00:00,11321,1289,30,16.377,5.325,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:43.508000+00:00,11321,1289,27,23.458,1.273,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:43.564000+00:00,11321,1289,3,7.348,1.012,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:43.774000+00:00,11321,1289,12,0.635,0.635,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:43.808000+00:00,11321,1289,18,40.396,4.657,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:43.883000+00:00,11321,1289,10,18.784,0.831,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:43.980000+00:00,11321,1289,43,21.389,2.165,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:44.045000+00:00,11321,1289,6,18.971,0.187,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:44.221000+00:00,11321,1289,63,7.993,0.645,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:44.241000+00:00,11321,1289,11,75.325,35.724,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:44.446000+00:00,11321,1289,14,41.051,0.655,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:44.589000+00:00,11321,1289,16,9.594,1.677,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:44.649000+00:00,11321,1289,87,22.109,0.72,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:44.727000+00:00,11321,1289,23,29.08,2.405,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:45.028000+00:00,11321,1289,5,24.956,1.498,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:45.108000+00:00,11321,1289,41,17.936,1.559,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:45.710000+00:00,11321,1289,12,0.617,0.617,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:45.804000+00:00,11321,1289,77,36.152,7.357,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:45.804000+00:00,11321,1289,10,18.706,0.77,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:45.882000+00:00,11321,1289,16,9.665,1.672,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:45.913000+00:00,11321,1289,6,18.788,0.082,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:45.929000+00:00,11321,1289,27,23.363,1.254,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:45.929000+00:00,11321,1289,31,25.923,0.967,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:46.210000+00:00,11321,1289,44,0.0,0.0,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:46.288000+00:00,11321,1289,81,11.087,1.493,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:46.351000+00:00,11321,1289,43,21.284,2.313,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:46.554000+00:00,11321,1289,12,0.596,0.596,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:46.585000+00:00,11321,1289,30,16.459,5.442,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:46.851000+00:00,11321,1289,55,26.836,0.913,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:47.007000+00:00,11321,1289,87,21.958,0.674,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:47.351000+00:00,11321,1289,81,11.15,1.485,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:47.445000+00:00,11321,1289,5,24.907,1.544,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:47.960000+00:00,11321,1289,18,40.793,4.72,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:48.054000+00:00,11321,1289,1,6.252,5.66,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:48.117000+00:00,11321,1289,41,17.966,1.507,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:48.257000+00:00,11321,1289,27,23.202,1.244,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:48.367000+00:00,11321,1289,43,21.258,2.47,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:48.367000+00:00,11321,1289,77,36.206,7.409,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:48.398000+00:00,11321,1289,31,25.858,0.951,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:48.570000+00:00,11321,1289,14,41.403,0.61,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:48.882000+00:00,11321,1289,6,18.725,0.759,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:48.992000+00:00,11321,1289,10,18.858,0.133,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:49.023000+00:00,11321,1289,87,21.887,0.629,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:49.101000+00:00,11321,1289,3,7.341,1.089,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:49.257000+00:00,11321,1289,23,29.221,2.385,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:49.288000+00:00,11321,1289,55,26.744,0.886,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:49.414000+00:00,11321,1289,1,6.292,5.657,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:49.867000+00:00,11321,1289,63,8.056,0.715,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:49.882000+00:00,11321,1289,5,24.812,1.61,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:50.179000+00:00,11321,1289,11,75.443,35.773,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:50.226000+00:00,11321,1289,27,23.133,1.246,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:50.538000+00:00,11321,1289,3,7.418,1.126,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:50.632000+00:00,11321,1289,18,40.977,4.825,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:50.788000+00:00,11321,1289,31,25.727,0.915,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:51.242000+00:00,11321,1289,12,0.331,0.331,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:51.273000+00:00,11321,1289,63,8.15,0.732,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:51.320000+00:00,11321,1289,14,41.64,0.663,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:51.382000+00:00,11321,1289,1,6.268,5.651,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:51.429000+00:00,11321,1289,43,21.301,2.443,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:51.460000+00:00,11321,1289,30,16.48,5.393,2026-07-18T20:34:06.132515Z
2026-07-04T11:14:51.476000+00:00,11321,1289,16,9.669,1.613,2026-07-18T20:34:06.132515Z
