date,session_key,meeting_key,interval,driver_number,gap_to_leader
2026-06-14T13:46:03.843000+00:00,11307,1287,14.096,3,37.739
2026-06-14T13:46:03.906000+00:00,11307,1287,6.404,81,23.767
2026-06-14T13:46:04.127000+00:00,11307,1287,1.384,43,69.301
2026-06-14T13:46:05.222000+00:00,11307,1287,7.096,87,+1 LAP
2026-06-14T13:46:05.234000+00:00,11307,1287,14.136,23,+1 LAP
2026-06-14T13:46:05.272000+00:00,11307,1287,0.78,12,0.78
2026-06-14T13:46:05.682000+00:00,11307,1287,3.795,1,4.606
2026-06-14T13:46:06.128000+00:00,11307,1287,7.122,6,45.031
2026-06-14T13:46:06.328000+00:00,11307,1287,2.708,5,+1 LAP
2026-06-14T13:46:06.448000+00:00,11307,1287,1.235,31,+1 LAP
2026-06-14T13:46:06.611000+00:00,11307,1287,21.431,30,66.287
2026-06-14T13:46:06.767000+00:00,11307,1287,20.768,11,+1 LAP
2026-06-14T13:46:06.790000+00:00,11307,1287,0.494,41,+1 LAP
2026-06-14T13:46:06.967000+00:00,11307,1287,13.9,3,37.638
2026-06-14T13:46:06.978000+00:00,11307,1287,4.616,14,+1 LAP
2026-06-14T13:46:07.072000+00:00,11307,1287,10.596,16,15.281
2026-06-14T13:46:07.253000+00:00,11307,1287,13.519,55,82.889
2026-06-14T13:46:08.249000+00:00,11307,1287,1.669,10,67.956
2026-06-14T13:46:08.726000+00:00,11307,1287,1.647,44,16.928
2026-06-14T13:46:08.742000+00:00,11307,1287,0.781,12,0.781
2026-06-14T13:46:09.054000+00:00,11307,1287,3.772,1,4.552
2026-06-14T13:46:09.273000+00:00,11307,1287,13.558,55,82.97
2026-06-14T13:46:09.398000+00:00,11307,1287,4.132,14,+1 LAP
2026-06-14T13:46:09.507000+00:00,11307,1287,1.246,43,69.202
2026-06-14T13:46:09.788000+00:00,11307,1287,6.524,81,23.752
2026-06-14T13:46:09.898000+00:00,11307,1287,2.71,5,+1 LAP
2026-06-14T13:46:09.976000+00:00,11307,1287,21.417,30,66.29
2026-06-14T13:46:10.320000+00:00,11307,1287,7.129,87,+1 LAP
2026-06-14T13:46:10.335000+00:00,11307,1287,0.417,41,+1 LAP
2026-06-14T13:46:10.648000+00:00,11307,1287,13.675,3,37.532
2026-06-14T13:46:10.695000+00:00,11307,1287,14.409,23,+1 LAP
2026-06-14T13:46:10.742000+00:00,11307,1287,0.795,12,0.795
2026-06-14T13:46:10.882000+00:00,11307,1287,20.543,11,+1 LAP
2026-06-14T13:46:11.257000+00:00,11307,1287,10.626,16,15.216
2026-06-14T13:46:11.335000+00:00,11307,1287,7.503,6,45.242
2026-06-14T13:46:11.617000+00:00,11307,1287,1.674,10,67.964
2026-06-14T13:46:11.632000+00:00,11307,1287,1.309,31,+1 LAP
2026-06-14T13:46:11.976000+00:00,11307,1287,2.676,5,+1 LAP
2026-06-14T13:46:12.335000+00:00,11307,1287,0.343,41,+1 LAP
2026-06-14T13:46:12.538000+00:00,11307,1287,3.811,1,4.592
2026-06-14T13:46:12.788000+00:00,11307,1287,1.149,43,69.113
2026-06-14T13:46:12.884000+00:00,11307,1287,1.629,44,16.845
2026-06-14T13:46:13.399000+00:00,11307,1287,21.497,30,66.362
2026-06-14T13:46:13.476000+00:00,11307,1287,13.583,3,37.49
2026-06-14T13:46:13.758000+00:00,11307,1287,6.946,87,+1 LAP
2026-06-14T13:46:14.039000+00:00,11307,1287,14.37,23,+1 LAP
2026-06-14T13:46:14.539000+00:00,11307,1287,3.826,1,4.621
2026-06-14T13:46:14.539000+00:00,11307,1287,3.793,14,+1 LAP
2026-06-14T13:46:14.648000+00:00,11307,1287,7.707,6,45.345
2026-06-14T13:46:15.023000+00:00,11307,1287,1.614,10,67.976
2026-06-14T13:46:15.148000+00:00,11307,1287,1.421,31,+1 LAP
2026-06-14T13:46:15.612000+00:00,11307,1287,6.907,81,23.835
2026-06-14T13:46:15.789000+00:00,11307,1287,21.591,30,66.489
2026-06-14T13:46:16.131000+00:00,11307,1287,1.11,43,69.086
2026-06-14T13:46:16.228000+00:00,11307,1287,10.552,16,15.158
2026-06-14T13:46:16.906000+00:00,11307,1287,20.555,11,+1 LAP
2026-06-14T13:46:17.290000+00:00,11307,1287,13.435,3,37.202
2026-06-14T13:46:17.312000+00:00,11307,1287,6.971,87,+1 LAP
2026-06-14T13:46:17.366000+00:00,11307,1287,1.572,10,68.061
2026-06-14T13:46:17.506000+00:00,11307,1287,13.403,55,82.70400000000001
2026-06-14T13:46:17.765000+00:00,11307,1287,1.518,44,16.676
2026-06-14T13:46:17.820000+00:00,11307,1287,3.77,14,+1 LAP
2026-06-14T13:46:17.948000+00:00,11307,1287,14.161,23,+1 LAP
2026-06-14T13:46:18.343000+00:00,11307,1287,21.653,30,66.57
2026-06-14T13:46:18.479000+00:00,11307,1287,1.116,43,69.17699999999999
2026-06-14T13:46:18.580000+00:00,11307,1287,7.905,6,45.437
2026-06-14T13:46:18.763000+00:00,11307,1287,1.438,31,+1 LAP
2026-06-14T13:46:19.007000+00:00,11307,1287,21.661,30,66.589
2026-06-14T13:46:19.101000+00:00,11307,1287,0.712,12,0.712
2026-06-14T13:46:19.269000+00:00,11307,1287,6.966,87,+1 LAP
2026-06-14T13:46:19.587000+00:00,11307,1287,10.55,16,15.102
2026-06-14T13:46:19.874000+00:00,11307,1287,1.56,10,68.13
2026-06-14T13:46:19.874000+00:00,11307,1287,6.994,81,23.839
2026-06-14T13:46:20.496000+00:00,11307,1287,2.99,5,+1 LAP
2026-06-14T13:46:20.555000+00:00,11307,1287,1.557,10,68.146
2026-06-14T13:46:20.786000+00:00,11307,1287,1.492,31,+1 LAP
2026-06-14T13:46:20.806000+00:00,11307,1287,0.286,41,+1 LAP
2026-06-14T13:46:20.879000+00:00,11307,1287,14.102,23,+1 LAP
2026-06-14T13:46:20.953000+00:00,11307,1287,1.099,43,69.229
2026-06-14T13:46:20.989000+00:00,11307,1287,1.389,44,16.491
2026-06-14T13:46:21.415000+00:00,11307,1287,7.94,6,45.43
2026-06-14T13:46:21.651000+00:00,11307,1287,1.094,43,69.24
2026-06-14T13:46:21.850000+00:00,11307,1287,3.887,14,+1 LAP
2026-06-14T13:46:22.579000+00:00,11307,1287,21.684,30,66.668
2026-06-14T13:46:22.763000+00:00,11307,1287,20.538,11,+1 LAP
2026-06-14T13:46:22.801000+00:00,11307,1287,3.695,1,4.407
2026-06-14T13:46:23.034000+00:00,11307,1287,13.241,3,36.993
2026-06-14T13:46:23.078000+00:00,11307,1287,13.514,55,82.71600000000001
2026-06-14T13:46:23.092000+00:00,11307,1287,10.545,16,15.137
2026-06-14T13:46:24.091000+00:00,11307,1287,1.525,10,68.193
2026-06-14T13:46:24.389000+00:00,11307,1287,0.58,12,0.58
2026-06-14T13:46:24.399000+00:00,11307,1287,1.288,44,16.425
2026-06-14T13:46:24.838000+00:00,11307,1287,3.975,14,+1 LAP
2026-06-14T13:46:24.846000+00:00,11307,1287,13.928,23,+1 LAP
2026-06-14T13:46:24.856000+00:00,11307,1287,7.1,81,23.776
2026-06-14T13:46:25.080000+00:00,11307,1287,10.515,16,15.136
2026-06-14T13:46:25.185000+00:00,11307,1287,1.072,43,69.265
2026-06-14T13:46:25.448000+00:00,11307,1287,21.704,30,66.74
2026-06-14T13:46:25.668000+00:00,11307,1287,8.362,6,45.564
2026-06-14T13:46:26.044000+00:00,11307,1287,3.001,5,+1 LAP
2026-06-14T13:46:26.327000+00:00,11307,1287,13.553,55,82.666
2026-06-14T13:46:26.348000+00:00,11307,1287,0.341,41,+1 LAP
2026-06-14T13:46:26.387000+00:00,11307,1287,,44,16.424
2026-06-14T13:46:26.943000+00:00,11307,1287,1.481,10,68.221
2026-06-14T13:46:26.995000+00:00,11307,1287,20.524,11,+1 LAP
2026-06-14T13:46:27.608000+00:00,11307,1287,6.825,87,+1 LAP
2026-06-14T13:46:27.634000+00:00,11307,1287,0.469,12,0.469
2026-06-14T13:46:27.889000+00:00,11307,1287,21.751,30,66.782
2026-06-14T13:46:27.993000+00:00,11307,1287,1.053,43,69.274
2026-06-14T13:46:28.208000+00:00,11307,1287,7.225,81,23.716
2026-06-14T13:46:28.243000+00:00,11307,1287,3.857,1,4.437
2026-06-14T13:46:28.516000+00:00,11307,1287,12.91,3,36.745
2026-06-14T13:46:28.986000+00:00,11307,1287,4.204,14,+1 LAP
2026-06-14T13:46:29.251000+00:00,11307,1287,1.63,31,+1 LAP
2026-06-14T13:46:29.314000+00:00,11307,1287,1.444,10,68.226
2026-06-14T13:46:29.329000+00:00,11307,1287,2.993,5,+1 LAP
2026-06-14T13:46:29.689000+00:00,11307,1287,0.377,41,+1 LAP
2026-06-14T13:46:29.923000+00:00,11307,1287,13.829,55,82.91499999999999
2026-06-14T13:46:30.392000+00:00,11307,1287,1.115,43,69.341
2026-06-14T13:46:30.954000+00:00,11307,1287,0.501,12,0.501
2026-06-14T13:46:31.486000+00:00,11307,1287,3.872,1,4.341
2026-06-14T13:46:31.658000+00:00,11307,1287,8.61,6,45.603
2026-06-14T13:46:31.767000+00:00,11307,1287,7.397,81,23.822
2026-06-14T13:46:31.986000+00:00,11307,1287,15.086,23,+1 LAP
2026-06-14T13:46:32.314000+00:00,11307,1287,20.69,11,+1 LAP
2026-06-14T13:46:32.611000+00:00,11307,1287,12.776,3,36.615
2026-06-14T13:46:32.829000+00:00,11307,1287,2.857,5,+1 LAP
2026-06-14T13:46:33.126000+00:00,11307,1287,21.747,30,66.989
2026-06-14T13:46:33.126000+00:00,11307,1287,6.671,87,+1 LAP
2026-06-14T13:46:33.238000+00:00,11307,1287,0.412,41,+1 LAP
2026-06-14T13:46:33.251000+00:00,11307,1287,10.463,16,14.87
2026-06-14T13:46:33.267000+00:00,11307,1287,0.583,12,0.583
2026-06-14T13:46:33.845000+00:00,11307,1287,7.446,81,23.87
2026-06-14T13:46:34.361000+00:00,11307,1287,1.071,44,15.941
2026-06-14T13:46:34.501000+00:00,11307,1287,1.413,10,68.402
2026-06-14T13:46:34.798000+00:00,11307,1287,1.746,31,+1 LAP
2026-06-14T13:46:34.848000+00:00,11307,1287,3.897,1,4.398
2026-06-14T13:46:35.033000+00:00,11307,1287,3.046,14,+1 LAP
2026-06-14T13:46:35.517000+00:00,11307,1287,1.025,43,69.42699999999999
2026-06-14T13:46:35.626000+00:00,11307,1287,0.418,41,+1 LAP
2026-06-14T13:46:35.720000+00:00,11307,1287,0.647,12,0.647
2026-06-14T13:46:35.736000+00:00,11307,1287,0.0,63,0.0
2026-06-14T13:46:35.908000+00:00,11307,1287,20.732,11,+1 LAP
2026-06-14T13:46:36.376000+00:00,11307,1287,6.667,87,+1 LAP
2026-06-14T13:46:36.393000+00:00,11307,1287,0.65,12,0.65
2026-06-14T13:46:36.533000+00:00,11307,1287,21.871,30,67.216
2026-06-14T13:46:37.139000+00:00,11307,1287,3.879,1,4.462
2026-06-14T13:46:37.410000+00:00,11307,1287,8.87,6,45.615
2026-06-14T13:46:37.543000+00:00,11307,1287,12.686,3,36.462
2026-06-14T13:46:37.828000+00:00,11307,1287,1.279,10,68.495
2026-06-14T13:46:37.908000+00:00,11307,1287,15.156,23,+1 LAP
2026-06-14T13:46:38.101000+00:00,11307,1287,0.417,41,+1 LAP
2026-06-14T13:46:38.148000+00:00,11307,1287,1.779,31,+1 LAP
2026-06-14T13:46:38.391000+00:00,11307,1287,16.71,5,+1 LAP
2026-06-14T13:46:38.649000+00:00,11307,1287,10.375,16,14.812
2026-06-14T13:46:38.789000+00:00,11307,1287,0.407,41,+1 LAP
2026-06-14T13:46:38.908000+00:00,11307,1287,1.081,43,69.576
2026-06-14T13:46:39.439000+00:00,11307,1287,0.789,44,15.601
2026-06-14T13:46:39.549000+00:00,11307,1287,3.887,1,4.534
2026-06-14T13:46:39.686000+00:00,11307,1287,20.934,11,+1 LAP
2026-06-14T13:46:39.821000+00:00,11307,1287,9.833,87,+1 LAP
2026-06-14T13:46:39.832000+00:00,11307,1287,0.613,12,0.613
2026-06-14T13:46:40.298000+00:00,11307,1287,3.896,1,4.546
2026-06-14T13:46:40.536000+00:00,11307,1287,21.976,30,67.413
2026-06-14T13:46:40.828000+00:00,11307,1287,2.905,14,+1 LAP
2026-06-14T13:46:40.935000+00:00,11307,1287,12.711,3,36.427
2026-06-14T13:46:41.607000+00:00,11307,1287,8.989,6,45.604
2026-06-14T13:46:41.734000+00:00,11307,1287,1.938,31,+1 LAP
2026-06-14T13:46:41.758000+00:00,11307,1287,20.969,11,+1 LAP
2026-06-14T13:46:41.838000+00:00,11307,1287,1.284,10,68.697
2026-06-14T13:46:41.896000+00:00,11307,1287,16.73,5,+1 LAP
2026-06-14T13:46:41.937000+00:00,11307,1287,10.442,16,14.783
2026-06-14T13:46:42.024000+00:00,11307,1287,7.664,81,23.605
2026-06-14T13:46:42.207000+00:00,11307,1287,0.267,41,+1 LAP
2026-06-14T13:46:42.254000+00:00,11307,1287,15.262,23,+1 LAP
2026-06-14T13:46:42.512000+00:00,11307,1287,0.563,12,0.563
2026-06-14T13:46:42.633000+00:00,11307,1287,0.688,44,15.471
2026-06-14T13:46:42.827000+00:00,11307,1287,0.992,43,69.689
2026-06-14T13:46:43.407000+00:00,11307,1287,22.011,30,67.441
2026-06-14T13:46:43.813000+00:00,11307,1287,4.015,1,4.628
2026-06-14T13:46:44.168000+00:00,11307,1287,2.061,31,+1 LAP
2026-06-14T13:46:44.385000+00:00,11307,1287,12.616,3,36.438
2026-06-14T13:46:44.724000+00:00,11307,1287,1.301,10,68.742
2026-06-14T13:46:44.739000+00:00,11307,1287,16.748,5,+1 LAP
2026-06-14T13:46:44.819000+00:00,11307,1287,0.101,41,+1 LAP
2026-06-14T13:46:45.224000+00:00,11307,1287,2.967,14,+1 LAP
2026-06-14T13:46:45.318000+00:00,11307,1287,6.187,87,+1 LAP
2026-06-14T13:46:45.318000+00:00,11307,1287,10.426,16,14.824
2026-06-14T13:46:45.692000+00:00,11307,1287,0.974,43,69.716
2026-06-14T13:46:45.928000+00:00,11307,1287,0.644,44,15.468
2026-06-14T13:46:46.427000+00:00,11307,1287,12.591,3,36.461
2026-06-14T13:46:46.646000+00:00,11307,1287,2.077,31,+1 LAP
2026-06-14T13:46:46.646000+00:00,11307,1287,4.165,1,4.728
2026-06-14T13:46:46.661000+00:00,11307,1287,9.125,6,45.587
2026-06-14T13:46:47.130000+00:00,11307,1287,16.679,5,+1 LAP
2026-06-14T13:46:47.146000+00:00,11307,1287,0.025,41,+1 LAP
2026-06-14T13:46:47.318000+00:00,11307,1287,7.913,81,23.514
2026-06-14T13:46:47.349000+00:00,11307,1287,2.078,31,+1 LAP
2026-06-14T13:46:47.380000+00:00,11307,1287,15.06,23,+1 LAP
2026-06-14T13:46:47.568000+00:00,11307,1287,10.439,16,14.901
2026-06-14T13:46:47.599000+00:00,11307,1287,21.977,30,67.541
2026-06-14T13:46:48.130000+00:00,11307,1287,0.567,44,
2026-06-14T13:46:48.802000+00:00,11307,1287,1.167,10,68.708
2026-06-14T13:46:48.802000+00:00,11307,1287,6.656,87,+1 LAP
2026-06-14T13:46:49.021000+00:00,11307,1287,4.185,1,4.748
2026-06-14T13:46:49.802000+00:00,11307,1287,0.981,43,69.689
2026-06-14T13:46:49.911000+00:00,11307,1287,0.583,12,0.583
2026-06-14T13:46:50.016000+00:00,11307,1287,10.426,16,14.96
2026-06-14T13:46:50.105000+00:00,11307,1287,9.194,6,45.621
2026-06-14T13:46:50.322000+00:00,11307,1287,2.928,14,+1 LAP
2026-06-14T13:46:50.372000+00:00,11307,1287,21.125,11,+1 LAP
2026-06-14T13:46:50.548000+00:00,11307,1287,0.525,44,15.485
2026-06-14T13:46:50.570000+00:00,11307,1287,7.94,81,23.411
2026-06-14T13:46:50.734000+00:00,11307,1287,10.427,16,14.973
2026-06-14T13:46:50.908000+00:00,11307,1287,2.072,31,+1 LAP
2026-06-14T13:46:50.937000+00:00,11307,1287,15.028,23,+1 LAP
2026-06-14T13:46:51.244000+00:00,11307,1287,0.514,44,15.487
2026-06-14T13:46:51.673000+00:00,11307,1287,6.858,87,+1 LAP
2026-06-14T13:46:52.448000+00:00,11307,1287,16.972,41,+1 LAP
2026-06-14T13:46:52.760000+00:00,11307,1287,0.242,5,+1 LAP
2026-06-14T13:46:53.105000+00:00,11307,1287,0.618,12,0.618
2026-06-14T13:46:53.615000+00:00,11307,1287,21.941,30,67.544
2026-06-14T13:46:53.786000+00:00,11307,1287,2.064,31,+1 LAP
2026-06-14T13:46:53.790000+00:00,11307,1287,9.377,6,45.815
2026-06-14T13:46:53.869000+00:00,11307,1287,2.938,14,+1 LAP
2026-06-14T13:46:53.935000+00:00,11307,1287,7.989,81,23.457
2026-06-14T13:46:54.016000+00:00,11307,1287,4.105,1,4.688
2026-06-14T13:46:54.128000+00:00,11307,1287,7.0,87,+1 LAP
2026-06-14T13:46:54.249000+00:00,11307,1287,10.435,16,15.063
2026-06-14T13:46:54.473000+00:00,11307,1287,12.481,3,36.086
2026-06-14T13:46:54.592000+00:00,11307,1287,14.914,23,+1 LAP
2026-06-14T13:46:54.649000+00:00,11307,1287,0.388,44,15.451
2026-06-14T13:46:54.723000+00:00,11307,1287,1.129,10,68.673
2026-06-14T13:46:55.750000+00:00,11307,1287,1.034,43,69.707
2026-06-14T13:46:55.836000+00:00,11307,1287,16.947,41,+1 LAP
2026-06-14T13:46:55.887000+00:00,11307,1287,9.426,6,45.887
2026-06-14T13:46:56.048000+00:00,11307,1287,33.005,11,+1 LAP
2026-06-14T13:46:56.173000+00:00,11307,1287,2.046,31,+1 LAP
2026-06-14T13:46:56.190000+00:00,11307,1287,0.342,5,+1 LAP
2026-06-14T13:46:56.197000+00:00,11307,1287,8.036,81,23.504
2026-06-14T13:46:56.636000+00:00,11307,1287,14.91,23,+1 LAP
2026-06-14T13:46:56.991000+00:00,11307,1287,0.691,12,0.691
2026-06-14T13:46:57.178000+00:00,11307,1287,10.525,16,15.253
2026-06-14T13:46:57.248000+00:00,11307,1287,4.174,1,4.792
2026-06-14T13:46:57.373000+00:00,11307,1287,0.179,44,15.432
2026-06-14T13:46:57.568000+00:00,11307,1287,2.97,14,+1 LAP
2026-06-14T13:46:58.599000+00:00,11307,1287,8.071,81,23.556
2026-06-14T13:46:59.146000+00:00,11307,1287,6.399,87,+1 LAP
2026-06-14T13:46:59.365000+00:00,11307,1287,21.934,30,67.549
2026-06-14T13:46:59.427000+00:00,11307,1287,8.077,81,23.564
2026-06-14T13:46:59.552000+00:00,11307,1287,33.222,11,+1 LAP
2026-06-14T13:46:59.708000+00:00,11307,1287,3.038,14,+1 LAP
2026-06-14T13:46:59.740000+00:00,11307,1287,12.345,3,35.859
2026-06-14T13:46:59.740000+00:00,11307,1287,10.68,44,15.428
2026-06-14T13:46:59.755000+00:00,11307,1287,16.936,41,+1 LAP
2026-06-14T13:46:59.818000+00:00,11307,1287,0.594,12,0.594
2026-06-14T13:46:59.896000+00:00,11307,1287,0.145,16,15.573
2026-06-14T13:47:00.396000+00:00,11307,1287,0.631,5,+1 LAP
2026-06-14T13:47:00.490000+00:00,11307,1287,1.175,10,68.724
2026-06-14T13:47:01.146000+00:00,11307,1287,4.17,1,4.861
2026-06-14T13:47:01.302000+00:00,11307,1287,2.174,31,+1 LAP
2026-06-14T13:47:01.646000+00:00,11307,1287,1.123,43,69.847
2026-06-14T13:47:02.411000+00:00,11307,1287,6.259,87,+1 LAP
2026-06-14T13:47:02.630000+00:00,11307,1287,16.902,41,+1 LAP
2026-06-14T13:47:02.818000+00:00,11307,1287,8.583,81,23.646
2026-06-14T13:47:02.865000+00:00,11307,1287,12.297,3,35.708
2026-06-14T13:47:03.161000+00:00,11307,1287,33.197,11,+1 LAP
2026-06-14T13:47:03.365000+00:00,11307,1287,0.719,5,+1 LAP
2026-06-14T13:47:03.505000+00:00,11307,1287,21.878,30,67.482
2026-06-14T13:47:03.802000+00:00,11307,1287,0.537,12,0.537
2026-06-14T13:47:03.990000+00:00,11307,1287,4.169,1,4.763
2026-06-14T13:47:04.193000+00:00,11307,1287,9.724,6,45.81
2026-06-14T13:47:04.537000+00:00,11307,1287,10.559,44,15.247
2026-06-14T13:47:04.599000+00:00,11307,1287,10.824,55,+1 LAP
2026-06-14T13:47:04.661000+00:00,11307,1287,2.212,31,+1 LAP
2026-06-14T13:47:04.708000+00:00,11307,1287,1.215,10,68.697
2026-06-14T13:47:04.959000+00:00,11307,1287,0.447,16,15.694
2026-06-14T13:47:04.974000+00:00,11307,1287,14.603,23,+1 LAP
2026-06-14T13:47:05.693000+00:00,11307,1287,8.503,81,23.756
2026-06-14T13:47:05.880000+00:00,11307,1287,1.166,43,69.863
2026-06-14T13:47:06.146000+00:00,11307,1287,12.249,3,35.706
2026-06-14T13:47:06.349000+00:00,11307,1287,5.977,87,+1 LAP
2026-06-14T13:47:06.693000+00:00,11307,1287,16.879,41,+1 LAP
2026-06-14T13:47:07.443000+00:00,11307,1287,0.756,5,+1 LAP
2026-06-14T13:47:07.568000+00:00,11307,1287,11.448,55,+1 LAP
2026-06-14T13:47:07.661000+00:00,11307,1287,10.396,44,15.188
2026-06-14T13:47:08.052000+00:00,11307,1287,4.227,1,4.764
2026-06-14T13:47:08.052000+00:00,11307,1287,8.215,81,23.788
2026-06-14T13:47:08.208000+00:00,11307,1287,3.232,14,+1 LAP
2026-06-14T13:47:08.318000+00:00,11307,1287,0.677,16,15.865
2026-06-14T13:47:08.396000+00:00,11307,1287,12.212,3,35.716
2026-06-14T13:47:08.599000+00:00,11307,1287,21.938,30,67.525
2026-06-14T13:47:08.677000+00:00,11307,1287,2.311,31,+1 LAP
2026-06-14T13:47:08.833000+00:00,11307,1287,21.47,11,+1 LAP
2026-06-14T13:47:09.255000+00:00,11307,1287,5.957,87,+1 LAP
2026-06-14T13:47:09.708000+00:00,11307,1287,10.001,6,45.86
2026-06-14T13:47:09.740000+00:00,11307,1287,0.572,12,0.572
2026-06-14T13:47:09.865000+00:00,11307,1287,1.276,10,68.801
2026-06-14T13:47:10.333000+00:00,11307,1287,14.277,23,+1 LAP
2026-06-14T13:47:10.755000+00:00,11307,1287,12.143,3,35.699
2026-06-14T13:47:11.052000+00:00,11307,1287,1.182,43,69.983
2026-06-14T13:47:11.380000+00:00,11307,1287,10.217,44,15.078
2026-06-14T13:47:11.443000+00:00,11307,1287,12.131,3,35.695
2026-06-14T13:47:11.583000+00:00,11307,1287,2.333,31,+1 LAP
2026-06-14T13:47:12.115000+00:00,11307,1287,22.005,30,67.626
2026-06-14T13:47:12.224000+00:00,11307,1287,0.85,16,15.928
2026-06-14T13:47:12.662000+00:00,11307,1287,16.897,41,+1 LAP
2026-06-14T13:47:13.099000+00:00,11307,1287,10.226,6,45.934
2026-06-14T13:47:13.287000+00:00,11307,1287,5.926,87,+1 LAP
2026-06-14T13:47:13.302000+00:00,11307,1287,8.31,81,24.004
2026-06-14T13:47:13.349000+00:00,11307,1287,1.223,10,68.849
2026-06-14T13:47:13.599000+00:00,11307,1287,12.275,55,+1 LAP
2026-06-14T13:47:13.615000+00:00,11307,1287,0.926,5,+1 LAP
2026-06-14T13:47:13.646000+00:00,11307,1287,14.058,23,+1 LAP
2026-06-14T13:47:13.693000+00:00,11307,1287,3.415,14,+1 LAP
2026-06-14T13:47:14.083000+00:00,11307,1287,4.295,1,4.867
2026-06-14T13:47:14.333000+00:00,11307,1287,10.325,44,15.088
2026-06-14T13:47:14.583000+00:00,11307,1287,1.253,43,70.102
2026-06-14T13:47:14.943000+00:00,11307,1287,12.109,3,35.755
2026-06-14T13:47:15.099000+00:00,11307,1287,0.796,16,15.884
2026-06-14T13:47:15.318000+00:00,11307,1287,10.727,11,+1 LAP
2026-06-14T13:47:15.443000+00:00,11307,1287,0.561,12,0.561
2026-06-14T13:47:15.708000+00:00,11307,1287,21.94,30,67.755
2026-06-14T13:47:15.755000+00:00,11307,1287,2.469,31,+1 LAP
2026-06-14T13:47:16.490000+00:00,11307,1287,10.316,6,46.022
2026-06-14T13:47:16.599000+00:00,11307,1287,8.289,81,24.154
2026-06-14T13:47:16.990000+00:00,11307,1287,12.358,55,+1 LAP
2026-06-14T13:47:17.005000+00:00,11307,1287,1.283,10,69.038
2026-06-14T13:47:17.130000+00:00,11307,1287,13.972,23,+1 LAP
2026-06-14T13:47:17.177000+00:00,11307,1287,3.557,14,+1 LAP
2026-06-14T13:47:17.771000+00:00,11307,1287,21.934,30,67.821
2026-06-14T13:47:17.787000+00:00,11307,1287,12.094,3,35.85
2026-06-14T13:47:17.802000+00:00,11307,1287,10.219,11,+1 LAP
2026-06-14T13:47:18.021000+00:00,11307,1287,10.023,44,14.787
2026-06-14T13:47:18.193000+00:00,11307,1287,1.199,43,70.237
2026-06-14T13:47:18.349000+00:00,11307,1287,16.755,41,+1 LAP
2026-06-14T13:47:18.755000+00:00,11307,1287,10.362,6,46.078
2026-06-14T13:47:19.083000+00:00,11307,1287,1.293,10,69.114
2026-06-14T13:47:19.162000+00:00,11307,1287,1.08,16,15.867
2026-06-14T13:47:19.287000+00:00,11307,1287,5.712,87,+1 LAP
2026-06-14T13:47:19.505000+00:00,11307,1287,13.887,23,+1 LAP
2026-06-14T13:47:19.615000+00:00,11307,1287,1.237,5,+1 LAP
2026-06-14T13:47:19.646000+00:00,11307,1287,0.505,12,0.505
2026-06-14T13:47:19.802000+00:00,11307,1287,4.375,1,4.936
2026-06-14T13:47:20.193000+00:00,11307,1287,12.093,3,35.881
2026-06-14T13:47:20.255000+00:00,11307,1287,1.191,43,70.305
2026-06-14T13:47:20.615000+00:00,11307,1287,8.385,81,24.313
2026-06-14T13:47:20.662000+00:00,11307,1287,3.538,14,+1 LAP
2026-06-14T13:47:20.896000+00:00,11307,1287,12.23,55,+1 LAP
2026-06-14T13:47:21.209000+00:00,11307,1287,10.458,6,46.157
2026-06-14T13:47:21.818000+00:00,11307,1287,2.551,31,+1 LAP
2026-06-14T13:47:21.896000+00:00,11307,1287,10.476,6,46.171
2026-06-14T13:47:21.896000+00:00,11307,1287,13.824,23,+1 LAP
2026-06-14T13:47:22.552000+00:00,11307,1287,16.665,41,+1 LAP
2026-06-14T13:47:22.615000+00:00,11307,1287,13.805,23,+1 LAP
2026-06-14T13:47:23.052000+00:00,11307,1287,9.492,11,+1 LAP
2026-06-14T13:47:23.099000+00:00,11307,1287,3.615,14,+1 LAP
2026-06-14T13:47:23.521000+00:00,11307,1287,8.387,81,24.271
2026-06-14T13:47:23.755000+00:00,11307,1287,12.172,55,+1 LAP
2026-06-14T13:47:23.880000+00:00,11307,1287,9.839,44,14.706
2026-06-14T13:47:24.005000+00:00,11307,1287,4.364,1,4.869
2026-06-14T13:47:24.490000+00:00,11307,1287,1.952,5,+1 LAP
2026-06-14T13:47:24.709000+00:00,11307,1287,0.598,12,0.598
2026-06-14T13:47:24.990000+00:00,11307,1287,1.125,16,15.831
2026-06-14T13:47:25.037000+00:00,11307,1287,11.722,3,35.726
2026-06-14T13:47:25.052000+00:00,11307,1287,5.424,87,+1 LAP
2026-06-14T13:47:25.474000+00:00,11307,1287,10.515,6,46.27
2026-06-14T13:47:25.568000+00:00,11307,1287,3.659,14,+1 LAP
2026-06-14T13:47:26.068000+00:00,11307,1287,13.659,23,+1 LAP
2026-06-14T13:47:26.130000+00:00,11307,1287,21.94,30,67.75
2026-06-14T13:47:26.302000+00:00,11307,1287,3.679,14,+1 LAP
2026-06-14T13:47:26.490000+00:00,11307,1287,9.448,11,+1 LAP
2026-06-14T13:47:27.380000+00:00,11307,1287,1.235,10,68.985
2026-06-14T13:47:27.568000+00:00,11307,1287,8.411,81,24.278
2026-06-14T13:47:27.709000+00:00,11307,1287,2.66,31,+1 LAP
