date,session_key,meeting_key,position,driver_number
2026-07-25T14:08:59.130000+00:00,11338,1291,12,55
2026-07-25T14:08:59.130000+00:00,11338,1291,10,23
2026-07-25T14:08:59.130000+00:00,11338,1291,14,11
2026-07-25T14:09:11.016000+00:00,11338,1291,16,1
2026-07-25T14:09:11.016000+00:00,11338,1291,17,81
2026-07-25T14:09:11.016000+00:00,11338,1291,18,30
2026-07-25T14:09:11.016000+00:00,11338,1291,7,27
2026-07-25T14:09:11.016000+00:00,11338,1291,9,10
2026-07-25T14:09:11.016000+00:00,11338,1291,8,43
2026-07-25T14:09:11.016000+00:00,11338,1291,10,14
2026-07-25T14:09:11.016000+00:00,11338,1291,12,18
2026-07-25T14:09:11.016000+00:00,11338,1291,14,77
2026-07-25T14:09:11.016000+00:00,11338,1291,13,55
2026-07-25T14:09:11.016000+00:00,11338,1291,11,23
2026-07-25T14:09:11.016000+00:00,11338,1291,15,11
2026-07-25T14:09:17.891000+00:00,11338,1291,17,1
2026-07-25T14:09:17.891000+00:00,11338,1291,18,81
2026-07-25T14:09:17.891000+00:00,11338,1291,19,30
2026-07-25T14:09:17.891000+00:00,11338,1291,20,5
2026-07-25T14:09:17.891000+00:00,11338,1291,10,10
2026-07-25T14:09:17.891000+00:00,11338,1291,21,41
2026-07-25T14:09:17.891000+00:00,11338,1291,9,31
2026-07-25T14:09:17.891000+00:00,11338,1291,11,14
2026-07-25T14:09:17.891000+00:00,11338,1291,13,18
2026-07-25T14:09:17.891000+00:00,11338,1291,15,77
2026-07-25T14:09:17.891000+00:00,11338,1291,14,55
2026-07-25T14:09:17.891000+00:00,11338,1291,12,23
2026-07-25T14:09:17.891000+00:00,11338,1291,16,11
2026-07-25T14:09:23.795000+00:00,11338,1291,18,1
2026-07-25T14:09:23.795000+00:00,11338,1291,19,81
2026-07-25T14:09:23.795000+00:00,11338,1291,20,30
2026-07-25T14:09:23.795000+00:00,11338,1291,21,5
2026-07-25T14:09:23.795000+00:00,11338,1291,22,41
2026-07-25T14:09:23.795000+00:00,11338,1291,12,87
2026-07-25T14:09:23.795000+00:00,11338,1291,14,18
2026-07-25T14:09:23.795000+00:00,11338,1291,16,77
2026-07-25T14:09:23.795000+00:00,11338,1291,15,55
2026-07-25T14:09:23.795000+00:00,11338,1291,13,23
2026-07-25T14:09:23.795000+00:00,11338,1291,17,11
2026-07-25T14:09:29.614000+00:00,11338,1291,19,1
2026-07-25T14:09:29.614000+00:00,11338,1291,20,81
2026-07-25T14:09:29.614000+00:00,11338,1291,21,30
2026-07-25T14:09:29.614000+00:00,11338,1291,8,5
2026-07-25T14:09:29.614000+00:00,11338,1291,11,10
2026-07-25T14:09:29.614000+00:00,11338,1291,9,43
2026-07-25T14:09:29.614000+00:00,11338,1291,10,31
