date,session_key,meeting_key,driver_number,gap_to_leader,interval
2026-06-28T14:27:40.500000+00:00,11315,1288,6,27.872,3.966
2026-06-28T14:27:40.847000+00:00,11315,1288,23,+2 LAPS,2.791
2026-06-28T14:27:40.964000+00:00,11315,1288,16,47.896,18.597
2026-06-28T14:27:40.973000+00:00,11315,1288,44,23.973,4.775
2026-06-28T14:27:41.151000+00:00,11315,1288,3,2.745,2.745
2026-06-28T14:27:41.278000+00:00,11315,1288,41,+1 LAP,2.609
2026-06-28T14:27:41.451000+00:00,11315,1288,81,19.27,15.144
2026-06-28T14:27:41.867000+00:00,11315,1288,87,+1 LAP,22.352
2026-06-28T14:27:41.957000+00:00,11315,1288,1,29.341,1.469
2026-06-28T14:27:41.960000+00:00,11315,1288,30,+1 LAP,37.498
2026-06-28T14:27:42.235000+00:00,11315,1288,12,3.814,1.069
2026-06-28T14:27:42.610000+00:00,11315,1288,43,+1 LAP,3.125
2026-06-28T14:27:42.610000+00:00,11315,1288,14,+2 LAPS,53.149
2026-06-28T14:27:42.722000+00:00,11315,1288,3,2.654,2.654
2026-06-28T14:27:42.732000+00:00,11315,1288,5,+1 LAP,9.031
2026-06-28T14:27:43.023000+00:00,11315,1288,27,+1 LAP,10.5
2026-06-28T14:27:43.078000+00:00,11315,1288,16,47.973,18.688
2026-06-28T14:27:43.278000+00:00,11315,1288,23,+2 LAPS,2.874
2026-06-28T14:27:43.484000+00:00,11315,1288,30,+1 LAP,37.593
2026-06-28T14:27:43.775000+00:00,11315,1288,10,+1 LAP,0.738
2026-06-28T14:27:43.791000+00:00,11315,1288,12,3.736,1.082
2026-06-28T14:27:43.815000+00:00,11315,1288,31,+2 LAPS,26.017
2026-06-28T14:27:43.826000+00:00,11315,1288,81,19.24,15.123
2026-06-28T14:27:44.672000+00:00,11315,1288,41,+1 LAP,2.731
2026-06-28T14:27:44.850000+00:00,11315,1288,6,27.847,3.874
2026-06-28T14:27:44.989000+00:00,11315,1288,43,+1 LAP,3.142
2026-06-28T14:27:45.413000+00:00,11315,1288,31,+2 LAPS,26.088
2026-06-28T14:27:45.584000+00:00,11315,1288,14,+2 LAPS,53.087
2026-06-28T14:27:46.207000+00:00,11315,1288,41,+1 LAP,2.741
2026-06-28T14:27:46.231000+00:00,11315,1288,44,24.025,4.755
2026-06-28T14:27:46.400000+00:00,11315,1288,1,29.4,1.553
2026-06-28T14:27:46.568000+00:00,11315,1288,30,+1 LAP,37.701
2026-06-28T14:27:46.747000+00:00,11315,1288,23,+2 LAPS,2.934
2026-06-28T14:27:47.037000+00:00,11315,1288,3,2.676,2.676
2026-06-28T14:27:47.186000+00:00,11315,1288,81,19.43,15.382
2026-06-28T14:27:47.450000+00:00,11315,1288,87,+1 LAP,22.374
2026-06-28T14:27:48.044000+00:00,11315,1288,14,+2 LAPS,53.128
2026-06-28T14:27:48.114000+00:00,11315,1288,12,3.712,1.036
2026-06-28T14:27:48.128000+00:00,11315,1288,5,+1 LAP,9.191
2026-06-28T14:27:48.404000+00:00,11315,1288,23,+2 LAPS,2.956
2026-06-28T14:27:48.623000+00:00,11315,1288,30,+1 LAP,37.713
2026-06-28T14:27:48.686000+00:00,11315,1288,27,+1 LAP,10.371
2026-06-28T14:27:48.725000+00:00,11315,1288,44,24.081,4.841
2026-06-28T14:27:48.762000+00:00,11315,1288,31,+2 LAPS,26.172
2026-06-28T14:27:48.773000+00:00,11315,1288,81,19.506,15.515
2026-06-28T14:27:49.377000+00:00,11315,1288,30,+1 LAP,37.708
2026-06-28T14:27:49.380000+00:00,11315,1288,10,+1 LAP,0.749
2026-06-28T14:27:49.413000+00:00,11315,1288,41,+1 LAP,2.81
2026-06-28T14:27:50.014000+00:00,11315,1288,3,2.664,2.664
2026-06-28T14:27:50.066000+00:00,11315,1288,6,27.842,3.817
2026-06-28T14:27:50.563000+00:00,11315,1288,14,+2 LAPS,53.214
2026-06-28T14:27:50.573000+00:00,11315,1288,43,+1 LAP,3.102
2026-06-28T14:27:50.608000+00:00,11315,1288,5,+1 LAP,9.312
2026-06-28T14:27:50.662000+00:00,11315,1288,16,47.851,18.487
2026-06-28T14:27:50.959000+00:00,11315,1288,31,+2 LAPS,26.293
2026-06-28T14:27:51.004000+00:00,11315,1288,12,3.696,1.032
2026-06-28T14:27:51.465000+00:00,11315,1288,41,+1 LAP,2.818
2026-06-28T14:27:51.619000+00:00,11315,1288,23,+2 LAPS,2.872
2026-06-28T14:27:51.652000+00:00,11315,1288,1,29.47,1.628
2026-06-28T14:27:51.817000+00:00,11315,1288,31,+2 LAPS,26.431
2026-06-28T14:27:51.969000+00:00,11315,1288,44,24.22,4.79
2026-06-28T14:27:52.019000+00:00,11315,1288,81,19.672,15.79
2026-06-28T14:27:52.149000+00:00,11315,1288,87,+1 LAP,22.421
2026-06-28T14:27:52.285000+00:00,11315,1288,3,2.666,2.666
2026-06-28T14:27:52.406000+00:00,11315,1288,6,27.812,3.731
2026-06-28T14:27:52.451000+00:00,11315,1288,41,+1 LAP,2.817
2026-06-28T14:27:52.740000+00:00,11315,1288,30,+1 LAP,37.663
2026-06-28T14:27:53.041000+00:00,11315,1288,27,+1 LAP,10.316
2026-06-28T14:27:53.073000+00:00,11315,1288,14,+2 LAPS,53.259
2026-06-28T14:27:53.273000+00:00,11315,1288,12,3.681,1.015
2026-06-28T14:27:53.458000+00:00,11315,1288,44,24.226,4.72
2026-06-28T14:27:53.786000+00:00,11315,1288,23,+2 LAPS,2.826
2026-06-28T14:27:53.791000+00:00,11315,1288,10,+1 LAP,0.755
2026-06-28T14:27:53.880000+00:00,11315,1288,5,+1 LAP,9.192
2026-06-28T14:27:54.063000+00:00,11315,1288,1,,1.658
2026-06-28T14:27:54.105000+00:00,11315,1288,81,19.707,15.851
2026-06-28T14:27:54.287000+00:00,11315,1288,87,+1 LAP,22.516
2026-06-28T14:27:54.430000+00:00,11315,1288,30,+1 LAP,37.758
2026-06-28T14:27:54.570000+00:00,11315,1288,23,+2 LAPS,2.762
2026-06-28T14:27:54.716000+00:00,11315,1288,3,2.724,2.724
2026-06-28T14:27:54.851000+00:00,11315,1288,81,19.711,15.863
2026-06-28T14:27:54.954000+00:00,11315,1288,16,47.865,18.54
2026-06-28T14:27:55.215000+00:00,11315,1288,43,+1 LAP,3.055
2026-06-28T14:27:55.349000+00:00,11315,1288,5,+1 LAP,9.135
2026-06-28T14:27:55.567000+00:00,11315,1288,41,+1 LAP,2.824
2026-06-28T14:27:55.596000+00:00,11315,1288,6,27.842,3.622
2026-06-28T14:27:55.701000+00:00,11315,1288,12,3.707,0.983
2026-06-28T14:27:55.731000+00:00,11315,1288,31,+2 LAPS,27.004
2026-06-28T14:27:56.535000+00:00,11315,1288,44,24.224,4.552
2026-06-28T14:27:57.037000+00:00,11315,1288,3,2.666,2.666
2026-06-28T14:27:57.086000+00:00,11315,1288,6,27.839,3.613
2026-06-28T14:27:57.236000+00:00,11315,1288,43,+1 LAP,2.919
2026-06-28T14:27:57.295000+00:00,11315,1288,41,+1 LAP,2.871
2026-06-28T14:27:57.337000+00:00,11315,1288,1,29.577,1.735
2026-06-28T14:27:57.656000+00:00,11315,1288,31,+2 LAPS,27.216
2026-06-28T14:27:58.048000+00:00,11315,1288,12,3.667,1.001
2026-06-28T14:27:58.113000+00:00,11315,1288,81,19.71,15.896
2026-06-28T14:27:58.342000+00:00,11315,1288,23,+2 LAPS,2.601
2026-06-28T14:27:58.388000+00:00,11315,1288,27,+1 LAP,10.295
2026-06-28T14:27:58.441000+00:00,11315,1288,5,+1 LAP,9.068
2026-06-28T14:27:58.570000+00:00,11315,1288,14,+2 LAPS,53.096
2026-06-28T14:27:58.624000+00:00,11315,1288,44,24.24,4.533
2026-06-28T14:27:58.791000+00:00,11315,1288,30,+1 LAP,37.901
2026-06-28T14:27:58.812000+00:00,11315,1288,1,29.571,1.732
2026-06-28T14:27:59.050000+00:00,11315,1288,10,+1 LAP,0.665
2026-06-28T14:27:59.323000+00:00,11315,1288,44,24.252,4.541
2026-06-28T14:27:59.796000+00:00,11315,1288,81,19.727,15.991
2026-06-28T14:28:00.114000+00:00,11315,1288,23,+2 LAPS,2.454
2026-06-28T14:28:00.167000+00:00,11315,1288,6,27.848,3.624
2026-06-28T14:28:00.323000+00:00,11315,1288,16,47.699,18.358
2026-06-28T14:28:00.531000+00:00,11315,1288,5,+1 LAP,9.073
2026-06-28T14:28:00.905000+00:00,11315,1288,27,+1 LAP,10.308
2026-06-28T14:28:01.233000+00:00,11315,1288,5,+1 LAP,9.085
2026-06-28T14:28:01.433000+00:00,11315,1288,10,+1 LAP,0.528
2026-06-28T14:28:01.737000+00:00,11315,1288,41,+1 LAP,2.929
2026-06-28T14:28:01.766000+00:00,11315,1288,30,+1 LAP,37.914
2026-06-28T14:28:01.881000+00:00,11315,1288,1,29.564,1.716
2026-06-28T14:28:02.161000+00:00,11315,1288,87,+1 LAP,22.665
2026-06-28T14:28:02.241000+00:00,11315,1288,6,27.846,3.606
2026-06-28T14:28:02.382000+00:00,11315,1288,31,+2 LAPS,27.475
2026-06-28T14:28:02.589000+00:00,11315,1288,3,2.641,2.641
2026-06-28T14:28:02.760000+00:00,11315,1288,44,24.347,4.637
2026-06-28T14:28:02.928000+00:00,11315,1288,6,27.847,3.595
2026-06-28T14:28:03.294000+00:00,11315,1288,14,+2 LAPS,53.038
2026-06-28T14:28:03.573000+00:00,11315,1288,12,3.62,0.979
2026-06-28T14:28:03.943000+00:00,11315,1288,1,29.559,1.713
2026-06-28T14:28:04.042000+00:00,11315,1288,30,+1 LAP,37.909
2026-06-28T14:28:04.104000+00:00,11315,1288,27,+1 LAP,10.227
2026-06-28T14:28:04.200000+00:00,11315,1288,81,19.821,16.109
2026-06-28T14:28:04.502000+00:00,11315,1288,44,24.44,4.713
2026-06-28T14:28:04.565000+00:00,11315,1288,16,47.55,18.15
2026-06-28T14:28:04.662000+00:00,11315,1288,1,29.562,1.715
2026-06-28T14:28:04.688000+00:00,11315,1288,5,+1 LAP,9.14
2026-06-28T14:28:04.725000+00:00,11315,1288,41,+1 LAP,2.938
2026-06-28T14:28:04.757000+00:00,11315,1288,10,+1 LAP,0.638
2026-06-28T14:28:04.783000+00:00,11315,1288,23,+2 LAPS,2.397
2026-06-28T14:28:05.034000+00:00,11315,1288,43,+1 LAP,2.871
2026-06-28T14:28:05.523000+00:00,11315,1288,14,+2 LAPS,53.163
2026-06-28T14:28:05.527000+00:00,11315,1288,31,+2 LAPS,27.572
2026-06-28T14:28:05.592000+00:00,11315,1288,27,+1 LAP,10.243
2026-06-28T14:28:06.249000+00:00,11315,1288,10,+1 LAP,0.661
2026-06-28T14:28:06.278000+00:00,11315,1288,6,27.858,3.511
2026-06-28T14:28:06.356000+00:00,11315,1288,5,+1 LAP,9.05
2026-06-28T14:28:06.483000+00:00,11315,1288,87,+1 LAP,22.716
2026-06-28T14:28:06.514000+00:00,11315,1288,30,+1 LAP,37.886
2026-06-28T14:28:06.961000+00:00,11315,1288,41,+1 LAP,2.92
2026-06-28T14:28:07.156000+00:00,11315,1288,3,2.625,2.625
2026-06-28T14:28:07.216000+00:00,11315,1288,81,19.859,16.163
2026-06-28T14:28:07.785000+00:00,11315,1288,31,+2 LAPS,27.599
2026-06-28T14:28:07.946000+00:00,11315,1288,6,27.84,3.4
2026-06-28T14:28:07.956000+00:00,11315,1288,23,+2 LAPS,2.423
2026-06-28T14:28:08.039000+00:00,11315,1288,1,29.612,1.754
2026-06-28T14:28:08.184000+00:00,11315,1288,12,3.605,0.98
2026-06-28T14:28:08.673000+00:00,11315,1288,27,+1 LAP,10.232
2026-06-28T14:28:08.954000+00:00,11315,1288,30,+1 LAP,38.064
2026-06-28T14:28:08.978000+00:00,11315,1288,44,24.605,4.784
2026-06-28T14:28:09.218000+00:00,11315,1288,3,2.675,2.675
2026-06-28T14:28:09.309000+00:00,11315,1288,43,+1 LAP,2.819
2026-06-28T14:28:09.400000+00:00,11315,1288,41,+1 LAP,2.882
2026-06-28T14:28:09.417000+00:00,11315,1288,10,+1 LAP,0.724
2026-06-28T14:28:09.486000+00:00,11315,1288,81,19.869,16.188
2026-06-28T14:28:09.625000+00:00,11315,1288,1,29.565,1.725
2026-06-28T14:28:09.657000+00:00,11315,1288,16,47.471,18.001
2026-06-28T14:28:10.196000+00:00,11315,1288,12,3.623,0.948
2026-06-28T14:28:10.217000+00:00,11315,1288,23,+2 LAPS,2.439
2026-06-28T14:28:10.226000+00:00,11315,1288,31,+2 LAPS,27.639
2026-06-28T14:28:10.736000+00:00,11315,1288,27,+1 LAP,10.229
2026-06-28T14:28:10.779000+00:00,11315,1288,5,+1 LAP,9.039
2026-06-28T14:28:11.447000+00:00,11315,1288,27,+1 LAP,10.23
2026-06-28T14:28:11.461000+00:00,11315,1288,10,+1 LAP,0.719
2026-06-28T14:28:11.899000+00:00,11315,1288,81,19.923,16.216
2026-06-28T14:28:11.997000+00:00,11315,1288,44,24.649,4.79
2026-06-28T14:28:12.099000+00:00,11315,1288,87,+1 LAP,22.708
2026-06-28T14:28:12.129000+00:00,11315,1288,16,47.534,18.064
2026-06-28T14:28:12.241000+00:00,11315,1288,10,+1 LAP,0.706
2026-06-28T14:28:12.327000+00:00,11315,1288,6,27.959,3.354
2026-06-28T14:28:12.673000+00:00,11315,1288,23,+2 LAPS,2.47
2026-06-28T14:28:12.714000+00:00,11315,1288,31,+2 LAPS,27.722
2026-06-28T14:28:13.237000+00:00,11315,1288,14,+2 LAPS,52.871
2026-06-28T14:28:13.767000+00:00,11315,1288,5,+1 LAP,9.065
2026-06-28T14:28:14.265000+00:00,11315,1288,1,29.931,1.972
2026-06-28T14:28:14.294000+00:00,11315,1288,44,24.671,4.802
2026-06-28T14:28:14.326000+00:00,11315,1288,81,19.957,16.29
2026-06-28T14:28:14.470000+00:00,11315,1288,30,+1 LAP,38.12
2026-06-28T14:28:14.947000+00:00,11315,1288,27,+1 LAP,10.244
2026-06-28T14:28:15.007000+00:00,11315,1288,43,+1 LAP,2.89
2026-06-28T14:28:15.105000+00:00,11315,1288,23,+2 LAPS,2.394
2026-06-28T14:28:15.209000+00:00,11315,1288,16,47.464,17.887
2026-06-28T14:28:15.313000+00:00,11315,1288,6,27.96,3.311
2026-06-28T14:28:15.544000+00:00,11315,1288,10,+1 LAP,0.595
2026-06-28T14:28:16.045000+00:00,11315,1288,5,+1 LAP,9.09
2026-06-28T14:28:16.568000+00:00,11315,1288,27,+1 LAP,10.206
2026-06-28T14:28:16.608000+00:00,11315,1288,87,+1 LAP,22.803
2026-06-28T14:28:16.655000+00:00,11315,1288,16,47.398,17.827
2026-06-28T14:28:16.750000+00:00,11315,1288,44,24.748,4.825
2026-06-28T14:28:16.862000+00:00,11315,1288,3,2.596,2.596
2026-06-28T14:28:17.161000+00:00,11315,1288,10,+1 LAP,0.618
2026-06-28T14:28:17.406000+00:00,11315,1288,1,30.063,2.103
2026-06-28T14:28:17.438000+00:00,11315,1288,41,+1 LAP,2.944
2026-06-28T14:28:17.564000+00:00,11315,1288,6,27.946,3.275
2026-06-28T14:28:17.724000+00:00,11315,1288,14,+2 LAPS,52.873
2026-06-28T14:28:17.734000+00:00,11315,1288,12,3.46,0.864
2026-06-28T14:28:18.534000+00:00,11315,1288,5,+1 LAP,9.142
2026-06-28T14:28:18.607000+00:00,11315,1288,31,+2 LAPS,28.05
2026-06-28T14:28:19.113000+00:00,11315,1288,30,+1 LAP,38.145
2026-06-28T14:28:19.156000+00:00,11315,1288,44,24.783,4.826
2026-06-28T14:28:19.521000+00:00,11315,1288,43,+1 LAP,2.927
2026-06-28T14:28:19.639000+00:00,11315,1288,16,47.329,17.765
2026-06-28T14:28:19.683000+00:00,11315,1288,1,30.08,2.134
2026-06-28T14:28:19.970000+00:00,11315,1288,6,27.978,3.23
2026-06-28T14:28:20.094000+00:00,11315,1288,81,20.147,16.527
2026-06-28T14:28:20.894000+00:00,11315,1288,23,+2 LAPS,2.275
2026-06-28T14:28:20.906000+00:00,11315,1288,5,+1 LAP,9.065
2026-06-28T14:28:20.919000+00:00,11315,1288,27,+1 LAP,10.146
2026-06-28T14:28:21.092000+00:00,11315,1288,3,2.589,2.589
2026-06-28T14:28:21.196000+00:00,11315,1288,30,+1 LAP,38.093
2026-06-28T14:28:21.598000+00:00,11315,1288,10,+1 LAP,0.683
2026-06-28T14:28:21.713000+00:00,11315,1288,16,47.326,17.767
2026-06-28T14:28:21.903000+00:00,11315,1288,87,+1 LAP,22.837
2026-06-28T14:28:21.979000+00:00,11315,1288,12,3.431,0.842
2026-06-28T14:28:22.071000+00:00,11315,1288,41,+1 LAP,2.943
2026-06-28T14:28:22.105000+00:00,11315,1288,1,30.138,2.16
2026-06-28T14:28:22.391000+00:00,11315,1288,6,28.038,3.255
2026-06-28T14:28:22.492000+00:00,11315,1288,16,47.335,17.773
2026-06-28T14:28:23.354000+00:00,11315,1288,31,+2 LAPS,28.148
2026-06-28T14:28:23.528000+00:00,11315,1288,14,+2 LAPS,52.825
2026-06-28T14:28:23.919000+00:00,11315,1288,27,+1 LAP,10.143
2026-06-28T14:28:24.141000+00:00,11315,1288,41,+1 LAP,2.926
2026-06-28T14:28:24.373000+00:00,11315,1288,87,+1 LAP,22.933
2026-06-28T14:28:24.479000+00:00,11315,1288,1,30.151,2.113
2026-06-28T14:28:24.583000+00:00,11315,1288,10,+1 LAP,0.688
2026-06-28T14:28:24.774000+00:00,11315,1288,44,24.841,4.694
2026-06-28T14:28:24.780000+00:00,11315,1288,81,20.225,16.62
2026-06-28T14:28:24.796000+00:00,11315,1288,43,+1 LAP,2.902
2026-06-28T14:28:25.500000+00:00,11315,1288,31,+2 LAPS,28.265
2026-06-28T14:28:25.792000+00:00,11315,1288,23,+2 LAPS,2.428
2026-06-28T14:28:25.837000+00:00,11315,1288,16,47.417,17.805
2026-06-28T14:28:26.202000+00:00,11315,1288,27,+1 LAP,10.153
2026-06-28T14:28:26.511000+00:00,11315,1288,5,+1 LAP,9.082
2026-06-28T14:28:26.616000+00:00,11315,1288,3,2.363,2.363
2026-06-28T14:28:26.788000+00:00,11315,1288,81,20.24,16.617
2026-06-28T14:28:26.843000+00:00,11315,1288,10,+1 LAP,0.648
2026-06-28T14:28:27.291000+00:00,11315,1288,43,+1 LAP,2.924
2026-06-28T14:28:27.364000+00:00,11315,1288,12,3.181,0.818
2026-06-28T14:28:27.429000+00:00,11315,1288,16,47.361,17.796
2026-06-28T14:28:27.697000+00:00,11315,1288,87,+1 LAP,22.972
2026-06-28T14:28:27.979000+00:00,11315,1288,23,+2 LAPS,2.454
2026-06-28T14:28:28.076000+00:00,11315,1288,14,+2 LAPS,52.615
2026-06-28T14:28:28.083000+00:00,11315,1288,6,28.096,
2026-06-28T14:28:28.653000+00:00,11315,1288,27,+1 LAP,10.131
2026-06-28T14:28:29.002000+00:00,11315,1288,30,+1 LAP,38.341
2026-06-28T14:28:29.222000+00:00,11315,1288,87,+1 LAP,22.962
2026-06-28T14:28:29.243000+00:00,11315,1288,10,+1 LAP,0.575
2026-06-28T14:28:29.456000+00:00,11315,1288,44,24.921,4.696
2026-06-28T14:28:30.204000+00:00,11315,1288,1,30.276,2.18
2026-06-28T14:28:30.911000+00:00,11315,1288,3,2.215,2.215
2026-06-28T14:28:31.066000+00:00,11315,1288,27,+1 LAP,10.151
2026-06-28T14:28:31.211000+00:00,11315,1288,5,+1 LAP,9.158
2026-06-28T14:28:31.575000+00:00,11315,1288,44,25.025,4.785
2026-06-28T14:28:31.576000+00:00,11315,1288,10,+1 LAP,0.497
2026-06-28T14:28:31.714000+00:00,11315,1288,16,47.331,17.4
2026-06-28T14:28:31.788000+00:00,11315,1288,12,3.077,0.862
2026-06-28T14:28:32.083000+00:00,11315,1288,41,+1 LAP,3.065
2026-06-28T14:28:32.173000+00:00,11315,1288,43,+1 LAP,2.965
2026-06-28T14:28:32.403000+00:00,11315,1288,87,+1 LAP,23.015
2026-06-28T14:28:32.734000+00:00,11315,1288,6,28.148,3.227
2026-06-28T14:28:33.254000+00:00,11315,1288,30,+1 LAP,38.294
2026-06-28T14:28:33.306000+00:00,11315,1288,5,+1 LAP,9.171
2026-06-28T14:28:33.583000+00:00,11315,1288,31,+2 LAPS,28.559
2026-06-28T14:28:33.729000+00:00,11315,1288,14,+2 LAPS,52.902
2026-06-28T14:28:34.543000+00:00,11315,1288,87,+1 LAP,23.052
2026-06-28T14:28:34.555000+00:00,11315,1288,81,20.29,16.83
2026-06-28T14:28:34.666000+00:00,11315,1288,16,47.32,17.257
2026-06-28T14:28:34.781000+00:00,11315,1288,6,28.184,3.159
2026-06-28T14:28:34.886000+00:00,11315,1288,1,30.353,2.205
2026-06-28T14:28:35.248000+00:00,11315,1288,87,+1 LAP,23.065
2026-06-28T14:28:35.437000+00:00,11315,1288,43,+1 LAP,2.956
2026-06-28T14:28:36.062000+00:00,11315,1288,23,+2 LAPS,2.475
2026-06-28T14:28:36.106000+00:00,11315,1288,3,2.207,2.207
2026-06-28T14:28:36.334000+00:00,11315,1288,41,+1 LAP,3.081
2026-06-28T14:28:36.636000+00:00,11315,1288,14,+3 LAPS,53.369
2026-06-28T14:28:36.908000+00:00,11315,1288,27,+1 LAP,10.4
2026-06-28T14:28:36.931000+00:00,11315,1288,1,30.4,2.216
2026-06-28T14:28:36.952000+00:00,11315,1288,16,47.341,17.261
2026-06-28T14:28:36.959000+00:00,11315,1288,12,3.065,0.858
2026-06-28T14:28:37.302000+00:00,11315,1288,10,+1 LAP,0.375
2026-06-28T14:28:37.469000+00:00,11315,1288,43,+1 LAP,2.939
2026-06-28T14:28:38.053000+00:00,11315,1288,31,+2 LAPS,28.74
2026-06-28T14:28:38.179000+00:00,11315,1288,43,+1 LAP,2.936
2026-06-28T14:28:38.505000+00:00,11315,1288,3,2.233,2.233
2026-06-28T14:28:38.706000+00:00,11315,1288,87,+1 LAP,23.138
2026-06-28T14:28:38.820000+00:00,11315,1288,81,20.306,16.875
2026-06-28T14:28:38.952000+00:00,11315,1288,30,+1 LAP,38.606
2026-06-28T14:28:39.339000+00:00,11315,1288,44,25.055,4.765
2026-06-28T14:28:39.346000+00:00,11315,1288,12,3.097,0.864
2026-06-28T14:28:39.421000+00:00,11315,1288,16,47.442,17.304
2026-06-28T14:28:40.161000+00:00,11315,1288,14,+3 LAPS,53.405
2026-06-28T14:28:40.345000+00:00,11315,1288,87,+1 LAP,23.166
2026-06-28T14:28:40.435000+00:00,11315,1288,23,+2 LAPS,2.397
2026-06-28T14:28:41.020000+00:00,11315,1288,5,+1 LAP,8.95
2026-06-28T14:28:41.626000+00:00,11315,1288,43,+1 LAP,2.954
2026-06-28T14:28:41.660000+00:00,11315,1288,3,2.24,2.24
2026-06-28T14:28:41.704000+00:00,11315,1288,27,+1 LAP,10.475
2026-06-28T14:28:41.716000+00:00,11315,1288,14,+3 LAPS,53.326
2026-06-28T14:28:41.793000+00:00,11315,1288,16,47.381,17.23
2026-06-28T14:28:41.948000+00:00,11315,1288,10,+1 LAP,0.248
2026-06-28T14:28:42.100000+00:00,11315,1288,41,+1 LAP,3.147
2026-06-28T14:28:42.494000+00:00,11315,1288,12,3.073,0.833
2026-06-28T14:28:42.630000+00:00,11315,1288,6,28.369,3.314
2026-06-28T14:28:43.128000+00:00,11315,1288,3,2.22,2.22
2026-06-28T14:28:43.337000+00:00,11315,1288,30,+1 LAP,38.784
2026-06-28T14:28:43.349000+00:00,11315,1288,43,+1 LAP,3.014
2026-06-28T14:28:43.612000+00:00,11315,1288,44,25.11,4.804
2026-06-28T14:28:43.735000+00:00,11315,1288,27,+1 LAP,10.435
2026-06-28T14:28:43.955000+00:00,11315,1288,10,+1 LAP,0.217
2026-06-28T14:28:43.957000+00:00,11315,1288,12,3.037,0.817
2026-06-28T14:28:43.995000+00:00,11315,1288,31,+2 LAPS,29.02
2026-06-28T14:28:44.670000+00:00,11315,1288,81,20.427,17.246
2026-06-28T14:28:44.701000+00:00,11315,1288,87,+1 LAP,23.096
2026-06-28T14:28:44.723000+00:00,11315,1288,1,30.463,2.094
2026-06-28T14:28:44.908000+00:00,11315,1288,14,+3 LAPS,53.297
2026-06-28T14:28:45.383000+00:00,11315,1288,5,+1 LAP,9.048
2026-06-28T14:28:46.182000+00:00,11315,1288,3,2.205,2.205
2026-06-28T14:28:46.357000+00:00,11315,1288,23,+2 LAPS,2.349
2026-06-28T14:28:46.535000+00:00,11315,1288,41,+1 LAP,3.198
2026-06-28T14:28:46.763000+00:00,11315,1288,63,0.0,0.0
2026-06-28T14:28:46.901000+00:00,11315,1288,6,28.397,3.287
2026-06-28T14:28:46.921000+00:00,11315,1288,12,2.928,0.723
2026-06-28T14:28:47.084000+00:00,11315,1288,14,+3 LAPS,53.249
2026-06-28T14:28:47.247000+00:00,11315,1288,16,47.303,17.027
2026-06-28T14:28:47.921000+00:00,11315,1288,87,+1 LAP,23.093
2026-06-28T14:28:48.011000+00:00,11315,1288,43,+1 LAP,3.08
2026-06-28T14:28:48.023000+00:00,11315,1288,14,+3 LAPS,53.192
2026-06-28T14:28:48.238000+00:00,11315,1288,3,2.2,2.2
2026-06-28T14:28:48.572000+00:00,11315,1288,30,+1 LAP,38.863
2026-06-28T14:28:48.768000+00:00,11315,1288,31,+2 LAPS,29.178
2026-06-28T14:28:48.919000+00:00,11315,1288,12,2.896,0.696
2026-06-28T14:28:49.108000+00:00,11315,1288,3,2.197,2.197
2026-06-28T14:28:49.110000+00:00,11315,1288,1,30.469,2.072
2026-06-28T14:28:49.443000+00:00,11315,1288,44,24.974,4.547
2026-06-28T14:28:49.520000+00:00,11315,1288,81,20.662,17.585
2026-06-28T14:28:49.872000+00:00,11315,1288,12,2.885,0.688
2026-06-28T14:28:49.982000+00:00,11315,1288,87,+1 LAP,23.134
2026-06-28T14:28:50.959000+00:00,11315,1288,30,+1 LAP,38.805
2026-06-28T14:28:51.283000+00:00,11315,1288,5,+1 LAP,9.027
2026-06-28T14:28:51.283000+00:00,11315,1288,23,+2 LAPS,2.402
2026-06-28T14:28:51.288000+00:00,11315,1288,14,+3 LAPS,52.907
2026-06-28T14:28:51.562000+00:00,11315,1288,27,+1 LAP,10.528
2026-06-28T14:28:51.736000+00:00,11315,1288,41,+1 LAP,3.214
2026-06-28T14:28:51.879000+00:00,11315,1288,16,47.325,16.972
2026-06-28T14:28:52.034000+00:00,11315,1288,10,+1 LAP,0.492
2026-06-28T14:28:52.268000+00:00,11315,1288,3,2.227,2.227
2026-06-28T14:28:52.463000+00:00,11315,1288,87,+1 LAP,23.238
2026-06-28T14:28:52.635000+00:00,11315,1288,6,28.378,3.404
2026-06-28T14:28:52.931000+00:00,11315,1288,12,2.888,0.661
2026-06-28T14:28:52.958000+00:00,11315,1288,14,+3 LAPS,52.85
2026-06-28T14:28:53.640000+00:00,11315,1288,44,24.934,4.272
2026-06-28T14:28:53.844000+00:00,11315,1288,3,2.189,2.189
2026-06-28T14:28:54.007000+00:00,11315,1288,16,47.472,17.072
2026-06-28T14:28:54.153000+00:00,11315,1288,41,+1 LAP,3.199
2026-06-28T14:28:54.214000+00:00,11315,1288,30,+1 LAP,39.002
2026-06-28T14:28:54.528000+00:00,11315,1288,1,30.315,1.937
2026-06-28T14:28:54.529000+00:00,11315,1288,12,2.85,
2026-06-28T14:28:54.542000+00:00,11315,1288,31,+2 LAPS,29.749
2026-06-28T14:28:54.683000+00:00,11315,1288,81,20.801,17.736
2026-06-28T14:28:54.881000+00:00,11315,1288,87,+1 LAP,23.356
2026-06-28T14:28:55.522000+00:00,11315,1288,5,+1 LAP,8.993
2026-06-28T14:28:55.554000+00:00,11315,1288,43,+1 LAP,3.094
2026-06-28T14:28:55.763000+00:00,11315,1288,30,+1 LAP,39.103
