date,session_key,driver_number,gap_to_leader,meeting_key,interval
2026-07-26T14:00:14.455000+00:00,11342,12,3.569,1291,3.569
2026-07-26T14:00:14.601000+00:00,11342,6,30.679,1291,6.441
2026-07-26T14:00:15.183000+00:00,11342,31,+1 LAP,1291,1.259
2026-07-26T14:00:15.417000+00:00,11342,23,+1 LAP,1291,0.224
2026-07-26T14:00:15.701000+00:00,11342,44,14.392,1291,1.652
2026-07-26T14:00:15.714000+00:00,11342,41,56.832,1291,3.905
2026-07-26T14:00:15.822000+00:00,11342,87,+1 LAP,1291,2.749
2026-07-26T14:00:15.992000+00:00,11342,30,52.93,1291,20.507
2026-07-26T14:00:16.508000+00:00,11342,14,+1 LAP,1291,28.431
2026-07-26T14:00:16.508000+00:00,11342,41,63.409,1291,3.904
2026-07-26T14:00:16.523000+00:00,11342,6,30.727,1291,6.479
2026-07-26T14:00:16.555000+00:00,11342,43,+1 LAP,1291,6.285
2026-07-26T14:00:16.555000+00:00,11342,63,32.602,1291,1.923
2026-07-26T14:00:16.758000+00:00,11342,10,73.747,1291,5.311
2026-07-26T14:00:17.023000+00:00,11342,16,24.02,1291,9.508
2026-07-26T14:00:17.195000+00:00,11342,31,+1 LAP,1291,1.356
2026-07-26T14:00:17.430000+00:00,11342,23,+1 LAP,1291,0.269
2026-07-26T14:00:18.055000+00:00,11342,1,11.521,1291,8.055
2026-07-26T14:00:18.070000+00:00,11342,55,+1 LAP,1291,5.525
2026-07-26T14:00:18.336000+00:00,11342,18,+1 LAP,1291,0.268
2026-07-26T14:00:18.445000+00:00,11342,63,32.678,1291,1.951
2026-07-26T14:00:18.695000+00:00,11342,12,3.601,1291,3.601
2026-07-26T14:00:18.773000+00:00,11342,30,52.925,1291,20.566
2026-07-26T14:00:19.301000+00:00,11342,81,12.795,1291,1.274
2026-07-26T14:00:19.386000+00:00,11342,87,+1 LAP,1291,2.859
2026-07-26T14:00:19.870000+00:00,11342,41,56.826,1291,3.896
2026-07-26T14:00:19.986000+00:00,11342,6,30.618,1291,6.417
2026-07-26T14:00:20.186000+00:00,11342,43,+1 LAP,1291,6.213
2026-07-26T14:00:20.382000+00:00,11342,5,68.407,1291,9.543
2026-07-26T14:00:20.601000+00:00,11342,11,+1 LAP,1291,16.715
2026-07-26T14:00:20.778000+00:00,11342,44,14.243,1291,1.448
2026-07-26T14:00:20.855000+00:00,11342,31,+1 LAP,1291,1.451
2026-07-26T14:00:21.040000+00:00,11342,23,+1 LAP,1291,0.21
2026-07-26T14:00:21.101000+00:00,11342,16,23.769,1291,9.387
2026-07-26T14:00:21.734000+00:00,11342,12,3.57,1291,3.57
2026-07-26T14:00:21.883000+00:00,11342,14,+1 LAP,1291,28.315
2026-07-26T14:00:21.954000+00:00,11342,63,32.614,1291,1.996
2026-07-26T14:00:22.111000+00:00,11342,55,+1 LAP,1291,5.635
2026-07-26T14:00:22.124000+00:00,11342,18,+1 LAP,1291,0.029
2026-07-26T14:00:22.332000+00:00,11342,1,11.423,1291,7.854
2026-07-26T14:00:22.686000+00:00,11342,41,56.832,1291,3.907
2026-07-26T14:00:23.242000+00:00,11342,87,+1 LAP,1291,3.022
2026-07-26T14:00:23.288000+00:00,11342,12,3.552,1291,3.552
2026-07-26T14:00:23.740000+00:00,11342,81,12.84,1291,1.417
2026-07-26T14:00:23.915000+00:00,11342,6,30.884,1291,6.864
2026-07-26T14:00:24.001000+00:00,11342,12,3.564,1291,3.564
2026-07-26T14:00:24.370000+00:00,11342,5,68.444,1291,
2026-07-26T14:00:24.468000+00:00,11342,43,+1 LAP,1291,6.106
2026-07-26T14:00:24.683000+00:00,11342,31,+1 LAP,1291,1.419
2026-07-26T14:00:24.973000+00:00,11342,16,23.78,1291,9.388
2026-07-26T14:00:25.069000+00:00,11342,23,+1 LAP,1291,0.437
2026-07-26T14:00:25.240000+00:00,11342,44,14.346,1291,1.506
2026-07-26T14:00:25.822000+00:00,11342,30,52.901,1291,20.398
2026-07-26T14:00:25.835000+00:00,11342,63,32.792,1291,1.908
2026-07-26T14:00:26.113000+00:00,11342,10,74.167,1291,5.76
2026-07-26T14:00:26.382000+00:00,11342,1,11.273,1291,7.672
2026-07-26T14:00:26.401000+00:00,11342,14,+1 LAP,1291,28.212
2026-07-26T14:00:26.454000+00:00,11342,11,+1 LAP,1291,16.414
2026-07-26T14:00:26.769000+00:00,11342,12,3.636,1291,3.636
2026-07-26T14:00:27.201000+00:00,11342,5,68.36,1291,
2026-07-26T14:00:27.614000+00:00,11342,87,+1 LAP,1291,3.151
2026-07-26T14:00:27.697000+00:00,11342,18,+1 LAP,1291,5.79
2026-07-26T14:00:27.884000+00:00,11342,81,12.784,1291,1.511
2026-07-26T14:00:27.983000+00:00,11342,55,+1 LAP,1291,0.329
2026-07-26T14:00:27.998000+00:00,11342,5,74.941,1291,7.093
2026-07-26T14:00:28.301000+00:00,11342,43,+1 LAP,1291,6.184
2026-07-26T14:00:28.301000+00:00,11342,6,30.981,1291,7.212
2026-07-26T14:00:29.085000+00:00,11342,31,+1 LAP,1291,1.498
2026-07-26T14:00:29.415000+00:00,11342,1,11.264,1291,7.694
2026-07-26T14:00:29.469000+00:00,11342,44,14.375,1291,1.591
2026-07-26T14:00:29.635000+00:00,11342,23,+1 LAP,1291,0.551
2026-07-26T14:00:29.775000+00:00,11342,41,56.862,1291,3.961
2026-07-26T14:00:30.190000+00:00,11342,16,23.606,1291,9.363
2026-07-26T14:00:30.202000+00:00,11342,63,32.875,1291,1.894
2026-07-26T14:00:30.643000+00:00,11342,14,+1 LAP,1291,28.142
2026-07-26T14:00:30.966000+00:00,11342,81,12.805,1291,1.541
2026-07-26T14:00:30.968000+00:00,11342,1,11.22,1291,7.668
2026-07-26T14:00:31.434000+00:00,11342,5,68.382,1291,11.556
2026-07-26T14:00:31.542000+00:00,11342,87,+1 LAP,1291,3.235
2026-07-26T14:00:31.640000+00:00,11342,1,11.214,1291,7.65
2026-07-26T14:00:31.740000+00:00,11342,11,+1 LAP,1291,16.328
2026-07-26T14:00:31.769000+00:00,11342,30,52.934,1291,
2026-07-26T14:00:32.013000+00:00,11342,18,+1 LAP,1291,5.608
2026-07-26T14:00:32.228000+00:00,11342,6,31.036,1291,7.256
2026-07-26T14:00:32.283000+00:00,11342,12,3.56,1291,3.56
2026-07-26T14:00:32.556000+00:00,11342,81,12.793,1291,1.573
2026-07-26T14:00:32.589000+00:00,11342,44,14.371,1291,1.566
2026-07-26T14:00:32.643000+00:00,11342,55,+1 LAP,1291,0.649
2026-07-26T14:00:33.040000+00:00,11342,31,+1 LAP,1291,1.51
2026-07-26T14:00:33.215000+00:00,11342,81,,1291,1.579
2026-07-26T14:00:33.505000+00:00,11342,43,+1 LAP,1291,5.504
2026-07-26T14:00:33.654000+00:00,11342,11,+1 LAP,1291,16.223
2026-07-26T14:00:33.682000+00:00,11342,23,+1 LAP,1291,0.654
2026-07-26T14:00:33.796000+00:00,11342,14,+1 LAP,1291,28.052
2026-07-26T14:00:34.085000+00:00,11342,44,14.344,1291,1.551
2026-07-26T14:00:34.180000+00:00,11342,63,32.972,1291,1.936
2026-07-26T14:00:34.214000+00:00,11342,5,68.372,1291,11.54
2026-07-26T14:00:34.413000+00:00,11342,1,11.256,1291,7.62
2026-07-26T14:00:34.511000+00:00,11342,16,23.609,1291,9.263
2026-07-26T14:00:34.817000+00:00,11342,44,14.345,1291,1.552
2026-07-26T14:00:35.316000+00:00,11342,14,+1 LAP,1291,27.923
2026-07-26T14:00:35.766000+00:00,11342,41,56.886,1291,3.952
2026-07-26T14:00:36.034000+00:00,11342,81,12.831,1291,1.575
2026-07-26T14:00:36.088000+00:00,11342,14,+1 LAP,1291,27.884
2026-07-26T14:00:36.162000+00:00,11342,18,+1 LAP,1291,5.461
2026-07-26T14:00:36.892000+00:00,11342,30,52.974,1291,20.372
2026-07-26T14:00:37.069000+00:00,11342,87,+1 LAP,1291,3.549
2026-07-26T14:00:37.076000+00:00,11342,55,+1 LAP,1291,0.975
2026-07-26T14:00:37.329000+00:00,11342,11,+1 LAP,1291,16.27
2026-07-26T14:00:37.534000+00:00,11342,44,14.369,1291,1.538
2026-07-26T14:00:37.762000+00:00,11342,6,31.209,1291,7.603
2026-07-26T14:00:37.969000+00:00,11342,43,+1 LAP,1291,5.307
2026-07-26T14:00:38.564000+00:00,11342,31,+1 LAP,1291,1.536
2026-07-26T14:00:38.575000+00:00,11342,16,23.451,1291,9.076
2026-07-26T14:00:38.761000+00:00,11342,14,+1 LAP,1291,27.717
2026-07-26T14:00:38.826000+00:00,11342,30,53.049,1291,20.371
2026-07-26T14:00:39.280000+00:00,11342,18,+1 LAP,1291,5.495
2026-07-26T14:00:39.306000+00:00,11342,23,+1 LAP,1291,0.697
2026-07-26T14:00:39.769000+00:00,11342,1,11.058,1291,7.498
2026-07-26T14:00:39.791000+00:00,11342,63,33.248,1291,2.039
2026-07-26T14:00:40.355000+00:00,11342,55,+1 LAP,1291,1.114
2026-07-26T14:00:40.791000+00:00,11342,18,+1 LAP,1291,5.487
2026-07-26T14:00:40.908000+00:00,11342,41,56.99,1291,4.016
2026-07-26T14:00:41.055000+00:00,11342,12,3.411,1291,3.411
2026-07-26T14:00:41.180000+00:00,11342,11,+1 LAP,1291,16.06
2026-07-26T14:00:41.195000+00:00,11342,5,68.265,1291,11.403
2026-07-26T14:00:41.401000+00:00,11342,81,12.672,1291,1.614
2026-07-26T14:00:41.560000+00:00,11342,18,+1 LAP,1291,5.492
2026-07-26T14:00:41.561000+00:00,11342,18,+1 LAP,1291,5.492
2026-07-26T14:00:41.580000+00:00,11342,16,23.425,1291,9.054
2026-07-26T14:00:41.601000+00:00,11342,87,+1 LAP,1291,3.63
2026-07-26T14:00:42.040000+00:00,11342,55,+1 LAP,1291,1.251
2026-07-26T14:00:42.140000+00:00,11342,43,+1 LAP,1291,5.073
2026-07-26T14:00:42.269000+00:00,11342,6,31.35,1291,7.741
2026-07-26T14:00:42.369000+00:00,11342,30,52.998,1291,20.384
2026-07-26T14:00:42.821000+00:00,11342,41,57.063,1291,4.014
2026-07-26T14:00:42.842000+00:00,11342,55,+1 LAP,1291,1.284
2026-07-26T14:00:42.941000+00:00,11342,44,14.204,1291,1.532
2026-07-26T14:00:43.101000+00:00,11342,16,23.38,1291,9.036
2026-07-26T14:00:43.152000+00:00,11342,31,+1 LAP,1291,1.561
2026-07-26T14:00:43.790000+00:00,11342,16,23.373,1291,9.028
2026-07-26T14:00:43.972000+00:00,11342,23,+1 LAP,1291,0.81
2026-07-26T14:00:44.371000+00:00,11342,18,+1 LAP,1291,5.587
2026-07-26T14:00:44.371000+00:00,11342,14,+1 LAP,1291,27.586
2026-07-26T14:00:44.455000+00:00,11342,63,33.536,1291,2.186
2026-07-26T14:00:44.972000+00:00,11342,12,3.396,1291,3.396
2026-07-26T14:00:45.314000+00:00,11342,3,0.0,1291,0.0
2026-07-26T14:00:45.369000+00:00,11342,43,+1 LAP,1291,4.936
2026-07-26T14:00:45.507000+00:00,11342,11,+1 LAP,1291,15.842
2026-07-26T14:00:45.601000+00:00,11342,55,+1 LAP,1291,1.266
2026-07-26T14:00:45.614000+00:00,11342,27,79.77799999999999,1291,11.406
2026-07-26T14:00:45.801000+00:00,11342,87,+1 LAP,1291,3.658
2026-07-26T14:00:46.033000+00:00,11342,30,53.044,1291,20.252
2026-07-26T14:00:46.361000+00:00,11342,41,57.001,1291,4.003
2026-07-26T14:00:46.546000+00:00,11342,16,23.403,1291,9.034
2026-07-26T14:00:46.555000+00:00,11342,6,31.434,1291,7.983
2026-07-26T14:00:46.857000+00:00,11342,43,+1 LAP,1291,4.805
2026-07-26T14:00:47.079000+00:00,11342,5,68.25,1291,11.364
2026-07-26T14:00:47.326000+00:00,11342,31,+1 LAP,1291,1.524
2026-07-26T14:00:47.619000+00:00,11342,43,+1 LAP,1291,4.78
2026-07-26T14:00:47.844000+00:00,11342,12,3.364,1291,3.364
2026-07-26T14:00:48.332000+00:00,11342,1,10.716,1291,7.305
2026-07-26T14:00:48.355000+00:00,11342,23,+1 LAP,1291,1.04
2026-07-26T14:00:48.633000+00:00,11342,12,3.362,1291,3.362
2026-07-26T14:00:48.785000+00:00,11342,63,33.687,1291,2.253
2026-07-26T14:00:48.938000+00:00,11342,87,+1 LAP,1291,3.649
2026-07-26T14:00:49.487000+00:00,11342,11,+1 LAP,1291,15.808
2026-07-26T14:00:49.817000+00:00,11342,6,31.604,1291,8.179
2026-07-26T14:00:49.832000+00:00,11342,18,+1 LAP,1291,5.464
2026-07-26T14:00:50.169000+00:00,11342,41,57.154,1291,4.11
2026-07-26T14:00:50.185000+00:00,11342,81,12.584,1291,1.868
2026-07-26T14:00:50.432000+00:00,11342,43,+1 LAP,1291,4.792
2026-07-26T14:00:50.472000+00:00,11342,30,53.122,1291,20.247
2026-07-26T14:00:50.514000+00:00,11342,31,+1 LAP,1291,1.568
2026-07-26T14:00:50.524000+00:00,11342,87,+1 LAP,1291,3.679
2026-07-26T14:00:51.295000+00:00,11342,87,+1 LAP,1291,3.678
2026-07-26T14:00:51.355000+00:00,11342,6,31.61,1291,8.23
2026-07-26T14:00:51.376000+00:00,11342,55,+1 LAP,1291,1.542
2026-07-26T14:00:51.544000+00:00,11342,23,+1 LAP,1291,1.06
2026-07-26T14:00:51.795000+00:00,11342,44,14.136,1291,1.552
2026-07-26T14:00:52.003000+00:00,11342,63,33.782,1291,2.178
2026-07-26T14:00:52.035000+00:00,11342,5,68.109,1291,11.119
2026-07-26T14:00:52.042000+00:00,11342,12,3.34,1291,3.34
2026-07-26T14:00:52.073000+00:00,11342,16,23.347,1291,9.143
2026-07-26T14:00:52.090000+00:00,11342,6,31.614,1291,8.241
2026-07-26T14:00:52.123000+00:00,11342,1,10.527,1291,7.131
2026-07-26T14:00:52.134000+00:00,11342,31,+1 LAP,1291,1.591
2026-07-26T14:00:52.840000+00:00,11342,27,79.92699999999999,1291,11.662
2026-07-26T14:00:52.871000+00:00,11342,31,+1 LAP,1291,1.582
2026-07-26T14:00:53.230000+00:00,11342,23,+1 LAP,1291,1.108
2026-07-26T14:00:53.340000+00:00,11342,14,+1 LAP,1291,27.206
2026-07-26T14:00:53.594000+00:00,11342,63,33.866,1291,2.256
2026-07-26T14:00:53.869000+00:00,11342,5,68.126,1291,11.063
2026-07-26T14:00:53.991000+00:00,11342,23,+1 LAP,1291,1.163
2026-07-26T14:00:54.001000+00:00,11342,87,+1 LAP,1291,3.592
2026-07-26T14:00:54.117000+00:00,11342,81,12.53,1291,2.003
2026-07-26T14:00:54.269000+00:00,11342,30,53.069,1291,20.097
2026-07-26T14:00:54.372000+00:00,11342,63,33.907,1291,2.293
2026-07-26T14:00:54.642000+00:00,11342,41,57.293,1291,4.171
2026-07-26T14:00:54.740000+00:00,11342,6,31.592,1291,8.189
2026-07-26T14:00:54.802000+00:00,11342,12,3.267,1291,3.267
2026-07-26T14:00:54.882000+00:00,11342,1,10.397,1291,7.033
2026-07-26T14:00:55.059000+00:00,11342,11,+1 LAP,1291,15.768
2026-07-26T14:00:55.614000+00:00,11342,44,13.97,1291,1.44
2026-07-26T14:00:55.634000+00:00,11342,31,+1 LAP,1291,1.569
2026-07-26T14:00:55.641000+00:00,11342,1,10.39,1291,7.028
2026-07-26T14:00:55.904000+00:00,11342,43,+1 LAP,1291,4.509
2026-07-26T14:00:56.950000+00:00,11342,81,12.476,1291,2.079
2026-07-26T14:00:57.142000+00:00,11342,63,33.994,1291,2.402
2026-07-26T14:00:57.440000+00:00,11342,5,68.087,1291,11.086
2026-07-26T14:00:57.485000+00:00,11342,23,+1 LAP,1291,1.931
2026-07-26T14:00:57.692000+00:00,11342,81,12.473,1291,2.083
2026-07-26T14:00:58.401000+00:00,11342,41,57.207,1291,4.138
2026-07-26T14:00:58.491000+00:00,11342,44,14.003,1291,1.527
2026-07-26T14:00:58.671000+00:00,11342,18,+1 LAP,1291,5.343
2026-07-26T14:00:58.772000+00:00,11342,27,79.941,1291,11.691
2026-07-26T14:00:59.054000+00:00,11342,1,10.379,1291,7.039
2026-07-26T14:00:59.297000+00:00,11342,44,14.012,1291,1.539
2026-07-26T14:00:59.550000+00:00,11342,11,+1 LAP,1291,15.592
2026-07-26T14:00:59.644000+00:00,11342,30,53.095,1291,19.847
2026-07-26T14:00:59.657000+00:00,11342,87,+1 LAP,1291,3.789
2026-07-26T14:01:00.413000+00:00,11342,6,31.692,1291,8.345
2026-07-26T14:01:00.499000+00:00,11342,55,+1 LAP,1291,1.813
2026-07-26T14:01:00.928000+00:00,11342,14,+1 LAP,1291,24.315
2026-07-26T14:01:00.947000+00:00,11342,10,+1 LAP,1291,15.314
2026-07-26T14:01:01.049000+00:00,11342,16,23.376,1291,9.24
2026-07-26T14:01:01.140000+00:00,11342,81,12.452,1291,2.073
2026-07-26T14:01:01.140000+00:00,11342,5,68.098,1291,10.944
2026-07-26T14:01:01.213000+00:00,11342,31,+1 LAP,1291,1.571
2026-07-26T14:01:01.669000+00:00,11342,12,3.126,1291,3.126
2026-07-26T14:01:01.799000+00:00,11342,1,10.324,1291,7.057
2026-07-26T14:01:02.451000+00:00,11342,18,+1 LAP,1291,5.217
2026-07-26T14:01:02.686000+00:00,11342,44,14.006,1291,1.554
2026-07-26T14:01:02.925000+00:00,11342,63,34.185,1291,2.493
2026-07-26T14:01:03.455000+00:00,11342,23,+1 LAP,1291,2.233
2026-07-26T14:01:03.655000+00:00,11342,27,79.75,1291,11.641
2026-07-26T14:01:03.844000+00:00,11342,41,57.293,1291,4.198
2026-07-26T14:01:03.883000+00:00,11342,81,12.391,1291,2.067
2026-07-26T14:01:03.993000+00:00,11342,11,+1 LAP,1291,15.617
2026-07-26T14:01:04.169000+00:00,11342,30,53.257,1291,19.721
2026-07-26T14:01:04.600000+00:00,11342,55,+1 LAP,1291,2.141
2026-07-26T14:01:04.769000+00:00,11342,43,+1 LAP,1291,4.256
2026-07-26T14:01:04.957000+00:00,11342,16,23.367,1291,9.397
2026-07-26T14:01:05.201000+00:00,11342,18,+1 LAP,1291,5.119
2026-07-26T14:01:05.371000+00:00,11342,5,68.037,1291,10.744
2026-07-26T14:01:05.481000+00:00,11342,44,13.98,1291,1.589
2026-07-26T14:01:05.501000+00:00,11342,27,79.744,1291,11.618
2026-07-26T14:01:06.027000+00:00,11342,18,+1 LAP,1291,5.108
2026-07-26T14:01:07.101000+00:00,11342,14,+1 LAP,1291,6.174
2026-07-26T14:01:07.322000+00:00,11342,11,+1 LAP,1291,15.713
2026-07-26T14:01:07.480000+00:00,11342,12,2.909,1291,2.909
2026-07-26T14:01:07.565000+00:00,11342,55,+1 LAP,1291,2.361
2026-07-26T14:01:07.885000+00:00,11342,16,23.415,1291,9.412
2026-07-26T14:01:08.355000+00:00,11342,41,57.442,1291,4.185
2026-07-26T14:01:08.377000+00:00,11342,55,+1 LAP,1291,2.378
2026-07-26T14:01:08.469000+00:00,11342,30,53.341,1291,19.654
2026-07-26T14:01:08.662000+00:00,11342,16,23.419,1291,9.407
2026-07-26T14:01:08.669000+00:00,11342,1,10.092,1291,6.966
2026-07-26T14:01:08.717000+00:00,11342,43,+1 LAP,1291,4.131
2026-07-26T14:01:08.760000+00:00,11342,87,+1 LAP,1291,4.045
2026-07-26T14:01:08.934000+00:00,11342,11,+1 LAP,1291,15.704
2026-07-26T14:01:08.966000+00:00,11342,10,+1 LAP,1291,16.118
2026-07-26T14:01:09.021000+00:00,11342,27,79.663,1291,11.576
2026-07-26T14:01:09.179000+00:00,11342,5,67.971,1291,10.764
2026-07-26T14:01:09.443000+00:00,11342,18,+1 LAP,1291,5.107
2026-07-26T14:01:09.515000+00:00,11342,6,31.876,1291,8.5
2026-07-26T14:01:09.714000+00:00,11342,11,+1 LAP,1291,15.68
2026-07-26T14:01:10.247000+00:00,11342,31,+1 LAP,1291,1.453
2026-07-26T14:01:10.770000+00:00,11342,81,12.21,1291,2.118
2026-07-26T14:01:11.602000+00:00,11342,43,+1 LAP,1291,4.027
2026-07-26T14:01:11.658000+00:00,11342,30,53.445,1291,19.663
2026-07-26T14:01:11.822000+00:00,11342,55,+1 LAP,1291,2.372
2026-07-26T14:01:11.949000+00:00,11342,63,34.294,1291,2.418
2026-07-26T14:01:12.047000+00:00,11342,16,23.349,1291,9.343
2026-07-26T14:01:12.213000+00:00,11342,18,+1 LAP,1291,5.082
2026-07-26T14:01:12.371000+00:00,11342,44,13.729,1291,1.519
2026-07-26T14:01:12.384000+00:00,11342,43,+1 LAP,1291,4.006
2026-07-26T14:01:12.474000+00:00,11342,11,+1 LAP,1291,14.985
2026-07-26T14:01:12.580000+00:00,11342,12,2.949,1291,2.949
2026-07-26T14:01:12.627000+00:00,11342,41,57.504,1291,4.163
2026-07-26T14:01:12.686000+00:00,11342,23,+1 LAP,1291,2.431
2026-07-26T14:01:12.702000+00:00,11342,27,79.68299999999999,1291,11.585
2026-07-26T14:01:12.909000+00:00,11342,87,+1 LAP,1291,4.169
2026-07-26T14:01:13.244000+00:00,11342,30,53.495,1291,19.629
2026-07-26T14:01:13.706000+00:00,11342,6,32.099,1291,8.732
2026-07-26T14:01:13.995000+00:00,11342,30,53.509,1291,19.602
2026-07-26T14:01:14.101000+00:00,11342,14,+1 LAP,1291,5.15
2026-07-26T14:01:14.234000+00:00,11342,31,+1 LAP,1291,1.354
2026-07-26T14:01:14.354000+00:00,11342,1,9.792,1291,6.883
2026-07-26T14:01:14.416000+00:00,11342,12,2.939,1291,2.939
2026-07-26T14:01:14.458000+00:00,11342,5,67.949,1291,10.656
2026-07-26T14:01:14.660000+00:00,11342,16,23.184,1291,9.204
2026-07-26T14:01:15.002000+00:00,11342,55,+1 LAP,1291,2.818
2026-07-26T14:01:15.233000+00:00,11342,10,+1 LAP,1291,16.447
2026-07-26T14:01:15.854000+00:00,11342,43,+1 LAP,1291,3.947
2026-07-26T14:01:15.854000+00:00,11342,41,57.557,1291,4.112
2026-07-26T14:01:15.908000+00:00,11342,87,+1 LAP,1291,4.249
2026-07-26T14:01:15.924000+00:00,11342,63,34.268,1291,2.169
2026-07-26T14:01:16.646000+00:00,11342,87,+1 LAP,1291,4.266
2026-07-26T14:01:16.656000+00:00,11342,81,12.062,1291,2.27
2026-07-26T14:01:16.683000+00:00,11342,6,32.176,1291,8.761
2026-07-26T14:01:16.776000+00:00,11342,30,53.592,1291,19.598
2026-07-26T14:01:16.818000+00:00,11342,23,+1 LAP,1291,2.554
2026-07-26T14:01:17.016000+00:00,11342,27,79.658,1291,11.621
2026-07-26T14:01:17.218000+00:00,11342,31,+1 LAP,1291,1.358
2026-07-26T14:01:17.349000+00:00,11342,41,57.61,1291,4.115
2026-07-26T14:01:17.440000+00:00,11342,6,32.182,1291,8.763
2026-07-26T14:01:17.993000+00:00,11342,12,2.941,1291,2.941
2026-07-26T14:01:18.001000+00:00,11342,31,+1 LAP,1291,1.352
2026-07-26T14:01:18.081000+00:00,11342,44,13.539,1291,1.477
2026-07-26T14:01:18.115000+00:00,11342,11,+1 LAP,1291,14.649
2026-07-26T14:01:18.131000+00:00,11342,41,57.631,1291,4.122
2026-07-26T14:01:18.502000+00:00,11342,43,+1 LAP,1291,3.489
2026-07-26T14:01:18.702000+00:00,11342,63,34.239,1291,2.063
2026-07-26T14:01:18.816000+00:00,11342,5,67.914,1291,10.472
2026-07-26T14:01:19.067000+00:00,11342,18,+1 LAP,1291,4.956
2026-07-26T14:01:19.318000+00:00,11342,1,9.735,1291,6.786
2026-07-26T14:01:19.490000+00:00,11342,63,34.235,1291,2.053
2026-07-26T14:01:19.777000+00:00,11342,23,+1 LAP,1291,2.581
2026-07-26T14:01:20.011000+00:00,11342,14,+1 LAP,1291,4.786
2026-07-26T14:01:20.074000+00:00,11342,87,+1 LAP,1291,4.317
2026-07-26T14:01:20.355000+00:00,11342,10,+1 LAP,1291,16.69
2026-07-26T14:01:20.589000+00:00,11342,23,+1 LAP,1291,2.592
2026-07-26T14:01:20.746000+00:00,11342,27,79.55799999999999,1291,11.587
2026-07-26T14:01:20.792000+00:00,11342,6,32.128,1291,8.779
2026-07-26T14:01:20.808000+00:00,11342,41,57.647,1291,4.055
2026-07-26T14:01:21.058000+00:00,11342,1,9.588,1291,6.649
2026-07-26T14:01:21.355000+00:00,11342,31,+1 LAP,1291,1.285
2026-07-26T14:01:21.449000+00:00,11342,16,22.89,1291,9.161
2026-07-26T14:01:21.621000+00:00,11342,81,12.041,1291,2.306
2026-07-26T14:01:21.636000+00:00,11342,12,2.957,1291,2.957
2026-07-26T14:01:22.308000+00:00,11342,10,+1 LAP,1291,16.816
2026-07-26T14:01:22.371000+00:00,11342,55,+1 LAP,1291,3.264
2026-07-26T14:01:22.449000+00:00,11342,30,53.735,1291,19.55
2026-07-26T14:01:22.855000+00:00,11342,63,34.187,1291,2.059
2026-07-26T14:01:23.027000+00:00,11342,5,67.923,1291,10.419
2026-07-26T14:01:23.105000+00:00,11342,44,13.471,1291,1.43
2026-07-26T14:01:23.324000+00:00,11342,87,+1 LAP,1291,4.832
2026-07-26T14:01:23.496000+00:00,11342,6,32.012,1291,8.828
2026-07-26T14:01:23.542000+00:00,11342,81,12.031,1291,2.443
2026-07-26T14:01:23.980000+00:00,11342,23,+1 LAP,1291,2.627
2026-07-26T14:01:24.090000+00:00,11342,31,+1 LAP,1291,0.758
2026-07-26T14:01:24.575000+00:00,11342,1,9.53,1291,6.589
2026-07-26T14:01:24.943000+00:00,11342,18,+1 LAP,1291,4.908
2026-07-26T14:01:24.957000+00:00,11342,44,13.434,1291,1.403
2026-07-26T14:01:25.014000+00:00,11342,14,+1 LAP,1291,4.662
2026-07-26T14:01:25.426000+00:00,11342,43,+1 LAP,1291,3.1
2026-07-26T14:01:25.540000+00:00,11342,63,34.079,1291,2.067
2026-07-26T14:01:25.842000+00:00,11342,12,2.909,1291,2.909
2026-07-26T14:01:25.977000+00:00,11342,10,+1 LAP,1291,16.91
2026-07-26T14:01:26.015000+00:00,11342,27,79.497,1291,11.548
2026-07-26T14:01:26.170000+00:00,11342,5,67.969,1291,10.412
2026-07-26T14:01:26.417000+00:00,11342,41,57.698,1291,3.963
2026-07-26T14:01:26.655000+00:00,11342,23,+1 LAP,1291,2.574
2026-07-26T14:01:26.884000+00:00,11342,14,+1 LAP,1291,4.558
2026-07-26T14:01:27.058000+00:00,11342,81,12.021,1291,2.491
2026-07-26T14:01:27.158000+00:00,11342,11,+1 LAP,1291,14.478
2026-07-26T14:01:27.240000+00:00,11342,16,22.681,1291,9.142
2026-07-26T14:01:27.670000+00:00,11342,5,67.946,1291,10.336
2026-07-26T14:01:28.040000+00:00,11342,1,9.378,1291,6.421
2026-07-26T14:01:28.433000+00:00,11342,5,67.95,1291,10.319
2026-07-26T14:01:28.441000+00:00,11342,55,+1 LAP,1291,3.535
2026-07-26T14:01:28.456000+00:00,11342,44,13.423,1291,1.402
2026-07-26T14:01:29.658000+00:00,11342,12,2.835,1291,2.835
2026-07-26T14:01:29.756000+00:00,11342,10,+1 LAP,1291,17.043
2026-07-26T14:01:29.843000+00:00,11342,18,+1 LAP,1291,4.824
2026-07-26T14:01:30.458000+00:00,11342,27,79.571,1291,11.657
2026-07-26T14:01:30.513000+00:00,11342,14,+1 LAP,1291,4.594
2026-07-26T14:01:30.726000+00:00,11342,81,12.001,1291,2.623
2026-07-26T14:01:30.734000+00:00,11342,6,32.132,1291,9.242
2026-07-26T14:01:30.817000+00:00,11342,87,+1 LAP,1291,5.369
2026-07-26T14:01:31.055000+00:00,11342,43,+1 LAP,1291,2.632
2026-07-26T14:01:31.132000+00:00,11342,11,+1 LAP,1291,14.325
2026-07-26T14:01:31.165000+00:00,11342,5,68.007,1291,10.36
