date,session_key,gap_to_leader,interval,driver_number,meeting_key
2026-08-23T14:32:41.619000+00:00,11353,+1 LAP,11.522,77,1292
2026-08-23T14:32:41.761000+00:00,11353,25.12,9.661,63,1292
2026-08-23T14:32:42.026000+00:00,11353,+1 LAP,16.022,10,1292
2026-08-23T14:32:42.137000+00:00,11353,41.898,10.443,30,1292
2026-08-23T14:32:42.218000+00:00,11353,+1 LAP,7.018,14,1292
2026-08-23T14:32:42.540000+00:00,11353,11.075,11.075,44,1292
2026-08-23T14:32:42.560000+00:00,11353,31.224,5.79,16,1292
2026-08-23T14:32:42.660000+00:00,11353,+1 LAP,2.437,43,1292
2026-08-23T14:32:42.708000+00:00,11353,42.475,0.577,81,1292
2026-08-23T14:32:43.038000+00:00,11353,68.642,26.312,27,1292
2026-08-23T14:32:43.150000+00:00,11353,+1 LAP,0.482,18,1292
2026-08-23T14:32:43.159000+00:00,11353,11.065,11.065,44,1292
2026-08-23T14:32:43.401000+00:00,11353,+1 LAP,6.643,41,1292
2026-08-23T14:32:43.529000+00:00,11353,15.339,4.25,12,1292
2026-08-23T14:32:44.007000+00:00,11353,+1 LAP,16.04,10,1292
2026-08-23T14:32:44.518000+00:00,11353,+1 LAP,6.927,14,1292
2026-08-23T14:32:44.600000+00:00,11353,+1 LAP,13.923,23,1292
2026-08-23T14:32:45.004000+00:00,11353,+1 LAP,0.386,5,1292
2026-08-23T14:32:45.065000+00:00,11353,+1 LAP,1.649,55,1292
2026-08-23T14:32:45.288000+00:00,11353,+1 LAP,11.704,77,1292
2026-08-23T14:32:45.339000+00:00,11353,41.918,10.688,30,1292
2026-08-23T14:32:45.440000+00:00,11353,11.022,11.022,44,1292
2026-08-23T14:32:45.521000+00:00,11353,+1 LAP,0.457,31,1292
2026-08-23T14:32:45.738000+00:00,11353,42.288,0.37,81,1292
2026-08-23T14:32:45.760000+00:00,11353,15.294,4.211,12,1292
2026-08-23T14:32:45.794000+00:00,11353,25.158,9.691,63,1292
2026-08-23T14:32:45.851000+00:00,11353,+1 LAP,9.01,11,1292
2026-08-23T14:32:46.260000+00:00,11353,+1 LAP,4.425,14,1292
2026-08-23T14:32:46.354000+00:00,11353,+1 LAP,6.59,41,1292
2026-08-23T14:32:46.635000+00:00,11353,68.707,26.283,27,1292
2026-08-23T14:32:46.734000+00:00,11353,15.265,4.19,12,1292
2026-08-23T14:32:47.459000+00:00,11353,15.241,4.176,12,1292
2026-08-23T14:32:47.501000+00:00,11353,11.142,11.142,44,1292
2026-08-23T14:32:47.602000+00:00,11353,30.953,5.833,16,1292
2026-08-23T14:32:47.901000+00:00,11353,+1 LAP,2.401,43,1292
2026-08-23T14:32:47.954000+00:00,11353,+1 LAP,1.637,55,1292
2026-08-23T14:32:48.280000+00:00,11353,+1 LAP,0.37,18,1292
2026-08-23T14:32:48.472000+00:00,11353,+1 LAP,0.522,31,1292
2026-08-23T14:32:48.579000+00:00,11353,+1 LAP,6.537,14,1292
2026-08-23T14:32:48.660000+00:00,11353,+1 LAP,21.194,23,1292
2026-08-23T14:32:48.909000+00:00,11353,+1 LAP,9.105,11,1292
2026-08-23T14:32:49.101000+00:00,11353,+1 LAP,0.365,5,1292
2026-08-23T14:32:49.278000+00:00,11353,+1 LAP,16.124,10,1292
2026-08-23T14:32:49.449000+00:00,11353,+1 LAP,11.811,77,1292
2026-08-23T14:32:49.558000+00:00,11353,15.137,4.115,12,1292
2026-08-23T14:32:49.824000+00:00,11353,68.76,26.317,27,1292
2026-08-23T14:32:49.840000+00:00,11353,24.959,9.577,63,1292
2026-08-23T14:32:50.496000+00:00,11353,+1 LAP,6.495,14,1292
2026-08-23T14:32:50.574000+00:00,11353,42.038,10.783,30,1292
2026-08-23T14:32:50.777000+00:00,11353,+1 LAP,2.297,43,1292
2026-08-23T14:32:50.824000+00:00,11353,42.261,0.223,81,1292
2026-08-23T14:32:51.043000+00:00,11353,68.784,26.35,27,1292
2026-08-23T14:32:51.230000+00:00,11353,+1 LAP,0.453,18,1292
2026-08-23T14:32:51.433000+00:00,11353,15.16,4.018,12,1292
2026-08-23T14:32:51.543000+00:00,11353,+1 LAP,6.564,41,1292
2026-08-23T14:32:51.574000+00:00,11353,30.957,5.799,16,1292
2026-08-23T14:32:51.902000+00:00,11353,+1 LAP,16.131,10,1292
2026-08-23T14:32:52.060000+00:00,11353,+1 LAP,8.907,11,1292
2026-08-23T14:32:52.527000+00:00,11353,11.068,11.068,44,1292
2026-08-23T14:32:52.949000+00:00,11353,+1 LAP,21.095,23,1292
2026-08-23T14:32:52.965000+00:00,11353,+1 LAP,11.916,77,1292
2026-08-23T14:32:53.152000+00:00,11353,24.934,9.595,63,1292
2026-08-23T14:32:53.184000+00:00,11353,+1 LAP,1.613,55,1292
2026-08-23T14:32:53.277000+00:00,11353,+1 LAP,0.298,5,1292
2026-08-23T14:32:53.496000+00:00,11353,42.151,10.927,30,1292
2026-08-23T14:32:53.761000+00:00,11353,+1 LAP,0.601,31,1292
2026-08-23T14:32:53.793000+00:00,11353,42.457,0.306,81,1292
2026-08-23T14:32:54.465000+00:00,11353,68.906,26.38,27,1292
2026-08-23T14:32:54.949000+00:00,11353,+1 LAP,16.196,10,1292
2026-08-23T14:32:55.121000+00:00,11353,11.078,11.078,44,1292
2026-08-23T14:32:55.340000+00:00,11353,24.915,9.621,63,1292
2026-08-23T14:32:55.543000+00:00,11353,+1 LAP,6.502,41,1292
2026-08-23T14:32:55.605000+00:00,11353,30.744,5.785,16,1292
2026-08-23T14:32:55.621000+00:00,11353,+1 LAP,6.311,14,1292
2026-08-23T14:32:56.168000+00:00,11353,+1 LAP,2.391,43,1292
2026-08-23T14:32:56.371000+00:00,11353,24.904,9.639,63,1292
2026-08-23T14:32:56.465000+00:00,11353,15.023,3.955,12,1292
2026-08-23T14:32:56.558000+00:00,11353,+1 LAP,0.243,5,1292
2026-08-23T14:32:56.652000+00:00,11353,+1 LAP,0.505,18,1292
2026-08-23T14:32:56.965000+00:00,11353,24.89,9.649,63,1292
2026-08-23T14:32:57.199000+00:00,11353,+1 LAP,1.673,55,1292
2026-08-23T14:32:57.465000+00:00,11353,+1 LAP,9.175,11,1292
2026-08-23T14:32:57.715000+00:00,11353,+1 LAP,11.881,77,1292
2026-08-23T14:32:57.824000+00:00,11353,+1 LAP,0.602,31,1292
2026-08-23T14:32:58.058000+00:00,11353,11.15,11.15,44,1292
2026-08-23T14:32:58.215000+00:00,11353,+1 LAP,6.309,14,1292
2026-08-23T14:32:58.543000+00:00,11353,69.008,26.465,27,1292
2026-08-23T14:32:58.574000+00:00,11353,+1 LAP,20.962,23,1292
2026-08-23T14:32:58.730000+00:00,11353,+1 LAP,0.19,5,1292
2026-08-23T14:32:58.761000+00:00,11353,42.111,11.158,30,1292
2026-08-23T14:32:58.871000+00:00,11353,30.699,5.765,16,1292
2026-08-23T14:32:59.058000+00:00,11353,15.009,3.931,12,1292
2026-08-23T14:32:59.136000+00:00,11353,42.448,0.337,81,1292
2026-08-23T14:32:59.184000+00:00,11353,24.784,9.647,63,1292
2026-08-23T14:32:59.199000+00:00,11353,+1 LAP,16.157,10,1292
2026-08-23T14:32:59.699000+00:00,11353,+1 LAP,0.14,5,1292
2026-08-23T14:32:59.777000+00:00,11353,+1 LAP,6.474,41,1292
2026-08-23T14:33:00.168000+00:00,11353,+1 LAP,13.967,23,1292
2026-08-23T14:33:00.261000+00:00,11353,+1 LAP,2.432,43,1292
2026-08-23T14:33:00.371000+00:00,11353,+1 LAP,0.102,5,1292
2026-08-23T14:33:00.402000+00:00,11353,+1 LAP,9.208,11,1292
2026-08-23T14:33:00.793000+00:00,11353,+1 LAP,11.871,77,1292
2026-08-23T14:33:00.808000+00:00,11353,+1 LAP,0.565,18,1292
2026-08-23T14:33:01.105000+00:00,11353,30.677,5.762,16,1292
2026-08-23T14:33:01.136000+00:00,11353,24.859,9.699,63,1292
2026-08-23T14:33:01.230000+00:00,11353,+1 LAP,6.27,14,1292
2026-08-23T14:33:01.605000+00:00,11353,+1 LAP,1.815,55,1292
2026-08-23T14:33:01.793000+00:00,11353,68.981,26.457,27,1292
2026-08-23T14:33:01.933000+00:00,11353,15.007,3.857,12,1292
2026-08-23T14:33:02.090000+00:00,11353,+1 LAP,0.513,31,1292
2026-08-23T14:33:02.121000+00:00,11353,30.666,,16,1292
2026-08-23T14:33:02.262000+00:00,11353,11.257,11.257,44,1292
2026-08-23T14:33:02.433000+00:00,11353,+1 LAP,0.034,5,1292
2026-08-23T14:33:02.793000+00:00,11353,+1 LAP,16.135,10,1292
2026-08-23T14:33:02.824000+00:00,11353,30.658,5.768,16,1292
2026-08-23T14:33:02.886000+00:00,11353,42.205,11.248,30,1292
2026-08-23T14:33:03.183000+00:00,11353,+1 LAP,6.496,41,1292
2026-08-23T14:33:03.199000+00:00,11353,42.49,0.285,81,1292
2026-08-23T14:33:03.980000+00:00,11353,+1 LAP,11.918,77,1292
2026-08-23T14:33:04.621000+00:00,11353,+1 LAP,2.491,43,1292
2026-08-23T14:33:04.886000+00:00,11353,+1 LAP,1.83,55,1292
2026-08-23T14:33:05.058000+00:00,11353,30.627,5.843,16,1292
2026-08-23T14:33:05.074000+00:00,11353,+1 LAP,0.47,18,1292
2026-08-23T14:33:05.293000+00:00,11353,+1 LAP,6.549,41,1292
2026-08-23T14:33:05.371000+00:00,11353,+1 LAP,0.511,31,1292
2026-08-23T14:33:05.668000+00:00,11353,+1 LAP,6.456,14,1292
2026-08-23T14:33:05.730000+00:00,11353,+1 LAP,9.006,11,1292
2026-08-23T14:33:05.808000+00:00,11353,11.314,11.314,44,1292
2026-08-23T14:33:05.996000+00:00,11353,+1 LAP,16.093,10,1292
2026-08-23T14:33:06.183000+00:00,11353,15.124,3.867,12,1292
2026-08-23T14:33:06.183000+00:00,11353,24.701,9.678,63,1292
2026-08-23T14:33:06.308000+00:00,11353,+1 LAP,6.6,41,1292
2026-08-23T14:33:06.511000+00:00,11353,69.111,26.662,27,1292
2026-08-23T14:33:06.949000+00:00,11353,30.623,5.764,16,1292
2026-08-23T14:33:06.965000+00:00,11353,+1 LAP,11.321,22,1292
2026-08-23T14:33:06.965000+00:00,11353,+1 LAP,6.638,41,1292
2026-08-23T14:33:07.183000+00:00,11353,+1 LAP,16.066,10,1292
2026-08-23T14:33:07.200000+00:00,11353,+1 LAP,1.824,55,1292
2026-08-23T14:33:07.246000+00:00,11353,42.271,11.527,30,1292
2026-08-23T14:33:07.386000+00:00,11353,42.511,0.24,81,1292
2026-08-23T14:33:07.574000+00:00,11353,+1 LAP,0.487,31,1292
2026-08-23T14:33:07.871000+00:00,11353,+1 LAP,2.482,43,1292
2026-08-23T14:33:08.105000+00:00,11353,+1 LAP,1.821,55,1292
2026-08-23T14:33:08.371000+00:00,11353,+1 LAP,0.514,18,1292
2026-08-23T14:33:08.574000+00:00,11353,+1 LAP,0.454,31,1292
2026-08-23T14:33:08.732000+00:00,11353,24.679,9.67,63,1292
2026-08-23T14:33:08.746000+00:00,11353,+1 LAP,1.824,55,1292
2026-08-23T14:33:08.933000+00:00,11353,11.35,11.35,44,1292
2026-08-23T14:33:09.152000+00:00,11353,+1 LAP,6.745,41,1292
2026-08-23T14:33:09.215000+00:00,11353,+1 LAP,0.419,31,1292
2026-08-23T14:33:09.355000+00:00,11353,+1 LAP,11.902,77,1292
2026-08-23T14:33:09.355000+00:00,11353,+1 LAP,6.565,14,1292
2026-08-23T14:33:09.480000+00:00,11353,+1 LAP,2.546,5,1292
2026-08-23T14:33:09.558000+00:00,11353,69.31,26.835,27,1292
2026-08-23T14:33:09.636000+00:00,11353,15.147,3.833,12,1292
2026-08-23T14:33:09.715000+00:00,11353,+1 LAP,0.249,23,1292
2026-08-23T14:33:09.746000+00:00,11353,+1 LAP,8.931,11,1292
2026-08-23T14:33:09.777000+00:00,11353,+1 LAP,11.571,22,1292
2026-08-23T14:33:10.090000+00:00,11353,+1 LAP,2.493,43,1292
2026-08-23T14:33:10.152000+00:00,11353,11.352,11.352,44,1292
2026-08-23T14:33:10.480000+00:00,11353,42.273,11.574,30,1292
2026-08-23T14:33:10.544000+00:00,11353,+1 LAP,16.071,10,1292
2026-08-23T14:33:10.605000+00:00,11353,+1 LAP,0.536,18,1292
2026-08-23T14:33:10.636000+00:00,11353,42.464,0.191,81,1292
2026-08-23T14:33:10.980000+00:00,11353,+1 LAP,1.836,55,1292
2026-08-23T14:33:11.074000+00:00,11353,+1 LAP,2.519,43,1292
2026-08-23T14:33:11.105000+00:00,11353,+1 LAP,6.729,41,1292
2026-08-23T14:33:11.246000+00:00,11353,+1 LAP,0.269,31,1292
2026-08-23T14:33:11.605000+00:00,11353,24.691,9.684,63,1292
2026-08-23T14:33:11.621000+00:00,11353,+1 LAP,0.531,18,1292
2026-08-23T14:33:11.699000+00:00,11353,+1 LAP,2.542,43,1292
2026-08-23T14:33:11.933000+00:00,11353,30.472,5.771,16,1292
2026-08-23T14:33:12.074000+00:00,11353,+1 LAP,2.281,5,1292
2026-08-23T14:33:12.261000+00:00,11353,+1 LAP,0.527,18,1292
2026-08-23T14:33:12.308000+00:00,11353,+1 LAP,11.855,77,1292
2026-08-23T14:33:12.465000+00:00,11353,+1 LAP,0.356,23,1292
2026-08-23T14:33:12.699000+00:00,11353,69.265,26.977,27,1292
2026-08-23T14:33:12.715000+00:00,11353,42.246,11.569,30,1292
2026-08-23T14:33:12.715000+00:00,11353,15.109,3.759,12,1292
2026-08-23T14:33:12.840000+00:00,11353,42.384,0.138,81,1292
2026-08-23T14:33:12.886000+00:00,11353,+1 LAP,6.977,14,1292
2026-08-23T14:33:12.965000+00:00,11353,+1 LAP,1.87,55,1292
2026-08-23T14:33:13.105000+00:00,11353,+1 LAP,11.878,22,1292
2026-08-23T14:33:13.308000+00:00,11353,+1 LAP,0.334,31,1292
2026-08-23T14:33:13.418000+00:00,11353,11.323,11.323,44,1292
2026-08-23T14:33:13.688000+00:00,11353,42.225,11.559,30,1292
2026-08-23T14:33:13.778000+00:00,11353,42.314,0.089,81,1292
2026-08-23T14:33:13.860000+00:00,11353,+1 LAP,2.61,43,1292
2026-08-23T14:33:13.884000+00:00,11353,15.093,3.741,12,1292
2026-08-23T14:33:14.134000+00:00,11353,+1 LAP,9.054,11,1292
2026-08-23T14:33:14.326000+00:00,11353,+1 LAP,7.199,14,1292
2026-08-23T14:33:14.326000+00:00,11353,42.204,11.546,30,1292
2026-08-23T14:33:14.479000+00:00,11353,+1 LAP,0.546,18,1292
2026-08-23T14:33:14.498000+00:00,11353,42.256,0.052,81,1292
2026-08-23T14:33:14.498000+00:00,11353,30.44,5.761,16,1292
2026-08-23T14:33:14.560000+00:00,11353,+1 LAP,16.027,10,1292
2026-08-23T14:33:15.082000+00:00,11353,+1 LAP,1.96,5,1292
2026-08-23T14:33:15.571000+00:00,11353,24.606,9.482,63,1292
2026-08-23T14:33:15.618000+00:00,11353,+1 LAP,0.539,23,1292
2026-08-23T14:33:15.828000+00:00,11353,+1 LAP,2.512,43,1292
2026-08-23T14:33:16.150000+00:00,11353,+1 LAP,6.432,41,1292
2026-08-23T14:33:16.438000+00:00,11353,42.041,11.414,81,1292
2026-08-23T14:33:16.464000+00:00,11353,+1 LAP,0.616,18,1292
2026-08-23T14:33:16.527000+00:00,11353,42.12,0.079,30,1292
2026-08-23T14:33:17.206000+00:00,11353,15.077,3.754,12,1292
2026-08-23T14:33:17.337000+00:00,11353,30.424,5.733,16,1292
2026-08-23T14:33:17.375000+00:00,11353,11.273,11.273,44,1292
2026-08-23T14:33:17.518000+00:00,11353,+1 LAP,9.076,11,1292
2026-08-23T14:33:17.565000+00:00,11353,+1 LAP,11.881,22,1292
2026-08-23T14:33:17.611000+00:00,11353,+1 LAP,11.944,77,1292
2026-08-23T14:33:17.940000+00:00,11353,69.387,27.349,27,1292
2026-08-23T14:33:17.971000+00:00,11353,+1 LAP,7.412,14,1292
2026-08-23T14:33:18.127000+00:00,11353,+1 LAP,16.314,10,1292
2026-08-23T14:33:18.190000+00:00,11353,+1 LAP,2.03,55,1292
2026-08-23T14:33:18.377000+00:00,11353,42.098,11.475,81,1292
2026-08-23T14:33:18.565000+00:00,11353,+1 LAP,0.361,31,1292
2026-08-23T14:33:18.690000+00:00,11353,42.391,0.293,30,1292
2026-08-23T14:33:18.752000+00:00,11353,+1 LAP,6.327,41,1292
2026-08-23T14:33:19.080000+00:00,11353,24.604,9.457,63,1292
2026-08-23T14:33:19.377000+00:00,11353,+1 LAP,1.842,5,1292
2026-08-23T14:33:19.736000+00:00,11353,+1 LAP,9.108,11,1292
2026-08-23T14:33:20.035000+00:00,11353,+1 LAP,0.646,23,1292
2026-08-23T14:33:20.602000+00:00,11353,11.175,11.175,44,1292
2026-08-23T14:33:20.775000+00:00,11353,69.417,27.266,27,1292
2026-08-23T14:33:20.778000+00:00,11353,+1 LAP,9.14,11,1292
2026-08-23T14:33:20.850000+00:00,11353,+1 LAP,2.086,55,1292
2026-08-23T14:33:21.134000+00:00,11353,+1 LAP,2.562,43,1292
2026-08-23T14:33:21.144000+00:00,11353,15.032,3.759,12,1292
2026-08-23T14:33:21.163000+00:00,11353,+1 LAP,11.813,22,1292
2026-08-23T14:33:21.182000+00:00,11353,+1 LAP,0.352,31,1292
2026-08-23T14:33:21.379000+00:00,11353,+1 LAP,9.17,11,1292
2026-08-23T14:33:21.422000+00:00,11353,30.459,5.853,16,1292
2026-08-23T14:33:21.501000+00:00,11353,+1 LAP,0.375,18,1292
2026-08-23T14:33:21.744000+00:00,11353,+1 LAP,12.008,77,1292
2026-08-23T14:33:21.776000+00:00,11353,+1 LAP,6.155,41,1292
2026-08-23T14:33:22.205000+00:00,11353,24.616,9.507,63,1292
2026-08-23T14:33:22.923000+00:00,11353,+1 LAP,16.415,10,1292
2026-08-23T14:33:22.984000+00:00,11353,+1 LAP,1.839,5,1292
2026-08-23T14:33:23.400000+00:00,11353,24.624,9.531,63,1292
2026-08-23T14:33:23.400000+00:00,11353,41.957,11.485,81,1292
2026-08-23T14:33:23.624000+00:00,11353,+1 LAP,0.637,23,1292
2026-08-23T14:33:23.703000+00:00,11353,+1 LAP,9.301,11,1292
2026-08-23T14:33:23.741000+00:00,11353,+1 LAP,2.556,43,1292
2026-08-23T14:33:23.880000+00:00,11353,+1 LAP,2.136,55,1292
2026-08-23T14:33:24.107000+00:00,11353,42.647,0.69,30,1292
2026-08-23T14:33:24.150000+00:00,11353,+1 LAP,0.391,18,1292
2026-08-23T14:33:24.271000+00:00,11353,+1 LAP,0.368,31,1292
2026-08-23T14:33:24.359000+00:00,11353,+1 LAP,11.428,22,1292
2026-08-23T14:33:24.360000+00:00,11353,14.914,3.739,12,1292
2026-08-23T14:33:25.007000+00:00,11353,30.487,5.883,16,1292
2026-08-23T14:33:25.179000+00:00,11353,11.063,11.063,44,1292
2026-08-23T14:33:25.320000+00:00,11353,+1 LAP,7.183,14,1292
2026-08-23T14:33:25.536000+00:00,11353,+1 LAP,11.224,22,1292
2026-08-23T14:33:25.761000+00:00,11353,+1 LAP,9.283,11,1292
2026-08-23T14:33:25.880000+00:00,11353,+1 LAP,16.322,10,1292
2026-08-23T14:33:25.958000+00:00,11353,69.293,27.182,27,1292
2026-08-23T14:33:25.991000+00:00,11353,41.945,11.505,81,1292
2026-08-23T14:33:26.052000+00:00,11353,+1 LAP,5.998,41,1292
2026-08-23T14:33:26.221000+00:00,11353,+1 LAP,1.894,5,1292
2026-08-23T14:33:26.275000+00:00,11353,+1 LAP,12.131,77,1292
2026-08-23T14:33:26.760000+00:00,11353,42.729,0.784,30,1292
2026-08-23T14:33:26.779000+00:00,11353,+1 LAP,0.563,23,1292
2026-08-23T14:33:26.779000+00:00,11353,24.673,9.596,63,1292
2026-08-23T14:33:26.779000+00:00,11353,+1 LAP,2.535,43,1292
2026-08-23T14:33:27.320000+00:00,11353,+1 LAP,0.542,18,1292
2026-08-23T14:33:27.435000+00:00,11353,+1 LAP,1.918,5,1292
2026-08-23T14:33:28.009000+00:00,11353,+1 LAP,0.546,23,1292
2026-08-23T14:33:28.136000+00:00,11353,30.527,5.911,16,1292
2026-08-23T14:33:28.149000+00:00,11353,11.154,11.154,44,1292
2026-08-23T14:33:28.238000+00:00,11353,+1 LAP,2.219,55,1292
2026-08-23T14:33:28.703000+00:00,11353,+1 LAP,0.451,31,1292
2026-08-23T14:33:28.844000+00:00,11353,14.739,3.676,12,1292
2026-08-23T14:33:28.906000+00:00,11353,41.973,11.549,81,1292
2026-08-23T14:33:28.938000+00:00,11353,+1 LAP,16.259,10,1292
2026-08-23T14:33:29.047000+00:00,11353,+1 LAP,11.074,22,1292
2026-08-23T14:33:29.313000+00:00,11353,30.536,5.912,16,1292
2026-08-23T14:33:29.594000+00:00,11353,+1 LAP,5.971,41,1292
2026-08-23T14:33:29.609000+00:00,11353,+1 LAP,12.165,77,1292
2026-08-23T14:33:29.845000+00:00,11353,+1 LAP,6.923,14,1292
2026-08-23T14:33:29.875000+00:00,11353,42.981,1.008,30,1292
2026-08-23T14:33:29.891000+00:00,11353,69.288,27.083,27,1292
2026-08-23T14:33:30.760000+00:00,11353,24.668,9.636,63,1292
2026-08-23T14:33:30.860000+00:00,11353,+1 LAP,1.819,5,1292
2026-08-23T14:33:30.959000+00:00,11353,+1 LAP,9.464,11,1292
2026-08-23T14:33:31.084000+00:00,11353,+1 LAP,2.381,43,1292
2026-08-23T14:33:31.107000+00:00,11353,11.013,11.013,44,1292
2026-08-23T14:33:31.579000+00:00,11353,+1 LAP,0.719,23,1292
2026-08-23T14:33:31.678000+00:00,11353,+1 LAP,0.607,18,1292
2026-08-23T14:33:31.777000+00:00,11353,14.776,3.622,12,1292
2026-08-23T14:33:31.860000+00:00,11353,+1 LAP,2.252,55,1292
2026-08-23T14:33:31.918000+00:00,11353,+1 LAP,12.18,77,1292
2026-08-23T14:33:32.302000+00:00,11353,+1 LAP,0.455,31,1292
2026-08-23T14:33:32.573000+00:00,11353,30.468,5.795,16,1292
2026-08-23T14:33:32.828000+00:00,11353,+1 LAP,6.018,41,1292
2026-08-23T14:33:32.836000+00:00,11353,+1 LAP,6.959,14,1292
2026-08-23T14:33:32.918000+00:00,11353,41.94,11.481,81,1292
2026-08-23T14:33:32.981000+00:00,11353,+1 LAP,12.185,77,1292
2026-08-23T14:33:33.049000+00:00,11353,+1 LAP,11.077,22,1292
2026-08-23T14:33:33.572000+00:00,11353,+1 LAP,12.184,77,1292
2026-08-23T14:33:33.600000+00:00,11353,+1 LAP,9.454,11,1292
2026-08-23T14:33:33.979000+00:00,11353,24.543,9.629,63,1292
2026-08-23T14:33:34.019000+00:00,11353,+1 LAP,6.028,41,1292
2026-08-23T14:33:34.179000+00:00,11353,+1 LAP,16.25,10,1292
2026-08-23T14:33:34.211000+00:00,11353,43.245,1.305,30,1292
2026-08-23T14:33:34.234000+00:00,11353,69.355,27.084,27,1292
2026-08-23T14:33:34.678000+00:00,11353,+1 LAP,2.371,43,1292
2026-08-23T14:33:34.800000+00:00,11353,14.712,3.699,12,1292
2026-08-23T14:33:34.823000+00:00,11353,+1 LAP,1.775,5,1292
2026-08-23T14:33:34.972000+00:00,11353,+1 LAP,2.165,55,1292
2026-08-23T14:33:35.300000+00:00,11353,+1 LAP,0.626,18,1292
2026-08-23T14:33:35.503000+00:00,11353,+1 LAP,0.537,31,1292
2026-08-23T14:33:35.823000+00:00,11353,+1 LAP,0.99,23,1292
2026-08-23T14:33:35.911000+00:00,11353,+1 LAP,6.947,14,1292
2026-08-23T14:33:35.911000+00:00,11353,+1 LAP,12.188,77,1292
2026-08-23T14:33:36.122000+00:00,11353,+1 LAP,2.104,55,1292
2026-08-23T14:33:36.311000+00:00,11353,+1 LAP,11.023,22,1292
2026-08-23T14:33:36.378000+00:00,11353,11.111,11.111,44,1292
2026-08-23T14:33:36.435000+00:00,11353,41.968,,81,1292
2026-08-23T14:33:36.459000+00:00,11353,30.366,5.698,16,1292
2026-08-23T14:33:36.721000+00:00,11353,+1 LAP,0.588,31,1292
2026-08-23T14:33:36.737000+00:00,11353,+1 LAP,9.398,11,1292
2026-08-23T14:33:37.003000+00:00,11353,+1 LAP,16.27,10,1292
2026-08-23T14:33:37.534000+00:00,11353,69.366,27.093,27,1292
2026-08-23T14:33:37.550000+00:00,11353,+1 LAP,5.963,41,1292
2026-08-23T14:33:37.768000+00:00,11353,43.305,1.337,30,1292
2026-08-23T14:33:37.831000+00:00,11353,+1 LAP,2.318,43,1292
2026-08-23T14:33:38.081000+00:00,11353,+1 LAP,12.355,77,1292
2026-08-23T14:33:38.159000+00:00,11353,+1 LAP,1.841,5,1292
2026-08-23T14:33:38.487000+00:00,11353,24.38,9.641,63,1292
2026-08-23T14:33:38.596000+00:00,11353,+1 LAP,0.799,18,1292
2026-08-23T14:33:38.987000+00:00,11353,+1 LAP,2.298,43,1292
2026-08-23T14:33:39.222000+00:00,11353,11.134,11.134,44,1292
2026-08-23T14:33:39.268000+00:00,11353,+1 LAP,1.129,23,1292
2026-08-23T14:33:39.645000+00:00,11353,42.02,11.493,81,1292
2026-08-23T14:33:39.706000+00:00,11353,30.268,5.725,16,1292
2026-08-23T14:33:39.706000+00:00,11353,+1 LAP,2.149,55,1292
2026-08-23T14:33:39.815000+00:00,11353,69.367,27.121,27,1292
2026-08-23T14:33:39.878000+00:00,11353,+1 LAP,0.87,18,1292
2026-08-23T14:33:39.972000+00:00,11353,14.701,3.59,12,1292
2026-08-23T14:33:40.190000+00:00,11353,+1 LAP,0.503,31,1292
2026-08-23T14:33:40.737000+00:00,11353,+1 LAP,10.892,22,1292
2026-08-23T14:33:40.815000+00:00,11353,42.046,11.51,81,1292
2026-08-23T14:33:40.815000+00:00,11353,69.375,27.15,27,1292
2026-08-23T14:33:40.925000+00:00,11353,43.315,1.295,30,1292
2026-08-23T14:33:40.956000+00:00,11353,+1 LAP,9.281,11,1292
2026-08-23T14:33:41.128000+00:00,11353,+1 LAP,6.955,14,1292
2026-08-23T14:33:41.331000+00:00,11353,24.364,9.588,63,1292
2026-08-23T14:33:41.534000+00:00,11353,69.385,27.129,27,1292
2026-08-23T14:33:41.597000+00:00,11353,+1 LAP,5.79,41,1292
2026-08-23T14:33:42.290000+00:00,11353,+1 LAP,16.345,10,1292
2026-08-23T14:33:42.352000+00:00,11353,43.294,1.248,30,1292
2026-08-23T14:33:42.477000+00:00,11353,+1 LAP,2.275,43,1292
2026-08-23T14:33:42.758000+00:00,11353,14.687,3.553,12,1292
2026-08-23T14:33:42.774000+00:00,11353,+1 LAP,2.042,5,1292
2026-08-23T14:33:43.355000+00:00,11353,+1 LAP,12.394,77,1292
2026-08-23T14:33:43.360000+00:00,11353,+1 LAP,0.893,18,1292
2026-08-23T14:33:43.624000+00:00,11353,+1 LAP,10.791,22,1292
2026-08-23T14:33:43.819000+00:00,11353,69.413,27.293,27,1292
2026-08-23T14:33:43.853000+00:00,11353,+1 LAP,2.254,55,1292
2026-08-23T14:33:44.063000+00:00,11353,+1 LAP,6.998,14,1292
2026-08-23T14:33:44.078000+00:00,11353,+1 LAP,1.26,23,1292
2026-08-23T14:33:44.235000+00:00,11353,42.132,11.664,81,1292
2026-08-23T14:33:44.251000+00:00,11353,+1 LAP,0.38,31,1292
2026-08-23T14:33:44.280000+00:00,11353,24.188,9.476,63,1292
2026-08-23T14:33:44.378000+00:00,11353,10.846,10.846,44,1292
2026-08-23T14:33:44.381000+00:00,11353,30.238,5.858,16,1292
2026-08-23T14:33:44.621000+00:00,11353,+1 LAP,9.296,11,1292
2026-08-23T14:33:44.932000+00:00,11353,+1 LAP,5.617,41,1292
2026-08-23T14:33:45.579000+00:00,11353,43.448,1.316,30,1292
