date,session_key,meeting_key,interval,gap_to_leader,driver_number
2026-09-06T14:23:16.199000+00:00,11361,1293,0.664,33.459,87
2026-09-06T14:23:16.417000+00:00,11361,1293,5.076,25.39,22
2026-09-06T14:23:16.464000+00:00,11361,1293,11.784,50.725,27
2026-09-06T14:23:16.605000+00:00,11361,1293,4.758,20.417,41
2026-09-06T14:23:16.808000+00:00,11361,1293,4.769,12.668,12
2026-09-06T14:23:17.167000+00:00,11361,1293,2.979,58.436,30
2026-09-06T14:23:17.199000+00:00,11361,1293,5.772,39.011,23
2026-09-06T14:23:17.542000+00:00,11361,1293,0.743,13.411,1
2026-09-06T14:23:18.355000+00:00,11361,1293,6.893,32.025,43
2026-09-06T14:23:18.370000+00:00,11361,1293,32.619,+1 LAP,11
2026-09-06T14:23:18.495000+00:00,11361,1293,0.999,14.41,3
2026-09-06T14:23:18.964000+00:00,11361,1293,6.133,6.133,81
2026-09-06T14:23:19.230000+00:00,11361,1293,0.862,32.887,5
2026-09-06T14:23:19.527000+00:00,11361,1293,3.077,53.802,55
2026-09-06T14:23:19.667000+00:00,11361,1293,1.104,15.514,10
2026-09-06T14:23:19.824000+00:00,11361,1293,4.784,20.422,41
2026-09-06T14:23:19.839000+00:00,11361,1293,0.621,33.508,87
2026-09-06T14:23:19.980000+00:00,11361,1293,4.732,12.689,12
2026-09-06T14:23:20.558000+00:00,11361,1293,11.509,+1 LAP,77
2026-09-06T14:23:20.667000+00:00,11361,1293,0.716,13.405,1
2026-09-06T14:23:20.839000+00:00,11361,1293,1.854,7.987,44
2026-09-06T14:23:21.105000+00:00,11361,1293,1.587,55.389,31
2026-09-06T14:23:21.683000+00:00,11361,1293,0.976,14.381,3
2026-09-06T14:23:21.745000+00:00,11361,1293,5.142,25.559,22
2026-09-06T14:23:21.870000+00:00,11361,1293,5.679,39.138,23
2026-09-06T14:23:22.074000+00:00,11361,1293,12.0,50.956,27
2026-09-06T14:23:22.871000+00:00,11361,1293,1.186,15.567,10
2026-09-06T14:23:23.105000+00:00,11361,1293,6.69,32.08,43
2026-09-06T14:23:23.652000+00:00,11361,1293,32.827,+1 LAP,11
2026-09-06T14:23:23.871000+00:00,11361,1293,11.505,+1 LAP,77
2026-09-06T14:23:24.074000+00:00,11361,1293,0.956,33.036,5
2026-09-06T14:23:24.089000+00:00,11361,1293,6.109,6.109,81
2026-09-06T14:23:24.214000+00:00,11361,1293,3.047,,30
2026-09-06T14:23:24.527000+00:00,11361,1293,4.873,20.387,41
2026-09-06T14:23:24.777000+00:00,11361,1293,0.719,33.755,87
2026-09-06T14:23:24.855000+00:00,11361,1293,2.836,53.792,55
2026-09-06T14:23:24.964000+00:00,11361,1293,5.153,25.575,22
2026-09-06T14:23:25.417000+00:00,11361,1293,4.568,12.555,12
2026-09-06T14:23:25.558000+00:00,11361,1293,5.711,39.219,23
2026-09-06T14:23:25.980000+00:00,11361,1293,12.18,51.157,27
2026-09-06T14:23:25.995000+00:00,11361,1293,1.921,8.03,44
2026-09-06T14:23:26.339000+00:00,11361,1293,0.923,13.478,1
2026-09-06T14:23:26.667000+00:00,11361,1293,1.771,55.563,31
2026-09-06T14:23:27.152000+00:00,11361,1293,0.811,14.289,3
2026-09-06T14:23:27.699000+00:00,11361,1293,4.842,20.409,41
2026-09-06T14:23:28.277000+00:00,11361,1293,6.525,32.084,43
2026-09-06T14:23:28.511000+00:00,11361,1293,1.355,15.644,10
2026-09-06T14:23:28.652000+00:00,11361,1293,2.62,53.777,55
2026-09-06T14:23:29.121000+00:00,11361,1293,6.129,6.129,81
2026-09-06T14:23:29.261000+00:00,11361,1293,0.982,33.066,5
2026-09-06T14:23:29.386000+00:00,11361,1293,33.513,+1 LAP,11
2026-09-06T14:23:29.418000+00:00,11361,1293,12.224,51.235,27
2026-09-06T14:23:29.652000+00:00,11361,1293,2.983,58.546,30
2026-09-06T14:23:29.699000+00:00,11361,1293,5.194,25.581,22
2026-09-06T14:23:29.746000+00:00,11361,1293,11.37,+1 LAP,77
2026-09-06T14:23:30.121000+00:00,11361,1293,0.87,33.936,87
2026-09-06T14:23:30.527000+00:00,11361,1293,1.923,55.7,31
2026-09-06T14:23:30.542000+00:00,11361,1293,4.534,12.564,12
2026-09-06T14:23:30.574000+00:00,11361,1293,5.782,39.537,23
2026-09-06T14:23:31.292000+00:00,11361,1293,1.887,8.016,44
2026-09-06T14:23:31.433000+00:00,11361,1293,0.909,13.473,1
2026-09-06T14:23:31.464000+00:00,11361,1293,6.494,32.069,43
2026-09-06T14:23:31.949000+00:00,11361,1293,2.519,53.754,55
2026-09-06T14:23:32.136000+00:00,11361,1293,0.699,14.172,3
2026-09-06T14:23:32.402000+00:00,11361,1293,6.17,6.17,81
2026-09-06T14:23:32.480000+00:00,11361,1293,0.989,33.058,5
2026-09-06T14:23:32.652000+00:00,11361,1293,0.0,0.0,63
2026-09-06T14:23:32.839000+00:00,11361,1293,33.712,+1 LAP,11
2026-09-06T14:23:32.918000+00:00,11361,1293,5.2,25.609,22
2026-09-06T14:23:33.308000+00:00,11361,1293,0.857,33.915,87
2026-09-06T14:23:33.355000+00:00,11361,1293,4.838,20.482,41
2026-09-06T14:23:33.527000+00:00,11361,1293,2.961,58.661,30
2026-09-06T14:23:33.589000+00:00,11361,1293,1.458,15.63,10
2026-09-06T14:23:33.964000+00:00,11361,1293,12.061,51.199,27
2026-09-06T14:23:33.996000+00:00,11361,1293,2.062,55.816,31
2026-09-06T14:23:34.261000+00:00,11361,1293,1.875,8.045,44
2026-09-06T14:23:34.885000+00:00,11361,1293,11.219,+1 LAP,77
2026-09-06T14:23:35.280000+00:00,11361,1293,6.156,6.156,81
2026-09-06T14:23:35.588000+00:00,11361,1293,4.583,12.599,12
2026-09-06T14:23:35.760000+00:00,11361,1293,33.767,+1 LAP,11
2026-09-06T14:23:35.956000+00:00,11361,1293,5.84,39.776,23
2026-09-06T14:23:36.175000+00:00,11361,1293,6.45,32.031,43
2026-09-06T14:23:36.400000+00:00,11361,1293,0.793,13.392,1
2026-09-06T14:23:36.556000+00:00,11361,1293,2.616,53.815,55
2026-09-06T14:23:36.972000+00:00,11361,1293,2.953,58.769,30
2026-09-06T14:23:37.003000+00:00,11361,1293,6.172,6.172,81
2026-09-06T14:23:37.024000+00:00,11361,1293,0.62,14.012,3
2026-09-06T14:23:37.124000+00:00,11361,1293,0.915,32.946,5
2026-09-06T14:23:37.178000+00:00,11361,1293,1.866,8.022,44
2026-09-06T14:23:37.456000+00:00,11361,1293,33.745,+1 LAP,11
2026-09-06T14:23:37.497000+00:00,11361,1293,11.943,51.162,27
2026-09-06T14:23:37.891000+00:00,11361,1293,0.813,33.759,87
2026-09-06T14:23:38.141000+00:00,11361,1293,6.188,6.188,81
2026-09-06T14:23:38.422000+00:00,11361,1293,4.828,20.458,41
2026-09-06T14:23:38.594000+00:00,11361,1293,2.017,55.832,31
2026-09-06T14:23:38.594000+00:00,11361,1293,33.717,+1 LAP,11
2026-09-06T14:23:38.625000+00:00,11361,1293,1.594,15.606,10
2026-09-06T14:23:38.656000+00:00,11361,1293,5.311,25.793,22
2026-09-06T14:23:38.750000+00:00,11361,1293,6.197,6.197,81
2026-09-06T14:23:38.750000+00:00,11361,1293,4.487,12.532,12
2026-09-06T14:23:38.859000+00:00,11361,1293,1.857,8.029,44
2026-09-06T14:23:39.219000+00:00,11361,1293,33.689,+1 LAP,11
2026-09-06T14:23:39.219000+00:00,11361,1293,5.89,39.805,23
2026-09-06T14:23:39.406000+00:00,11361,1293,6.484,32.093,43
2026-09-06T14:23:39.625000+00:00,11361,1293,0.863,13.395,1
2026-09-06T14:23:39.766000+00:00,11361,1293,10.385,+1 LAP,77
2026-09-06T14:23:40.172000+00:00,11361,1293,2.682,53.844,55
2026-09-06T14:23:40.250000+00:00,11361,1293,0.627,14.022,3
2026-09-06T14:23:40.281000+00:00,11361,1293,0.884,32.977,5
2026-09-06T14:23:40.297000+00:00,11361,1293,1.844,8.032,44
2026-09-06T14:23:40.625000+00:00,11361,1293,1.834,8.031,44
2026-09-06T14:23:41.188000+00:00,11361,1293,0.86,33.837,87
2026-09-06T14:23:41.563000+00:00,11361,1293,2.963,58.795,30
2026-09-06T14:23:41.656000+00:00,11361,1293,4.474,12.496,12
2026-09-06T14:23:41.906000+00:00,11361,1293,1.639,15.661,10
2026-09-06T14:23:42.184000+00:00,11361,1293,2.006,55.85,31
2026-09-06T14:23:42.189000+00:00,11361,1293,11.613,51.15,27
2026-09-06T14:23:42.492000+00:00,11361,1293,0.88,13.376,1
2026-09-06T14:23:42.836000+00:00,11361,1293,6.264,6.264,81
2026-09-06T14:23:43.062000+00:00,11361,1293,33.485,+1 LAP,11
2026-09-06T14:23:43.157000+00:00,11361,1293,0.623,13.999,3
2026-09-06T14:23:43.181000+00:00,11361,1293,10.338,+1 LAP,77
2026-09-06T14:23:43.307000+00:00,11361,1293,4.464,12.493,12
2026-09-06T14:23:43.479000+00:00,11361,1293,4.851,20.457,41
2026-09-06T14:23:43.712000+00:00,11361,1293,5.281,25.739,22
2026-09-06T14:23:43.924000+00:00,11361,1293,6.041,39.8,23
2026-09-06T14:23:44.246000+00:00,11361,1293,0.887,13.38,1
2026-09-06T14:23:44.473000+00:00,11361,1293,4.455,12.487,12
2026-09-06T14:23:44.579000+00:00,11361,1293,1.737,8.001,44
2026-09-06T14:23:44.799000+00:00,11361,1293,1.644,15.643,10
2026-09-06T14:23:44.836000+00:00,11361,1293,0.615,13.995,3
2026-09-06T14:23:44.982000+00:00,11361,1293,6.331,32.124,43
2026-09-06T14:23:45.089000+00:00,11361,1293,2.876,54.026,55
2026-09-06T14:23:45.091000+00:00,11361,1293,4.454,12.485,12
2026-09-06T14:23:45.100000+00:00,11361,1293,2.919,58.769,30
2026-09-06T14:23:45.345000+00:00,11361,1293,,13.374,1
2026-09-06T14:23:45.947000+00:00,11361,1293,1.0,33.124,5
2026-09-06T14:23:45.968000+00:00,11361,1293,0.884,13.369,1
2026-09-06T14:23:45.968000+00:00,11361,1293,0.606,13.98,3
2026-09-06T14:23:46.479000+00:00,11361,1293,1.659,15.654,10
2026-09-06T14:23:46.636000+00:00,11361,1293,0.598,13.967,3
2026-09-06T14:23:46.882000+00:00,11361,1293,4.955,20.616,41
2026-09-06T14:23:46.891000+00:00,11361,1293,0.899,34.023,87
2026-09-06T14:23:47.020000+00:00,11361,1293,6.301,6.301,81
2026-09-06T14:23:47.020000+00:00,11361,1293,1.952,55.978,31
2026-09-06T14:23:47.194000+00:00,11361,1293,6.054,39.891,23
2026-09-06T14:23:47.226000+00:00,11361,1293,11.255,51.031,27
2026-09-06T14:23:47.247000+00:00,11361,1293,33.498,+1 LAP,11
2026-09-06T14:23:47.606000+00:00,11361,1293,1.679,15.659,10
2026-09-06T14:23:47.803000+00:00,11361,1293,10.351,+1 LAP,77
2026-09-06T14:23:48.245000+00:00,11361,1293,1.693,15.66,10
2026-09-06T14:23:48.697000+00:00,11361,1293,1.629,7.93,44
2026-09-06T14:23:48.740000+00:00,11361,1293,5.269,25.726,22
2026-09-06T14:23:48.958000+00:00,11361,1293,10.369,+1 LAP,77
2026-09-06T14:23:49.025000+00:00,11361,1293,,12.455,12
2026-09-06T14:23:49.628000+00:00,11361,1293,10.381,+1 LAP,77
2026-09-06T14:23:49.823000+00:00,11361,1293,5.008,20.651,41
2026-09-06T14:23:49.897000+00:00,11361,1293,0.868,13.323,1
2026-09-06T14:23:49.912000+00:00,11361,1293,2.89,58.868,30
2026-09-06T14:23:50.124000+00:00,11361,1293,6.421,32.16,43
2026-09-06T14:23:50.265000+00:00,11361,1293,3.054,54.085,55
2026-09-06T14:23:50.435000+00:00,11361,1293,11.236,51.041,27
2026-09-06T14:23:50.444000+00:00,11361,1293,0.527,13.85,3
2026-09-06T14:23:50.640000+00:00,11361,1293,6.367,6.367,81
2026-09-06T14:23:51.090000+00:00,11361,1293,33.914,+1 LAP,11
2026-09-06T14:23:51.148000+00:00,11361,1293,1.021,33.181,5
2026-09-06T14:23:51.524000+00:00,11361,1293,5.025,20.679,41
2026-09-06T14:23:51.924000+00:00,11361,1293,0.774,33.955,87
2026-09-06T14:23:52.025000+00:00,11361,1293,5.173,25.789,22
2026-09-06T14:23:52.303000+00:00,11361,1293,1.948,56.033,31
2026-09-06T14:23:52.318000+00:00,11361,1293,1.794,15.644,10
2026-09-06T14:23:52.331000+00:00,11361,1293,1.632,7.999,44
2026-09-06T14:23:52.706000+00:00,11361,1293,5.035,20.694,41
2026-09-06T14:23:53.003000+00:00,11361,1293,6.122,40.145,23
2026-09-06T14:23:53.145000+00:00,11361,1293,4.478,12.408,12
2026-09-06T14:23:53.302000+00:00,11361,1293,5.044,20.704,41
2026-09-06T14:23:53.456000+00:00,11361,1293,3.041,54.082,55
2026-09-06T14:23:53.534000+00:00,11361,1293,10.488,+1 LAP,77
2026-09-06T14:23:53.946000+00:00,11361,1293,0.8,13.208,1
2026-09-06T14:23:54.396000+00:00,11361,1293,0.429,13.637,3
2026-09-06T14:23:54.997000+00:00,11361,1293,5.174,25.825,22
2026-09-06T14:23:55.077000+00:00,11361,1293,2.851,58.884,30
2026-09-06T14:23:55.189000+00:00,11361,1293,11.265,51.065,27
2026-09-06T14:23:55.199000+00:00,11361,1293,6.476,32.202,43
2026-09-06T14:23:55.424000+00:00,11361,1293,1.934,56.016,31
2026-09-06T14:23:56.197000+00:00,11361,1293,0.987,33.189,5
2026-09-06T14:23:56.311000+00:00,11361,1293,1.912,15.549,10
2026-09-06T14:23:56.664000+00:00,11361,1293,4.348,12.347,12
2026-09-06T14:23:56.689000+00:00,11361,1293,5.173,25.852,22
2026-09-06T14:23:56.883000+00:00,11361,1293,0.698,33.887,87
2026-09-06T14:23:57.336000+00:00,11361,1293,5.118,20.762,41
2026-09-06T14:23:57.535000+00:00,11361,1293,6.365,6.365,81
2026-09-06T14:23:57.578000+00:00,11361,1293,0.961,13.308,1
2026-09-06T14:23:57.678000+00:00,11361,1293,10.455,+1 LAP,77
2026-09-06T14:23:57.856000+00:00,11361,1293,5.177,25.871,22
2026-09-06T14:23:58.124000+00:00,11361,1293,0.508,13.816,3
2026-09-06T14:23:58.148000+00:00,11361,1293,33.971,+1 LAP,11
2026-09-06T14:23:58.184000+00:00,11361,1293,2.981,54.046,55
2026-09-06T14:23:58.228000+00:00,11361,1293,6.256,40.211,23
2026-09-06T14:23:58.265000+00:00,11361,1293,2.85,58.866,30
2026-09-06T14:23:58.412000+00:00,11361,1293,11.217,51.108,27
2026-09-06T14:23:58.424000+00:00,11361,1293,6.411,32.2,43
2026-09-06T14:23:58.479000+00:00,11361,1293,5.178,25.882,22
2026-09-06T14:23:59.256000+00:00,11361,1293,1.701,8.066,44
2026-09-06T14:23:59.479000+00:00,11361,1293,1.046,33.246,5
2026-09-06T14:23:59.833000+00:00,11361,1293,1.752,15.568,10
2026-09-06T14:24:00.098000+00:00,11361,1293,1.901,55.947,31
2026-09-06T14:24:00.283000+00:00,11361,1293,0.823,34.069,87
2026-09-06T14:24:01.245000+00:00,11361,1293,10.133,+1 LAP,77
2026-09-06T14:24:01.349000+00:00,11361,1293,6.36,32.185,43
2026-09-06T14:24:01.393000+00:00,11361,1293,2.978,54.086,55
2026-09-06T14:24:01.497000+00:00,11361,1293,5.223,20.772,41
2026-09-06T14:24:02.391000+00:00,11361,1293,1.073,33.258,5
2026-09-06T14:24:02.536000+00:00,11361,1293,5.199,25.961,22
2026-09-06T14:24:02.957000+00:00,11361,1293,2.867,58.814,30
2026-09-06T14:24:02.960000+00:00,11361,1293,6.398,6.398,81
2026-09-06T14:24:03.016000+00:00,11361,1293,6.349,32.201,43
2026-09-06T14:24:03.266000+00:00,11361,1293,0.842,34.1,87
2026-09-06T14:24:03.281000+00:00,11361,1293,6.383,40.27,23
2026-09-06T14:24:03.314000+00:00,11361,1293,1.898,55.984,31
2026-09-06T14:24:03.357000+00:00,11361,1293,4.102,12.168,12
2026-09-06T14:24:03.757000+00:00,11361,1293,34.098,+1 LAP,11
2026-09-06T14:24:03.924000+00:00,11361,1293,10.942,51.087,27
2026-09-06T14:24:04.135000+00:00,11361,1293,1.115,33.316,5
2026-09-06T14:24:04.211000+00:00,11361,1293,6.338,32.209,43
2026-09-06T14:24:04.511000+00:00,11361,1293,1.148,13.316,1
2026-09-06T14:24:04.740000+00:00,11361,1293,1.757,8.155,44
2026-09-06T14:24:04.837000+00:00,11361,1293,6.334,32.216,43
2026-09-06T14:24:04.912000+00:00,11361,1293,0.38,13.696,3
2026-09-06T14:24:04.961000+00:00,11361,1293,0.787,34.103,87
2026-09-06T14:24:05.079000+00:00,11361,1293,5.238,20.806,41
2026-09-06T14:24:05.357000+00:00,11361,1293,1.155,33.364,5
2026-09-06T14:24:05.979000+00:00,11361,1293,1.183,33.399,5
2026-09-06T14:24:06.079000+00:00,11361,1293,0.73,34.094,87
2026-09-06T14:24:06.186000+00:00,11361,1293,2.896,58.88,30
2026-09-06T14:24:06.686000+00:00,11361,1293,6.386,40.455,23
2026-09-06T14:24:06.693000+00:00,11361,1293,0.686,34.085,87
2026-09-06T14:24:06.724000+00:00,11361,1293,5.239,26.011,22
2026-09-06T14:24:06.779000+00:00,11361,1293,6.442,6.442,81
2026-09-06T14:24:06.779000+00:00,11361,1293,1.884,15.58,10
2026-09-06T14:24:07.021000+00:00,11361,1293,3.123,54.21,55
2026-09-06T14:24:07.887000+00:00,11361,1293,34.384,+1 LAP,11
2026-09-06T14:24:08.279000+00:00,11361,1293,10.15,+1 LAP,77
2026-09-06T14:24:08.559000+00:00,11361,1293,1.754,8.196,44
2026-09-06T14:24:08.746000+00:00,11361,1293,4.024,12.179,12
2026-09-06T14:24:08.840000+00:00,11361,1293,6.303,32.264,43
2026-09-06T14:24:08.903000+00:00,11361,1293,1.843,56.053,31
2026-09-06T14:24:09.137000+00:00,11361,1293,10.962,51.173,27
2026-09-06T14:24:09.684000+00:00,11361,1293,6.452,40.552,23
2026-09-06T14:24:09.899000+00:00,11361,1293,1.14,13.319,1
2026-09-06T14:24:10.135000+00:00,11361,1293,1.3,33.564,5
2026-09-06T14:24:10.166000+00:00,11361,1293,6.504,6.504,81
2026-09-06T14:24:10.184000+00:00,11361,1293,0.344,13.663,3
2026-09-06T14:24:10.268000+00:00,11361,1293,5.184,25.99,22
2026-09-06T14:24:10.560000+00:00,11361,1293,0.413,33.977,87
2026-09-06T14:24:11.424000+00:00,11361,1293,6.484,40.587,23
2026-09-06T14:24:11.745000+00:00,11361,1293,2.899,58.952,30
2026-09-06T14:24:11.967000+00:00,11361,1293,1.794,8.298,44
2026-09-06T14:24:12.057000+00:00,11361,1293,5.266,20.846,41
2026-09-06T14:24:12.097000+00:00,11361,1293,1.905,15.568,10
2026-09-06T14:24:12.236000+00:00,11361,1293,3.065,54.238,55
2026-09-06T14:24:12.435000+00:00,11361,1293,35.469,+1 LAP,11
2026-09-06T14:24:12.545000+00:00,11361,1293,3.998,12.194,12
2026-09-06T14:24:12.557000+00:00,11361,1293,6.518,40.612,23
2026-09-06T14:24:13.044000+00:00,11361,1293,6.258,32.269,43
2026-09-06T14:24:13.200000+00:00,11361,1293,6.538,40.623,23
2026-09-06T14:24:13.645000+00:00,11361,1293,1.101,13.295,1
2026-09-06T14:24:13.945000+00:00,11361,1293,0.297,13.592,3
2026-09-06T14:24:13.945000+00:00,11361,1293,10.175,+1 LAP,77
2026-09-06T14:24:14.180000+00:00,11361,1293,1.921,56.159,31
2026-09-06T14:24:14.356000+00:00,11361,1293,11.053,51.323,27
2026-09-06T14:24:14.384000+00:00,11361,1293,1.351,33.62,5
2026-09-06T14:24:14.535000+00:00,11361,1293,0.161,33.781,87
2026-09-06T14:24:14.697000+00:00,11361,1293,6.503,6.503,81
2026-09-06T14:24:15.825000+00:00,11361,1293,3.879,12.177,12
2026-09-06T14:24:15.881000+00:00,11361,1293,1.936,15.528,10
2026-09-06T14:24:16.525000+00:00,11361,1293,1.816,8.319,44
2026-09-06T14:24:16.814000+00:00,11361,1293,6.507,32.497,43
2026-09-06T14:24:16.915000+00:00,11361,1293,2.764,58.923,30
2026-09-06T14:24:16.945000+00:00,11361,1293,1.111,13.288,1
2026-09-06T14:24:17.179000+00:00,11361,1293,5.138,25.984,22
2026-09-06T14:24:17.235000+00:00,11361,1293,2.918,54.241,55
2026-09-06T14:24:17.283000+00:00,11361,1293,35.698,+1 LAP,11
2026-09-06T14:24:17.283000+00:00,11361,1293,6.695,40.672,23
2026-09-06T14:24:17.333000+00:00,11361,1293,0.366,13.654,3
2026-09-06T14:24:17.446000+00:00,11361,1293,10.772,51.227,27
2026-09-06T14:24:17.532000+00:00,11361,1293,5.368,20.936,41
2026-09-06T14:24:17.878000+00:00,11361,1293,9.985,+1 LAP,77
2026-09-06T14:24:17.960000+00:00,11361,1293,1.19,33.687,5
2026-09-06T14:24:18.246000+00:00,11361,1293,0.302,33.989,87
2026-09-06T14:24:18.280000+00:00,11361,1293,6.495,6.495,81
2026-09-06T14:24:19.198000+00:00,11361,1293,1.967,56.208,31
2026-09-06T14:24:19.246000+00:00,11361,1293,1.934,15.588,10
2026-09-06T14:24:20.117000+00:00,11361,1293,1.827,8.322,44
2026-09-06T14:24:20.320000+00:00,11361,1293,10.647,51.199,27
2026-09-06T14:24:20.332000+00:00,11361,1293,3.813,12.132,12
2026-09-06T14:24:20.507000+00:00,11361,1293,3.057,54.284,55
2026-09-06T14:24:20.911000+00:00,11361,1293,35.792,+1 LAP,11
2026-09-06T14:24:21.358000+00:00,11361,1293,8.918,+1 LAP,77
2026-09-06T14:24:21.376000+00:00,11361,1293,5.484,21.012,41
2026-09-06T14:24:21.395000+00:00,11361,1293,6.879,40.66,23
2026-09-06T14:24:21.612000+00:00,11361,1293,1.282,13.414,1
2026-09-06T14:24:21.928000+00:00,11361,1293,0.352,13.766,3
2026-09-06T14:24:21.944000+00:00,11361,1293,2.716,58.924,30
2026-09-06T14:24:22.089000+00:00,11361,1293,10.656,51.243,27
2026-09-06T14:24:22.444000+00:00,11361,1293,1.941,56.225,31
2026-09-06T14:24:22.674000+00:00,11361,1293,5.158,26.094,22
2026-09-06T14:24:23.051000+00:00,11361,1293,6.555,6.555,81
2026-09-06T14:24:23.256000+00:00,11361,1293,10.672,51.284,27
2026-09-06T14:24:23.407000+00:00,11361,1293,3.115,54.314,55
2026-09-06T14:24:23.697000+00:00,11361,1293,6.513,,43
2026-09-06T14:24:23.926000+00:00,11361,1293,10.693,51.316,27
2026-09-06T14:24:23.946000+00:00,11361,1293,1.979,15.745,10
2026-09-06T14:24:23.958000+00:00,11361,1293,3.821,12.143,12
2026-09-06T14:24:24.716000+00:00,11361,1293,5.464,21.052,41
2026-09-06T14:24:24.916000+00:00,11361,1293,6.616,40.605,23
2026-09-06T14:24:24.945000+00:00,11361,1293,1.873,8.428,44
2026-09-06T14:24:24.987000+00:00,11361,1293,1.276,33.773,5
2026-09-06T14:24:25.183000+00:00,11361,1293,3.1,54.343,55
2026-09-06T14:24:25.197000+00:00,11361,1293,2.734,58.959,30
2026-09-06T14:24:25.212000+00:00,11361,1293,1.269,13.412,1
2026-09-06T14:24:25.373000+00:00,11361,1293,1.902,56.216,31
2026-09-06T14:24:25.432000+00:00,11361,1293,0.437,34.21,87
2026-09-06T14:24:25.540000+00:00,11361,1293,0.337,13.749,3
2026-09-06T14:24:25.879000+00:00,11361,1293,35.983,+1 LAP,11
2026-09-06T14:24:26.004000+00:00,11361,1293,8.758,+1 LAP,77
2026-09-06T14:24:26.317000+00:00,11361,1293,3.085,54.369,55
2026-09-06T14:24:26.520000+00:00,11361,1293,5.168,26.18,22
2026-09-06T14:24:27.004000+00:00,11361,1293,3.067,54.383,55
2026-09-06T14:24:27.083000+00:00,11361,1293,1.89,56.233,31
2026-09-06T14:24:27.536000+00:00,11361,1293,2.0,15.749,10
2026-09-06T14:24:28.083000+00:00,11361,1293,2.707,58.923,30
2026-09-06T14:24:28.083000+00:00,11361,1293,10.837,51.509,27
2026-09-06T14:24:28.208000+00:00,11361,1293,6.636,6.636,81
2026-09-06T14:24:28.239000+00:00,11361,1293,1.881,56.25,31
2026-09-06T14:24:28.645000+00:00,11361,1293,3.696,12.124,12
2026-09-06T14:24:28.879000+00:00,11361,1293,1.877,56.26,31
2026-09-06T14:24:29.083000+00:00,11361,1293,6.414,32.508,43
2026-09-06T14:24:29.270000+00:00,11361,1293,5.334,21.079,41
2026-09-06T14:24:29.629000+00:00,11361,1293,8.752,+1 LAP,77
2026-09-06T14:24:29.770000+00:00,11361,1293,2.715,58.948,30
2026-09-06T14:24:29.879000+00:00,11361,1293,5.181,26.233,22
2026-09-06T14:24:29.989000+00:00,11361,1293,1.375,13.499,1
2026-09-06T14:24:30.114000+00:00,11361,1293,1.889,8.525,44
2026-09-06T14:24:30.380000+00:00,11361,1293,0.383,13.882,3
2026-09-06T14:24:30.411000+00:00,11361,1293,1.323,33.831,5
2026-09-06T14:24:30.848000+00:00,11361,1293,0.453,34.284,87
2026-09-06T14:24:30.958000+00:00,11361,1293,2.717,58.967,30
2026-09-06T14:24:31.020000+00:00,11361,1293,2.944,54.453,55
2026-09-06T14:24:31.192000+00:00,11361,1293,36.126,+1 LAP,11
2026-09-06T14:24:31.426000+00:00,11361,1293,6.656,6.656,81
2026-09-06T14:24:31.536000+00:00,11361,1293,2.724,58.984,30
2026-09-06T14:24:31.801000+00:00,11361,1293,6.407,40.617,23
2026-09-06T14:24:32.379000+00:00,11361,1293,1.992,15.874,10
2026-09-06T14:24:32.426000+00:00,11361,1293,10.994,51.654,27
2026-09-06T14:24:32.879000+00:00,11361,1293,6.325,32.505,43
2026-09-06T14:24:32.911000+00:00,11361,1293,5.326,21.075,41
2026-09-06T14:24:32.926000+00:00,11361,1293,1.865,56.318,31
2026-09-06T14:24:33.348000+00:00,11361,1293,1.919,8.575,44
2026-09-06T14:24:33.739000+00:00,11361,1293,3.618,12.143,12
2026-09-06T14:24:34.223000+00:00,11361,1293,1.369,33.874,5
2026-09-06T14:24:34.426000+00:00,11361,1293,36.175,+1 LAP,11
2026-09-06T14:24:34.504000+00:00,11361,1293,5.246,26.325,22
2026-09-06T14:24:34.586000+00:00,11361,1293,8.692,+1 LAP,77
2026-09-06T14:24:34.629000+00:00,11361,1293,0.401,34.275,87
2026-09-06T14:24:35.176000+00:00,11361,1293,2.783,54.437,55
2026-09-06T14:24:35.223000+00:00,11361,1293,1.485,13.628,1
2026-09-06T14:24:35.629000+00:00,11361,1293,0.399,14.027,3
2026-09-06T14:24:35.645000+00:00,11361,1293,2.753,59.071,30
2026-09-06T14:24:36.020000+00:00,11361,1293,11.132,51.737,27
2026-09-06T14:24:36.145000+00:00,11361,1293,6.659,6.659,81
2026-09-06T14:24:36.223000+00:00,11361,1293,6.327,32.56,43
2026-09-06T14:24:36.911000+00:00,11361,1293,3.562,12.137,12
2026-09-06T14:24:37.083000+00:00,11361,1293,1.895,56.332,31
2026-09-06T14:24:37.208000+00:00,11361,1293,6.36,40.644,23
2026-09-06T14:24:37.520000+00:00,11361,1293,1.309,33.869,5
2026-09-06T14:24:37.598000+00:00,11361,1293,1.989,16.016,10
2026-09-06T14:24:37.739000+00:00,11361,1293,5.365,21.239,41
2026-09-06T14:24:37.958000+00:00,11361,1293,0.439,34.308,87
2026-09-06T14:24:38.083000+00:00,11361,1293,,8.578,44
2026-09-06T14:24:38.129000+00:00,11361,1293,5.257,26.332,22
2026-09-06T14:24:38.395000+00:00,11361,1293,1.493,13.63,1
2026-09-06T14:24:38.708000+00:00,11361,1293,2.706,54.443,55
2026-09-06T14:24:38.739000+00:00,11361,1293,0.35,13.98,3
2026-09-06T14:24:39.192000+00:00,11361,1293,36.229,+1 LAP,11
