date,session_key,position,driver_number,meeting_key
2026-09-24T12:33:31.692000+00:00,11371,10,23,1295
2026-09-24T12:33:31.692000+00:00,11371,11,30,1295
2026-09-24T12:33:31.692000+00:00,11371,12,41,1295
2026-09-24T12:33:31.692000+00:00,11371,14,43,1295
2026-09-24T12:33:31.692000+00:00,11371,17,55,1295
2026-09-24T12:33:31.692000+00:00,11371,15,87,1295
2026-09-24T12:33:50.041000+00:00,11371,14,5,1295
2026-09-24T12:33:50.041000+00:00,11371,10,10,1295
2026-09-24T12:33:50.041000+00:00,11371,17,11,1295
2026-09-24T12:33:50.041000+00:00,11371,6,12,1295
2026-09-24T12:33:50.041000+00:00,11371,20,14,1295
2026-09-24T12:33:50.041000+00:00,11371,7,16,1295
2026-09-24T12:33:50.041000+00:00,11371,22,18,1295
2026-09-24T12:33:50.041000+00:00,11371,11,23,1295
2026-09-24T12:33:50.041000+00:00,11371,19,27,1295
2026-09-24T12:33:50.041000+00:00,11371,12,30,1295
2026-09-24T12:33:50.041000+00:00,11371,8,31,1295
2026-09-24T12:33:50.041000+00:00,11371,13,41,1295
2026-09-24T12:33:50.041000+00:00,11371,15,43,1295
2026-09-24T12:33:50.041000+00:00,11371,18,55,1295
2026-09-24T12:33:50.041000+00:00,11371,21,77,1295
2026-09-24T12:33:50.041000+00:00,11371,9,81,1295
2026-09-24T12:33:50.041000+00:00,11371,16,87,1295
2026-09-24T12:34:08.989000+00:00,11371,18,11,1295
2026-09-24T12:34:08.989000+00:00,11371,17,27,1295
2026-09-24T12:34:08.989000+00:00,11371,19,55,1295
2026-09-24T12:34:53.926000+00:00,11371,21,14,1295
2026-09-24T12:34:53.926000+00:00,11371,20,77,1295
2026-09-24T12:34:58.148000+00:00,11371,15,11,1295
2026-09-24T12:34:58.148000+00:00,11371,18,27,1295
2026-09-24T12:34:58.148000+00:00,11371,16,43,1295
2026-09-24T12:34:58.148000+00:00,11371,17,87,1295
2026-09-24T12:35:05.544000+00:00,11371,15,5,1295
2026-09-24T12:35:05.544000+00:00,11371,11,10,1295
2026-09-24T12:35:05.544000+00:00,11371,16,11,1295
2026-09-24T12:35:05.544000+00:00,11371,12,23,1295
2026-09-24T12:35:05.544000+00:00,11371,13,30,1295
2026-09-24T12:35:05.544000+00:00,11371,14,41,1295
2026-09-24T12:35:05.544000+00:00,11371,10,43,1295
2026-09-24T12:35:33.807000+00:00,11371,7,5,1295
2026-09-24T12:35:33.807000+00:00,11371,12,10,1295
2026-09-24T12:35:33.807000+00:00,11371,8,16,1295
2026-09-24T12:35:33.807000+00:00,11371,13,23,1295
2026-09-24T12:35:33.807000+00:00,11371,14,30,1295
2026-09-24T12:35:33.807000+00:00,11371,9,31,1295
2026-09-24T12:35:33.807000+00:00,11371,15,41,1295
2026-09-24T12:35:33.807000+00:00,11371,11,43,1295
2026-09-24T12:35:33.807000+00:00,11371,10,81,1295
2026-09-24T12:35:45.156000+00:00,11371,17,11,1295
2026-09-24T12:35:45.156000+00:00,11371,19,27,1295
2026-09-24T12:35:45.156000+00:00,11371,15,30,1295
2026-09-24T12:35:45.156000+00:00,11371,16,41,1295
2026-09-24T12:35:45.156000+00:00,11371,14,55,1295
2026-09-24T12:35:45.156000+00:00,11371,18,87,1295
2026-09-24T12:35:57.235000+00:00,11371,4,1,1295
2026-09-24T12:35:57.235000+00:00,11371,2,3,1295
2026-09-24T12:35:57.235000+00:00,11371,8,5,1295
2026-09-24T12:35:57.235000+00:00,11371,6,6,1295
2026-09-24T12:35:57.235000+00:00,11371,7,12,1295
2026-09-24T12:35:57.235000+00:00,11371,1,16,1295
2026-09-24T12:35:57.235000+00:00,11371,5,44,1295
2026-09-24T12:35:57.235000+00:00,11371,3,63,1295
2026-09-24T12:36:02.796000+00:00,11371,5,6,1295
2026-09-24T12:36:02.796000+00:00,11371,6,44,1295
2026-09-24T12:36:28.709000+00:00,11371,9,5,1295
2026-09-24T12:36:28.709000+00:00,11371,6,6,1295
2026-09-24T12:36:28.709000+00:00,11371,8,12,1295
2026-09-24T12:36:28.709000+00:00,11371,10,31,1295
2026-09-24T12:36:28.709000+00:00,11371,7,44,1295
2026-09-24T12:36:28.709000+00:00,11371,5,81,1295
2026-09-24T12:36:34.039000+00:00,11371,3,3,1295
2026-09-24T12:36:34.039000+00:00,11371,2,16,1295
2026-09-24T12:36:34.039000+00:00,11371,1,63,1295
2026-09-24T12:37:27.366000+00:00,11371,10,10,1295
2026-09-24T12:37:27.366000+00:00,11371,11,31,1295
2026-09-24T12:37:27.366000+00:00,11371,12,43,1295
2026-09-24T12:37:34.989000+00:00,11371,10,5,1295
2026-09-24T12:37:34.989000+00:00,11371,11,10,1295
2026-09-24T12:37:34.989000+00:00,11371,9,12,1295
2026-09-24T12:37:34.989000+00:00,11371,8,31,1295
2026-09-24T12:37:39.461000+00:00,11371,5,1,1295
2026-09-24T12:37:39.461000+00:00,11371,7,6,1295
2026-09-24T12:37:39.461000+00:00,11371,4,44,1295
2026-09-24T12:37:39.461000+00:00,11371,6,81,1295
2026-09-24T12:37:43.603000+00:00,11371,11,5,1295
2026-09-24T12:37:43.603000+00:00,11371,12,10,1295
2026-09-24T12:37:43.603000+00:00,11371,14,23,1295
2026-09-24T12:37:43.603000+00:00,11371,10,30,1295
2026-09-24T12:37:43.603000+00:00,11371,13,43,1295
2026-09-24T12:37:43.603000+00:00,11371,15,55,1295
2026-09-24T12:37:54.483000+00:00,11371,6,1,1295
2026-09-24T12:37:54.483000+00:00,11371,8,6,1295
2026-09-24T12:37:54.483000+00:00,11371,5,12,1295
2026-09-24T12:37:54.483000+00:00,11371,9,31,1295
2026-09-24T12:37:54.483000+00:00,11371,7,81,1295
2026-09-24T12:38:02.077000+00:00,11371,2,3,1295
2026-09-24T12:38:02.077000+00:00,11371,3,16,1295
2026-09-24T12:38:09.206000+00:00,11371,18,11,1295
2026-09-24T12:38:09.206000+00:00,11371,15,23,1295
2026-09-24T12:38:09.206000+00:00,11371,14,27,1295
2026-09-24T12:38:09.206000+00:00,11371,17,41,1295
2026-09-24T12:38:09.206000+00:00,11371,16,55,1295
2026-09-24T12:38:09.206000+00:00,11371,19,87,1295
2026-09-24T12:38:49.332000+00:00,11371,19,77,1295
2026-09-24T12:38:49.332000+00:00,11371,20,87,1295
2026-09-24T12:38:51.569000+00:00,11371,12,5,1295
2026-09-24T12:38:51.569000+00:00,11371,13,10,1295
2026-09-24T12:38:51.569000+00:00,11371,11,11,1295
2026-09-24T12:38:51.569000+00:00,11371,16,23,1295
2026-09-24T12:38:51.569000+00:00,11371,15,27,1295
2026-09-24T12:38:51.569000+00:00,11371,18,41,1295
2026-09-24T12:38:51.569000+00:00,11371,14,43,1295
2026-09-24T12:38:51.569000+00:00,11371,17,55,1295
2026-09-24T12:40:26.854000+00:00,11371,22,14,1295
2026-09-24T12:40:26.854000+00:00,11371,21,18,1295
2026-09-24T12:41:44.321000+00:00,11371,13,5,1295
2026-09-24T12:41:44.321000+00:00,11371,14,10,1295
2026-09-24T12:41:44.321000+00:00,11371,12,11,1295
2026-09-24T12:41:44.321000+00:00,11371,11,30,1295
2026-09-24T12:41:44.321000+00:00,11371,10,43,1295
2026-09-24T12:41:54.845000+00:00,11371,14,5,1295
2026-09-24T12:41:54.845000+00:00,11371,9,6,1295
2026-09-24T12:41:54.845000+00:00,11371,7,10,1295
2026-09-24T12:41:54.845000+00:00,11371,13,11,1295
2026-09-24T12:41:54.845000+00:00,11371,12,30,1295
2026-09-24T12:41:54.845000+00:00,11371,10,31,1295
2026-09-24T12:41:54.845000+00:00,11371,11,43,1295
2026-09-24T12:41:54.845000+00:00,11371,8,81,1295
2026-09-24T12:44:35.593000+00:00,11371,3,3,1295
2026-09-24T12:44:35.593000+00:00,11371,2,12,1295
2026-09-24T12:44:35.593000+00:00,11371,4,16,1295
2026-09-24T12:44:35.593000+00:00,11371,5,44,1295
