date,session_key,meeting_key,driver_number,gap_to_leader,interval,source_closure_retrieved_utc
2026-07-19T14:06:03.817000+00:00,11334,1290,14,+1 LAP,41.638,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:04.017000+00:00,11334,1290,27,56.015,1.167,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:04.277000+00:00,11334,1290,44,13.553,4.584,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:04.367000+00:00,11334,1290,31,77.839,0.935,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:04.367000+00:00,11334,1290,55,76.873,6.196,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:04.471000+00:00,11334,1290,43,53.072,17.587,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:05.051000+00:00,11334,1290,87,66.813,10.631,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:05.082000+00:00,11334,1290,12,1.179,1.179,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:05.331000+00:00,11334,1290,31,77.838,0.965,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:05.566000+00:00,11334,1290,30,54.175,1.103,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:05.906000+00:00,11334,1290,41,35.668,2.922,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:06.168000+00:00,11334,1290,10,54.777,0.602,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:06.189000+00:00,11334,1290,1,32.067,11.216,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:06.375000+00:00,11334,1290,3,7.024,5.946,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:06.986000+00:00,11334,1290,77,105.187,27.113,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:07.039000+00:00,11334,1290,5,32.936,0.869,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:07.342000+00:00,11334,1290,27,55.956,1.179,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:07.550000+00:00,11334,1290,43,53.116,17.648,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:07.768000+00:00,11334,1290,6,20.915,7.347,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:07.979000+00:00,11334,1290,14,+1 LAP,41.713,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:08.216000+00:00,11334,1290,44,13.417,4.568,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:08.353000+00:00,11334,1290,81,8.974,1.95,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:08.638000+00:00,11334,1290,30,54.235,1.119,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:08.744000+00:00,11334,1290,55,76.55,6.1,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:08.852000+00:00,11334,1290,23,70.605,3.792,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:09.066000+00:00,11334,1290,12,1.246,1.246,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:09.085000+00:00,11334,1290,10,54.674,0.439,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:09.230000+00:00,11334,1290,87,66.87,10.733,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:09.868000+00:00,11334,1290,41,35.759,2.823,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:09.995000+00:00,11334,1290,31,77.795,1.245,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:10.363000+00:00,11334,1290,27,55.908,1.234,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:10.382000+00:00,11334,1290,1,31.908,11.07,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:10.618000+00:00,11334,1290,77,105.291,27.213,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:10.991000+00:00,11334,1290,3,7.076,5.897,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:11.365000+00:00,11334,1290,5,32.907,0.999,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:11.590000+00:00,11334,1290,6,20.883,7.33,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:11.829000+00:00,11334,1290,43,53.145,17.736,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:12.475000+00:00,11334,1290,14,+1 LAP,41.75,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:12.559000+00:00,11334,1290,87,66.986,10.917,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:12.783000+00:00,11334,1290,44,13.425,4.451,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:12.928000+00:00,11334,1290,30,54.222,1.077,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:12.959000+00:00,11334,1290,23,70.625,3.755,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:12.987000+00:00,11334,1290,81,9.088,2.012,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:13.121000+00:00,11334,1290,10,54.438,0.216,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:13.383000+00:00,11334,1290,12,1.266,1.266,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:13.641000+00:00,11334,1290,77,105.257,27.297,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:14.241000+00:00,11334,1290,1,31.914,11.024,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:14.312000+00:00,11334,1290,41,35.839,2.932,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:14.497000+00:00,11334,1290,27,55.796,1.358,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:14.971000+00:00,11334,1290,3,7.153,5.907,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:14.985000+00:00,11334,1290,55,76.741,6.136,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:15.084000+00:00,11334,1290,87,67.072,11.057,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:15.395000+00:00,11334,1290,5,33.037,1.123,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:15.466000+00:00,11334,1290,43,53.306,17.812,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:15.516000+00:00,11334,1290,6,20.691,7.274,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:16.234000+00:00,11334,1290,23,70.66499999999999,3.679,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:16.256000+00:00,11334,1290,31,78.005,1.264,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:16.687000+00:00,11334,1290,30,54.468,1.162,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:16.795000+00:00,11334,1290,14,+1 LAP,41.755,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:16.872000+00:00,11334,1290,12,1.24,1.24,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:17.015000+00:00,11334,1290,10,54.832,0.364,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:17.066000+00:00,11334,1290,81,9.223,2.07,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:17.394000+00:00,11334,1290,44,13.504,4.416,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:17.729000+00:00,11334,1290,77,105.148,27.396,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:18.044000+00:00,11334,1290,27,55.892,1.06,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:18.292000+00:00,11334,1290,41,35.97,2.933,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:18.497000+00:00,11334,1290,87,67.115,11.159,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:18.676000+00:00,11334,1290,23,70.688,3.616,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:18.676000+00:00,11334,1290,1,31.81,10.895,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:19.120000+00:00,11334,1290,55,76.761,,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:19.517000+00:00,11334,1290,3,7.399,6.133,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:19.829000+00:00,11334,1290,12,1.209,1.209,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:19.895000+00:00,11334,1290,5,33.051,1.241,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:20.057000+00:00,11334,1290,43,53.334,17.79,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:20.104000+00:00,11334,1290,6,20.756,7.331,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:20.406000+00:00,11334,1290,31,78.053,1.292,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:21.215000+00:00,11334,1290,30,54.479,1.145,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:21.352000+00:00,11334,1290,44,13.528,4.305,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:21.375000+00:00,11334,1290,81,9.249,1.85,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:21.417000+00:00,11334,1290,14,+1 LAP,41.786,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:21.543000+00:00,11334,1290,87,67.132,11.224,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:21.760000+00:00,11334,1290,10,54.993,0.514,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:22.043000+00:00,11334,1290,23,70.668,3.553,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:22.203000+00:00,11334,1290,77,105.261,27.6,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:22.367000+00:00,11334,1290,55,76.799,6.134,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:22.482000+00:00,11334,1290,1,31.814,10.931,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:22.593000+00:00,11334,1290,27,55.877,0.884,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:22.832000+00:00,11334,1290,41,35.98,2.929,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:23.082000+00:00,11334,1290,3,7.443,6.203,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:23.617000+00:00,11334,1290,43,53.362,17.694,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:23.710000+00:00,11334,1290,31,78.125,1.326,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:23.744000+00:00,11334,1290,5,33.041,1.227,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:23.977000+00:00,11334,1290,12,1.157,1.157,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:24.690000+00:00,11334,1290,6,20.792,7.288,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:24.790000+00:00,11334,1290,55,76.824,6.136,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:24.790000+00:00,11334,1290,30,54.539,1.177,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:24.841000+00:00,11334,1290,81,9.219,1.776,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:25.014000+00:00,11334,1290,23,70.612,3.48,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:25.382000+00:00,11334,1290,10,55.12,0.581,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:25.633000+00:00,11334,1290,14,+1 LAP,41.747,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:25.708000+00:00,11334,1290,44,13.559,4.31,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:25.875000+00:00,11334,1290,87,67.172,11.376,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:26.058000+00:00,11334,1290,3,7.4,6.191,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:26.176000+00:00,11334,1290,31,78.176,1.352,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:26.183000+00:00,11334,1290,27,55.94,0.82,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:26.566000+00:00,11334,1290,1,31.765,11.074,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:26.796000+00:00,11334,1290,41,36.088,3.047,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:27.586000+00:00,11334,1290,43,53.477,17.718,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:27.717000+00:00,11334,1290,5,32.921,1.156,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:27.826000+00:00,11334,1290,81,9.183,1.783,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:28.174000+00:00,11334,1290,77,105.737,27.997,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:28.244000+00:00,11334,1290,55,76.846,6.178,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:28.254000+00:00,11334,1290,12,1.064,1.064,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:28.728000+00:00,11334,1290,6,20.888,7.36,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:28.813000+00:00,11334,1290,30,54.711,1.234,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:29.199000+00:00,11334,1290,23,70.507,3.335,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:29.205000+00:00,11334,1290,44,13.558,4.339,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:29.360000+00:00,11334,1290,10,55.241,0.53,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:29.453000+00:00,11334,1290,87,67.288,11.396,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:29.568000+00:00,11334,1290,31,78.17099999999999,1.325,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:29.862000+00:00,11334,1290,14,+1 LAP,41.717,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:30.021000+00:00,11334,1290,3,7.21,6.053,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:30.115000+00:00,11334,1290,27,56.018,0.777,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:30.741000+00:00,11334,1290,41,35.897,2.976,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:31.153000+00:00,11334,1290,1,31.785,11.029,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:31.286000+00:00,11334,1290,55,76.878,6.266,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:31.919000+00:00,11334,1290,81,9.098,1.888,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:31.987000+00:00,11334,1290,43,53.53,17.691,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:32.177000+00:00,11334,1290,44,13.536,4.353,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:32.209000+00:00,11334,1290,77,105.701,27.862,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:32.441000+00:00,11334,1290,5,33.071,1.286,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:32.502000+00:00,11334,1290,31,78.084,1.206,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:32.817000+00:00,11334,1290,23,70.656,3.368,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:33.088000+00:00,11334,1290,6,20.956,7.397,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:33.209000+00:00,11334,1290,77,105.699,27.861,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:33.270000+00:00,11334,1290,30,54.798,1.268,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:33.831000+00:00,11334,1290,10,55.367,0.569,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:33.946000+00:00,11334,1290,12,1.172,1.172,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:34.019000+00:00,11334,1290,87,67.265,11.388,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:34.278000+00:00,11334,1290,3,7.119,6.055,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:34.634000+00:00,11334,1290,27,56.167,0.8,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:34.776000+00:00,11334,1290,14,+1 LAP,41.686,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:35.469000+00:00,11334,1290,41,36.127,3.056,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:35.563000+00:00,11334,1290,55,76.863,6.356,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:35.604000+00:00,11334,1290,1,31.713,10.921,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:36.102000+00:00,11334,1290,43,53.761,17.791,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:36.186000+00:00,11334,1290,81,9.018,1.899,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:36.308000+00:00,11334,1290,44,13.506,4.408,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:36.612000+00:00,11334,1290,31,77.92699999999999,1.064,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:36.615000+00:00,11334,1290,6,20.964,7.406,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:37.028000+00:00,11334,1290,5,33.153,1.44,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:37.264000+00:00,11334,1290,30,54.931,1.17,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:37.577000+00:00,11334,1290,23,70.832,3.567,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:37.589000+00:00,11334,1290,87,67.345,11.405,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:37.750000+00:00,11334,1290,16,0.0,0.0,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:37.839000+00:00,11334,1290,12,1.103,1.103,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:37.845000+00:00,11334,1290,77,105.628,27.833,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:37.906000+00:00,11334,1290,10,55.572,0.641,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:38.662000+00:00,11334,1290,27,56.347,0.775,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:38.758000+00:00,11334,1290,12,1.072,1.072,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:39.186000+00:00,11334,1290,55,77.021,6.365,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:39.552000+00:00,11334,1290,1,31.734,10.846,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:39.640000+00:00,11334,1290,6,20.971,7.435,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:39.678000+00:00,11334,1290,14,+1 LAP,41.732,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:40.042000+00:00,11334,1290,3,7.348,6.176,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:40.083000+00:00,11334,1290,31,77.967,0.946,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:40.229000+00:00,11334,1290,41,36.346,3.193,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:40.581000+00:00,11334,1290,43,53.729,17.749,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:40.630000+00:00,11334,1290,44,13.46,4.442,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:41.089000+00:00,11334,1290,5,33.27,1.536,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:41.136000+00:00,11334,1290,23,70.887,3.542,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:41.592000+00:00,11334,1290,87,67.488,11.47,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:41.836000+00:00,11334,1290,30,54.995,1.266,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:42.052000+00:00,11334,1290,81,9.275,1.927,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:42.310000+00:00,11334,1290,10,55.449,0.454,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:43.116000+00:00,11334,1290,12,0.798,0.798,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:43.144000+00:00,11334,1290,27,56.324,0.875,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:43.766000+00:00,11334,1290,6,20.945,7.439,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:43.839000+00:00,11334,1290,1,31.694,10.738,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:43.839000+00:00,11334,1290,55,77.10900000000001,6.277,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:43.983000+00:00,11334,1290,14,+1 LAP,41.67,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:43.988000+00:00,11334,1290,3,7.282,6.179,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:44.086000+00:00,11334,1290,77,105.843,27.838,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:44.528000+00:00,11334,1290,43,53.764,17.676,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:44.528000+00:00,11334,1290,41,36.678,3.408,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:44.850000+00:00,11334,1290,31,78.114,1.005,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:44.966000+00:00,11334,1290,3,7.283,6.211,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:45.173000+00:00,11334,1290,23,71.068,3.58,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:45.573000+00:00,11334,1290,5,33.451,1.757,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:45.858000+00:00,11334,1290,30,55.146,1.382,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:45.994000+00:00,11334,1290,81,9.288,2.006,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:46.029000+00:00,11334,1290,87,67.554,11.387,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:46.212000+00:00,11334,1290,44,13.517,4.242,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:46.228000+00:00,11334,1290,10,55.498,0.352,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:46.989000+00:00,11334,1290,81,9.294,2.011,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:47.189000+00:00,11334,1290,27,56.486,0.988,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:47.315000+00:00,11334,1290,1,31.674,10.71,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:47.368000+00:00,11334,1290,55,77.099,6.212,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:48.086000+00:00,11334,1290,6,20.935,7.475,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:48.308000+00:00,11334,1290,77,105.947,27.894,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:48.487000+00:00,11334,1290,31,78.242,1.143,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:48.564000+00:00,11334,1290,43,53.742,17.845,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:48.668000+00:00,11334,1290,14,+1 LAP,41.696,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:48.996000+00:00,11334,1290,41,36.891,3.44,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:49.239000+00:00,11334,1290,12,0.862,0.862,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:49.266000+00:00,11334,1290,5,33.576,1.902,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:49.615000+00:00,11334,1290,3,7.33,6.532,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:49.713000+00:00,11334,1290,23,71.235,3.681,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:49.840000+00:00,11334,1290,30,55.046,1.304,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:50.047000+00:00,11334,1290,87,67.707,11.36,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:50.155000+00:00,11334,1290,44,13.446,4.158,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:50.167000+00:00,11334,1290,10,55.347,0.301,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:50.332000+00:00,11334,1290,1,31.682,10.711,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:51.130000+00:00,11334,1290,44,13.445,4.151,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:51.226000+00:00,11334,1290,27,56.411,1.064,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:51.329000+00:00,11334,1290,55,77.237,6.169,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:51.548000+00:00,11334,1290,81,9.267,1.937,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:51.691000+00:00,11334,1290,77,106.131,28.006,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:52.245000+00:00,11334,1290,5,33.579,1.897,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:52.490000+00:00,11334,1290,14,+1 LAP,41.856,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:52.516000+00:00,11334,1290,41,36.881,3.305,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:52.547000+00:00,11334,1290,31,78.424,1.187,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:53.267000+00:00,11334,1290,12,0.829,0.829,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:53.289000+00:00,11334,1290,43,53.947,17.82,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:53.767000+00:00,11334,1290,23,71.46000000000001,3.753,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:53.818000+00:00,11334,1290,6,21.105,7.588,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:54.250000+00:00,11334,1290,77,106.249,28.073,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:54.436000+00:00,11334,1290,1,31.631,10.686,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:54.526000+00:00,11334,1290,87,67.671,11.347,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:54.631000+00:00,11334,1290,30,55.267,1.32,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:55.175000+00:00,11334,1290,10,55.817,0.55,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:55.464000+00:00,11334,1290,41,36.801,3.222,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:55.700000+00:00,11334,1290,3,7.347,6.485,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:55.751000+00:00,11334,1290,44,13.429,4.162,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:55.825000+00:00,11334,1290,14,+1 LAP,42.183,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:55.848000+00:00,11334,1290,55,77.363,6.128,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:55.866000+00:00,11334,1290,27,56.52,0.703,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:56.328000+00:00,11334,1290,5,33.524,1.893,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:56.387000+00:00,11334,1290,12,0.769,0.769,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:57.092000+00:00,11334,1290,31,78.635,1.272,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:57.682000+00:00,11334,1290,77,106.299,28.128,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:57.712000+00:00,11334,1290,81,9.363,2.016,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:57.770000+00:00,11334,1290,6,21.067,7.621,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:57.995000+00:00,11334,1290,43,54.102,17.756,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:58.228000+00:00,11334,1290,23,71.404,3.733,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:58.457000+00:00,11334,1290,87,67.765,11.279,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:58.712000+00:00,11334,1290,1,31.54,10.605,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:58.749000+00:00,11334,1290,6,21.075,7.63,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:58.768000+00:00,11334,1290,12,0.745,0.745,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:59.286000+00:00,11334,1290,30,55.388,1.286,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:59.382000+00:00,11334,1290,41,36.586,3.062,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:59.782000+00:00,11334,1290,3,7.338,6.509,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:59.895000+00:00,11334,1290,55,77.572,6.112,2026-08-23T07:53:07.665452Z
2026-07-19T14:06:59.946000+00:00,11334,1290,10,56.045,0.657,2026-08-23T07:53:07.665452Z
2026-07-19T14:07:00.239000+00:00,11334,1290,14,+1 LAP,42.502,2026-08-23T07:53:07.665452Z
2026-07-19T14:07:00.571000+00:00,11334,1290,27,56.672,0.627,2026-08-23T07:53:07.665452Z
2026-07-19T14:07:00.649000+00:00,11334,1290,5,33.486,1.946,2026-08-23T07:53:07.665452Z
