date,session_key,driver_number,gap_to_leader,interval,meeting_key,source_closure_retrieved_utc
2026-06-14T13:43:13.376000+00:00,11307,5,79.066,0.584,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:13.708000+00:00,11307,11,+1 LAP,10.161,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:13.849000+00:00,11307,41,79.488,0.422,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:14.127000+00:00,11307,1,5.279,2.382,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:14.194000+00:00,11307,3,15.11,9.82,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:14.425000+00:00,11307,23,+1 LAP,7.493,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:14.833000+00:00,11307,14,+1 LAP,20.019,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:15.333000+00:00,11307,43,67.178,2.268,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:15.568000+00:00,11307,16,16.546,1.436,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:15.787000+00:00,11307,6,43.818,20.948,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:16.170000+00:00,11307,44,23.063,6.411,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:16.494000+00:00,11307,55,78.723,11.596,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:16.549000+00:00,11307,81,23.454,0.391,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:16.757000+00:00,11307,12,2.918,2.918,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:16.770000+00:00,11307,30,63.21,19.558,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:16.830000+00:00,11307,87,+1 LAP,4.403,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:16.984000+00:00,11307,5,79.22,0.497,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:17.325000+00:00,11307,41,79.563,0.343,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:17.350000+00:00,11307,14,+1 LAP,19.64,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:17.667000+00:00,11307,27,64.123,0.913,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:17.680000+00:00,11307,31,+1 LAP,7.475,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:17.856000+00:00,11307,11,+1 LAP,10.166,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:18.142000+00:00,11307,6,43.812,21.01,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:18.591000+00:00,11307,55,78.811,11.653,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:18.703000+00:00,11307,10,65.145,1.022,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:19.007000+00:00,11307,5,79.22200000000001,0.411,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:19.193000+00:00,11307,1,5.33,2.412,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:19.377000+00:00,11307,41,79.536,0.314,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:19.784000+00:00,11307,3,15.142,9.814,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:20.070000+00:00,11307,12,2.856,2.856,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:20.167000+00:00,11307,30,63.283,19.516,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:20.409000+00:00,11307,23,+1 LAP,7.752,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:20.815000+00:00,11307,43,67.237,2.092,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:21.103000+00:00,11307,27,64.223,0.94,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:21.294000+00:00,11307,16,16.656,1.514,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:21.308000+00:00,11307,31,+1 LAP,7.503,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:21.856000+00:00,11307,44,22.831,6.285,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:21.883000+00:00,11307,87,+1 LAP,4.212,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:22.195000+00:00,11307,10,65.318,1.095,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:22.442000+00:00,11307,81,23.405,0.574,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:22.446000+00:00,11307,14,+1 LAP,19.293,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:22.483000+00:00,11307,1,5.26,2.404,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:23.162000+00:00,11307,6,43.859,20.958,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:23.545000+00:00,11307,30,63.365,19.548,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:23.567000+00:00,11307,12,2.876,2.876,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:23.947000+00:00,11307,3,15.132,9.853,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:23.968000+00:00,11307,11,+1 LAP,9.523,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:24.144000+00:00,11307,43,67.275,1.957,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:24.494000+00:00,11307,27,64.299,0.934,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:24.761000+00:00,11307,23,+1 LAP,7.93,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:24.991000+00:00,11307,31,+1 LAP,7.638,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:25.332000+00:00,11307,87,+1 LAP,4.025,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:25.507000+00:00,11307,16,16.697,1.565,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:25.605000+00:00,11307,12,2.893,2.893,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:25.605000+00:00,11307,10,65.422,1.123,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:25.770000+00:00,11307,14,+1 LAP,19.269,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:25.926000+00:00,11307,30,63.476,19.626,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:26.027000+00:00,11307,1,5.317,2.441,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:26.372000+00:00,11307,6,43.933,20.909,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:26.819000+00:00,11307,27,64.326,0.85,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:26.976000+00:00,11307,31,+1 LAP,7.653,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:27.032000+00:00,11307,55,78.892,11.714,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:27.216000+00:00,11307,44,22.582,5.926,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:27.467000+00:00,11307,43,67.281,1.859,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:27.495000+00:00,11307,5,79.343,0.451,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:27.798000+00:00,11307,41,79.637,0.294,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:27.971000+00:00,11307,10,65.523,1.197,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:28.043000+00:00,11307,1,5.337,2.444,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:28.271000+00:00,11307,81,23.627,1.045,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:28.377000+00:00,11307,30,63.504,19.656,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:28.927000+00:00,11307,87,+1 LAP,3.963,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:28.984000+00:00,11307,3,15.171,9.841,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:29.123000+00:00,11307,30,63.51,19.663,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:29.246000+00:00,11307,27,64.378,0.874,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:29.811000+00:00,11307,43,67.356,1.833,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:29.900000+00:00,11307,11,+1 LAP,9.49,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:29.907000+00:00,11307,14,+1 LAP,19.236,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:29.949000+00:00,11307,27,64.385,0.875,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:29.988000+00:00,11307,23,+1 LAP,8.106,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:30.220000+00:00,11307,6,43.976,20.731,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:30.491000+00:00,11307,10,65.625,1.247,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:30.571000+00:00,11307,16,16.735,1.564,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:30.919000+00:00,11307,87,+1 LAP,3.951,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:31.206000+00:00,11307,10,65.639,1.254,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:31.325000+00:00,11307,44,22.49,5.793,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:32.263000+00:00,11307,43,67.384,1.759,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:32.436000+00:00,11307,3,15.199,9.939,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:32.446000+00:00,11307,81,23.622,1.132,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:32.584000+00:00,11307,55,78.987,11.75,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:32.633000+00:00,11307,30,63.541,19.707,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:32.971000+00:00,11307,43,67.385,1.746,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:33.004000+00:00,11307,5,79.46000000000001,0.473,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:33.077000+00:00,11307,6,43.952,20.633,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:33.187000+00:00,11307,14,+1 LAP,19.519,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:33.278000+00:00,11307,41,79.721,0.261,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:33.416000+00:00,11307,27,64.333,0.792,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:33.647000+00:00,11307,23,+1 LAP,8.257,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:33.852000+00:00,11307,12,2.632,2.632,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:34.017000+00:00,11307,16,16.769,1.57,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:34.204000+00:00,11307,11,+1 LAP,9.399,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:34.747000+00:00,11307,10,65.645,1.312,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:35.507000+00:00,11307,30,63.572,19.754,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:35.516000+00:00,11307,31,+1 LAP,7.735,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:35.985000+00:00,11307,3,15.29,9.973,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:36.004000+00:00,11307,55,79.132,11.857,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:36.132000+00:00,11307,27,64.211,0.639,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:36.171000+00:00,11307,44,22.303,5.568,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:36.324000+00:00,11307,1,5.139,2.507,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:36.448000+00:00,11307,43,67.372,1.727,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:36.565000+00:00,11307,5,79.69,0.558,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:36.833000+00:00,11307,41,79.94800000000001,0.258,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:37.112000+00:00,11307,6,44.052,20.598,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:37.440000+00:00,11307,23,+1 LAP,8.493,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:37.519000+00:00,11307,81,23.679,1.376,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:37.550000+00:00,11307,10,65.619,1.408,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:37.565000+00:00,11307,16,16.871,1.581,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:37.596000+00:00,11307,14,+1 LAP,19.766,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:37.973000+00:00,11307,30,63.641,19.829,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:38.065000+00:00,11307,3,15.336,9.999,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:38.518000+00:00,11307,27,64.212,0.571,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:39.065000+00:00,11307,12,2.409,2.409,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:39.284000+00:00,11307,43,67.345,1.726,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:39.347000+00:00,11307,87,+1 LAP,3.831,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:39.409000+00:00,11307,44,22.19,5.421,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:39.425000+00:00,11307,55,79.229,11.948,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:39.472000+00:00,11307,11,+1 LAP,9.492,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:39.565000+00:00,11307,16,16.872,1.536,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:39.832000+00:00,11307,23,+1 LAP,8.928,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:39.976000+00:00,11307,5,79.768,0.539,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:39.985000+00:00,11307,10,65.659,1.447,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:40.372000+00:00,11307,41,80.17099999999999,0.403,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:40.905000+00:00,11307,81,23.694,1.504,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:41.166000+00:00,11307,31,+1 LAP,7.846,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:41.697000+00:00,11307,1,5.016,2.607,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:41.712000+00:00,11307,43,67.378,1.719,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:41.775000+00:00,11307,55,79.332,11.976,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:42.322000+00:00,11307,5,79.874,0.542,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:42.384000+00:00,11307,12,2.317,2.317,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:42.759000+00:00,11307,41,80.311,0.437,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:42.791000+00:00,11307,44,22.094,5.223,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:43.009000+00:00,11307,6,44.022,20.617,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:43.072000+00:00,11307,11,+1 LAP,9.482,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:43.072000+00:00,11307,30,63.789,19.93,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:43.619000+00:00,11307,27,64.324,0.535,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:43.619000+00:00,11307,14,+1 LAP,19.677,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:44.275000+00:00,11307,55,79.405,12.021,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:44.462000+00:00,11307,81,23.763,1.669,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:44.647000+00:00,11307,31,+1 LAP,7.781,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:44.831000+00:00,11307,44,22.087,5.215,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:44.831000+00:00,11307,87,+1 LAP,3.667,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:44.868000+00:00,11307,5,79.975,0.57,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:44.980000+00:00,11307,55,79.417,12.032,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:44.982000+00:00,11307,1,4.933,2.616,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:45.146000+00:00,11307,10,65.818,1.494,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:45.199000+00:00,11307,41,80.326,0.351,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:45.565000+00:00,11307,5,79.986,0.569,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:45.706000+00:00,11307,12,2.269,2.269,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:45.863000+00:00,11307,41,80.316,0.33,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:46.253000+00:00,11307,3,15.081,9.942,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:46.456000+00:00,11307,81,,1.676,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:46.471000+00:00,11307,30,64.024,20.091,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:46.737000+00:00,11307,43,67.453,1.635,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:46.784000+00:00,11307,11,+1 LAP,9.356,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:46.881000+00:00,11307,27,64.434,0.41,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:47.804000+00:00,11307,16,16.628,1.547,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:47.971000+00:00,11307,12,2.277,2.277,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:48.210000+00:00,11307,87,+1 LAP,3.601,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:48.233000+00:00,11307,31,+1 LAP,7.869,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:48.386000+00:00,11307,10,65.928,,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:48.532000+00:00,11307,1,5.098,2.829,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:48.547000+00:00,11307,55,79.459,12.087,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:48.605000+00:00,11307,23,+1 LAP,9.248,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:48.811000+00:00,11307,11,+1 LAP,8.956,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:48.815000+00:00,11307,63,0.0,0.0,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:48.833000+00:00,11307,6,44.188,20.561,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:49.009000+00:00,11307,5,79.92,0.461,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:49.253000+00:00,11307,41,80.16499999999999,0.245,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:49.468000+00:00,11307,14,+1 LAP,19.57,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:50.063000+00:00,11307,43,67.614,1.686,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:50.377000+00:00,11307,12,2.28,2.28,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:50.445000+00:00,11307,30,64.193,20.217,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:50.662000+00:00,11307,31,+1 LAP,7.895,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:50.860000+00:00,11307,27,64.612,0.419,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:50.953000+00:00,11307,1,5.278,3.001,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:51.100000+00:00,11307,12,2.281,2.281,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:51.409000+00:00,11307,55,79.487,12.142,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:51.643000+00:00,11307,87,+1 LAP,3.407,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:51.707000+00:00,11307,5,79.763,0.276,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:51.758000+00:00,11307,3,15.074,10.058,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:51.933000+00:00,11307,41,79.999,0.236,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:52.366000+00:00,11307,10,66.106,,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:52.790000+00:00,11307,44,21.623,4.995,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:53.085000+00:00,11307,6,44.248,20.626,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:53.185000+00:00,11307,16,16.484,1.41,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:53.277000+00:00,11307,31,+1 LAP,8.084,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:53.308000+00:00,11307,30,64.214,20.262,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:53.577000+00:00,11307,1,5.396,3.116,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:53.785000+00:00,11307,27,64.686,0.472,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:53.891000+00:00,11307,14,+1 LAP,19.704,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:53.896000+00:00,11307,55,79.566,12.188,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:53.971000+00:00,11307,87,+1 LAP,3.298,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:54.083000+00:00,11307,43,67.77,1.664,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:54.125000+00:00,11307,31,+1 LAP,8.222,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:54.133000+00:00,11307,5,79.78399999999999,0.218,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:54.297000+00:00,11307,23,+1 LAP,9.396,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:54.309000+00:00,11307,1,5.415,3.134,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:54.377000+00:00,11307,41,79.991,0.207,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:54.788000+00:00,11307,81,23.608,1.985,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:55.088000+00:00,11307,3,15.022,10.089,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:55.241000+00:00,11307,10,66.157,1.471,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:56.405000+00:00,11307,87,+1 LAP,3.142,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:56.496000+00:00,11307,16,16.439,1.417,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:56.871000+00:00,11307,43,67.807,1.65,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:57.137000+00:00,11307,87,+1 LAP,3.025,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:57.293000+00:00,11307,11,+1 LAP,8.689,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:57.387000+00:00,11307,12,2.274,2.274,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:57.559000+00:00,11307,30,64.467,20.415,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:57.653000+00:00,11307,23,+1 LAP,9.436,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:57.700000+00:00,11307,1,5.424,3.143,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:57.778000+00:00,11307,27,64.754,0.287,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:57.887000+00:00,11307,44,21.226,4.742,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:57.950000+00:00,11307,31,+1 LAP,8.702,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:58.090000+00:00,11307,6,44.288,20.609,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:58.528000+00:00,11307,3,15.108,10.01,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:58.981000+00:00,11307,14,+1 LAP,19.515,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:59.153000+00:00,11307,55,79.913,12.46,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:59.309000+00:00,11307,10,66.209,1.455,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:59.575000+00:00,11307,5,80.298,0.385,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:59.762000+00:00,11307,12,2.259,2.259,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:59.778000+00:00,11307,41,80.535,0.237,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:43:59.825000+00:00,11307,16,16.404,1.296,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:00.184000+00:00,11307,81,23.534,2.308,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:00.450000+00:00,11307,1,5.343,3.069,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:00.684000+00:00,11307,87,+1 LAP,2.724,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:00.809000+00:00,11307,31,+1 LAP,8.881,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:00.965000+00:00,11307,43,67.87,1.661,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:01.106000+00:00,11307,44,21.036,4.597,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:01.215000+00:00,11307,23,+1 LAP,9.56,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:01.512000+00:00,11307,6,44.311,20.617,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:02.075000+00:00,11307,16,16.401,,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:02.528000+00:00,11307,14,+1 LAP,19.458,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:02.622000+00:00,11307,55,80.174,12.56,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:02.762000+00:00,11307,1,5.268,3.009,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:02.903000+00:00,11307,11,+1 LAP,8.681,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:02.988000+00:00,11307,5,80.55199999999999,0.378,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:03.177000+00:00,11307,41,80.72200000000001,0.17,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:03.250000+00:00,11307,31,+1 LAP,8.936,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:03.487000+00:00,11307,30,64.465,20.443,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:03.521000+00:00,11307,87,+1 LAP,2.726,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:03.533000+00:00,11307,81,23.468,2.432,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:03.626000+00:00,11307,23,+1 LAP,9.62,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:03.895000+00:00,11307,27,64.878,0.413,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:04.379000+00:00,11307,44,20.956,4.552,1287,2026-07-25T16:37:07.342776Z
2026-06-14T13:44:04.472000+00:00,11307,16,16.382,,1287,2026-07-25T16:37:07.342776Z
